Run,Time,JVM
1,468,JDKA
2,872,JDKA
3,500,JDKA
4,413,JDKA
5,555,JDKA
6,364,JDKA
7,736,JDKA
8,484,JDKA
9,506,JDKA
10,729,JDKA
11,409,JDKA
12,518,JDKA
13,600,JDKA
14,622,JDKA
15,394,JDKA
16,663,JDKA
1,339,JDKI
2,319,JDKI
3,375,JDKI
4,427,JDKI
5,418,JDKI
6,320,JDKI
7,363,JDKI
8,754,JDKI
9,423,JDKI
10,369,JDKI
11,446,JDKI
12,308,JDKI
13,350,JDKI
14,637,JDKI
15,326,JDKI
16,518,JDKI
1,580,JDKF
2,259,JDKF
3,253,JDKF
4,409,JDKF
5,318,JDKF
6,512,JDKF
7,544,JDKF
8,276,JDKF
9,303,JDKF
10,774,JDKF
11,355,JDKF
12,310,JDKF
13,270,JDKF
14,767,JDKF
15,291,JDKF
16,700,JDKF
1,341,JDKG
2,407,JDKG
3,362,JDKG
4,308,JDKG
5,296,JDKG
6,311,JDKG
7,726,JDKG
8,485,JDKG
9,361,JDKG
10,432,JDKG
11,824,JDKG
12,714,JDKG
13,344,JDKG
14,318,JDKG
15,367,JDKG
16,500,JDKG
1,278,JDKP
2,357,JDKP
3,545,JDKP
4,507,JDKP
5,436,JDKP
6,554,JDKP
7,343,JDKP
8,599,JDKP
9,557,JDKP
10,573,JDKP
11,381,JDKP
12,306,JDKP
13,372,JDKP
14,611,JDKP
15,302,JDKP
16,307,JDKP
1,396,JDKB
2,346,JDKB
3,729,JDKB
4,532,JDKB
5,541,JDKB
6,412,JDKB
7,399,JDKB
8,412,JDKB
9,331,JDKB
10,795,JDKB
11,504,JDKB
12,365,JDKB
13,503,JDKB
14,321,JDKB
15,272,JDKB
16,281,JDKB
1,479,JDKR
2,456,JDKR
3,820,JDKR
4,846,JDKR
5,599,JDKR
6,532,JDKR
7,305,JDKR
8,411,JDKR
9,393,JDKR
10,530,JDKR
11,705,JDKR
12,368,JDKR
13,358,JDKR
14,377,JDKR
15,552,JDKR
16,619,JDKR
1,386,JDKD
2,368,JDKD
3,295,JDKD
4,278,JDKD
5,433,JDKD
6,317,JDKD
7,764,JDKD
8,747,JDKD
9,598,JDKD
10,783,JDKD
11,444,JDKD
12,345,JDKD
13,325,JDKD
14,282,JDKD
15,779,JDKD
16,294,JDKD
1,331,JDKE
2,1127,JDKE
3,428,JDKE
4,399,JDKE
5,321,JDKE
6,829,JDKE
7,427,JDKE
8,577,JDKE
9,874,JDKE
10,373,JDKE
11,590,JDKE
12,350,JDKE
13,545,JDKE
14,375,JDKE
15,560,JDKE
16,568,JDKE
