Time,GC Util
0,0
0,0
21,0
21,0
44,18
44,18
60,14
60,14
281,1
281,1
461,1
461,1
629,0
629,0
777,0
777,0
948,0
948,0
1196,0
1196,0
1421,0
1421,0
1588,0
1588,0
1754,0
1754,0
1762,8
1762,8
1768,9
1768,9
1779,5
1779,5
1795,4
1795,4
1814,3
1814,3
1846,3
1846,3
1893,2
1893,2
1917,5
1917,5
1939,9
1939,9
4273,0
4273,0
4298,7
4298,7
4321,6
4321,6
4360,3
4360,3
4393,3
4393,3
4479,1
4479,1
4493,14
4493,14
4505,16
4505,16
4513,18
4513,18
4525,11
4525,11
4528,39
4528,39
4538,5
4538,5
4559,3
4559,3
4586,2
4586,2
4611,5
4611,5
4636,4
4636,4
4661,5
4661,5
4689,5
4689,5
4717,3
4717,3
4732,7
4732,7
4752,5
4752,5
4771,6
4771,6
4792,5
4792,5
4810,6
4810,6
4824,9
4824,9
4851,3
4851,3
4862,12
4862,12
4867,25
4867,25
4873,19
4873,19
4883,7
4883,7
4893,9
4893,9
4902,9
4902,9
4911,11
4911,11
4911,11
4922,9
4922,9
4937,7
4941,34
4941,34
4951,27
4951,27
4959,17
4959,17
4984,3
4984,3
4996,9
4996,9
4998,63
4998,63
5001,62
5001,62
5005,34
5005,34
5009,18
5009,18
5016,11
5016,11
5020,23
5020,23
5028,12
5028,12
5039,12
5039,12
5044,21
5044,21
5088,2
5088,2
5096,14
5096,14
5140,59
5140,59
5171,4
5171,4
5200,4
5200,4
5231,3
5231,3
5252,3
5252,3
5262,4
5262,4
5272,4
5272,4
5282,4
5282,4
5293,4
5293,4
5304,4
5304,4
5315,4
5315,4
5325,4
5325,4
5336,4
5336,4
5347,4
5347,4
5357,4
5357,4
5368,8
5368,8
5379,4
5379,4
5390,8
