Time,GC Util
0,0
0,0
865,94
865,94
868,70
868,70
870,76
870,76
873,77
873,77
875,75
875,75
878,6
878,6
1569,77
1569,77
1647,87
1647,87
1714,152
1714,152
1730,154
1730,154
1745,156
1745,156
1771,174
1771,174
1808,241
1808,241
1819,240
1819,240
1839,254
1839,254
1852,246
1852,246
1879,254
1879,254
1908,205
1908,205
1938,253
1938,253
1984,261
1984,261
2020,343
2020,343
2061,330
2061,330
2103,340
2103,340
2128,301
2128,301
2149,273
2149,273
2169,369
2169,369
2191,380
2191,380
2222,467
2222,467
2252,471
2252,471
2294,504
2294,504
2325,412
2325,412
2354,502
2354,502
2388,498
2388,498
2435,412
2435,412
2491,505
2491,505
2544,516
2544,516
2599,493
2599,493
2708,481
