Time,GC Util
0,0
0,0
326,84
326,84
516,56
518,79
521,4
521,4
614,100
704,1
709,127
747,4
750,173
810,1
813,160
861,2
863,162
887,6
889,159
981,1
983,88
1043,3
1045,161
1081,4
1083,167
1113,6
1115,160
1160,4
1162,160
1198,5
1201,163
1234,7
1236,167
1270,7
1273,164
1334,4
1337,171
1375,7
1377,161
1377,161
1425,3
1425,3
1427,168
1427,168
1471,123
1471,123
1509,135
1509,135
1559,3
1559,3
1561,164
1561,164
1616,3
1616,3
1619,156
1641,6
1642,158
1642,158
1696,2
1696,2
1698,161
1748,3
1750,163
1750,163
1791,165
1791,165
1847,147
1847,147
1899,2
1899,2
1901,167
1901,167
1938,5
1938,5
1940,159
1940,159
1995,3
1995,3
1999,147
1999,147
2043,134
