Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
345.0,0.0,100,100.0,100
345.0,0.0,100,100.0,100
535.0,36.0,100,100.0,100
535.0,36.0,100,100.0,100
616.0,150.0,100,100.0,100
616.0,150.0,100,100.0,100
636.0,114.0,100,100.0,100
636.0,114.0,100,100.0,100
705.0,38.0,100,100.0,100
705.0,38.0,100,100.0,100
742.0,47.0,100,100.0,100
742.0,47.0,100,100.0,100
781.0,60.0,100,100.0,100
781.0,60.0,100,100.0,100
803.0,80.0,100,100.0,100
803.0,80.0,100,100.0,100
826.0,71.0,100,100.0,100
826.0,71.0,100,100.0,100
848.0,76.0,100,100.0,100
848.0,76.0,100,100.0,100
868.0,79.0,100,100.0,100
868.0,79.0,100,100.0,100
893.0,72.0,100,100.0,100
893.0,72.0,100,100.0,100
916.0,66.0,100,100.0,100
916.0,66.0,100,100.0,100
942.0,70.0,100,100.0,100
942.0,70.0,100,100.0,100
960.0,71.0,100,100.0,100
960.0,71.0,100,100.0,100
982.0,56.0,100,100.0,100
982.0,56.0,100,100.0,100
1002.0,68.0,100,100.0,100
1002.0,68.0,100,100.0,100
1027.0,64.0,100,100.0,100
1027.0,64.0,100,100.0,100
1050.0,61.0,100,100.0,100
1050.0,61.0,100,100.0,100
1071.0,74.0,100,100.0,100
1071.0,74.0,100,100.0,100
1088.0,79.0,100,100.0,100
1088.0,79.0,100,100.0,100
1103.0,66.0,100,100.0,100
1103.0,66.0,100,100.0,100
1121.0,76.0,100,100.0,100
1121.0,76.0,100,100.0,100
1139.0,73.0,100,100.0,100
1139.0,73.0,100,100.0,100
1157.0,79.0,100,100.0,100
1157.0,79.0,100,100.0,100
1173.0,79.0,100,100.0,100
1173.0,79.0,100,100.0,100
1190.0,73.0,100,100.0,100
1190.0,73.0,100,100.0,100
1206.0,85.0,100,100.0,100
1206.0,85.0,100,100.0,100
1231.0,84.0,100,100.0,100
1231.0,84.0,100,100.0,100
1258.0,86.0,100,100.0,100
1258.0,86.0,100,100.0,100
1275.0,95.0,100,100.0,100
1275.0,95.0,100,100.0,100
1295.0,93.0,100,100.0,100
1295.0,93.0,100,100.0,100
1314.0,80.0,100,100.0,100
1314.0,80.0,100,100.0,100
1332.0,76.0,100,100.0,100
1332.0,76.0,100,100.0,100
1349.0,86.0,100,100.0,100
1349.0,86.0,100,100.0,100
1367.0,98.0,100,100.0,100
1367.0,98.0,100,100.0,100
1403.0,92.0,100,100.0,100
1403.0,92.0,100,100.0,100
1444.0,90.0,100,100.0,100
1444.0,90.0,100,100.0,100
1489.0,72.0,100,100.0,100
1489.0,72.0,100,100.0,100
1535.0,84.0,100,100.0,100
1535.0,84.0,100,100.0,100
1577.0,92.0,100,100.0,100
1577.0,92.0,100,100.0,100
1607.0,104.0,100,100.0,100
1607.0,104.0,100,100.0,100
1625.0,91.0,100,100.0,100
1625.0,91.0,100,100.0,100
1643.0,85.0,100,100.0,100
1643.0,85.0,100,100.0,100
1662.0,92.0,100,100.0,100
1662.0,92.0,100,100.0,100
1682.0,101.0,100,100.0,100
1682.0,101.0,100,100.0,100
1704.0,98.0,100,100.0,100
1704.0,98.0,100,100.0,100
1725.0,91.0,100,100.0,100
1725.0,91.0,100,100.0,100
1747.0,88.0,100,100.0,100
1747.0,88.0,100,100.0,100
1768.0,98.0,100,100.0,100
1768.0,98.0,100,100.0,100
1793.0,79.0,100,100.0,100
1793.0,79.0,100,100.0,100
1819.0,96.0,100,100.0,100
1819.0,96.0,100,100.0,100
1847.0,92.0,100,100.0,100
1847.0,92.0,100,100.0,100
1869.0,97.0,100,100.0,100
1869.0,97.0,100,100.0,100
1893.0,90.0,100,100.0,100
1893.0,90.0,100,100.0,100
1917.0,104.0,100,100.0,100
1917.0,104.0,100,100.0,100
1942.0,111.0,100,100.0,100
1942.0,111.0,100,100.0,100
1968.0,101.0,100,100.0,100
1968.0,101.0,100,100.0,100
1994.0,127.0,100,100.0,100
1994.0,127.0,100,100.0,100
2016.0,121.0,100,100.0,100
2016.0,121.0,100,100.0,100
2038.0,108.0,100,100.0,100
2038.0,108.0,100,100.0,100
2061.0,135.0,100,100.0,100
2061.0,135.0,100,100.0,100
2082.0,132.0,100,100.0,100
2082.0,132.0,100,100.0,100
2103.0,120.0,100,100.0,100
2103.0,120.0,100,100.0,100
2124.0,128.0,100,100.0,100
2124.0,128.0,100,100.0,100
2145.0,125.0,100,100.0,100
2145.0,125.0,100,100.0,100
2186.0,117.0,100,100.0,100
2186.0,117.0,100,100.0,100
2233.0,102.0,100,100.0,100
2233.0,102.0,100,100.0,100
2278.0,140.0,100,100.0,100
2278.0,140.0,100,100.0,100
2317.0,118.0,100,100.0,100
2317.0,118.0,100,100.0,100
2338.0,103.0,100,100.0,100
2338.0,103.0,100,100.0,100
2361.0,109.0,100,100.0,100
2361.0,109.0,100,100.0,100
2383.0,95.0,100,100.0,100
2383.0,95.0,100,100.0,100
2405.0,136.0,100,100.0,100
2405.0,136.0,100,100.0,100
2427.0,109.0,100,100.0,100
2427.0,109.0,100,100.0,100
2449.0,124.0,100,100.0,100
2449.0,124.0,100,100.0,100
2475.0,94.0,100,100.0,100
2475.0,94.0,100,100.0,100
2501.0,106.0,100,100.0,100
2501.0,106.0,100,100.0,100
2561.0,98.0,100,100.0,100
2561.0,98.0,100,100.0,100
