Time,GC Util
0,0
0,0
22,0
22,0
44,16
44,16
66,7
66,7
81,10
81,10
286,0
286,0
306,4
306,4
318,5
318,5
332,4
332,4
347,6
347,6
373,3
373,3
400,2
400,2
439,1
439,1
463,3
463,3
516,1
516,1
568,2
568,2
604,73
604,73
625,7
625,7
636,37
636,37
642,25
642,25
644,55
644,55
656,10
656,10
666,9
666,9
681,22
681,22
708,5
708,5
745,3
745,3
750,34
750,34
787,6
787,6
816,7
816,7
844,14
844,14
852,14
852,14
852,14
889,4
898,48
898,48
932,5
932,5
1020,1
1020,1
1071,3
1071,3
1071,3
1091,8
1094,75
1094,75
1118,5
1118,5
1146,5
1146,5
1174,5
1174,5
1174,5
1218,3
1221,68
1221,68
1249,5
1249,5
1263,10
1263,10
1287,5
1287,5
1312,5
1312,5
1312,5
1346,4
1346,4
1373,5
1376,69
1376,69
1407,5
1407,5
1426,25
1426,25
1442,9
1442,9
1500,2
1500,2
1500,2
1532,4
1539,72
1539,72
1555,8
1555,8
1571,11
1571,11
1609,4
1609,4
1635,19
1635,19
1670,4
1670,4
1670,4
1706,8
1706,8
1737,4
1739,74
1739,74
1780,3
1780,3
1815,4
1815,4
1850,14
1850,14
1865,10
1865,10
1901,4
1901,4
1901,4
1948,3
1956,80
1956,80
1997,2
1997,2
2018,5
2018,5
2044,5
2044,5
2083,4
2083,4
2124,3
2124,3
2124,3
2141,8
2167,77
2167,77
2197,5
2197,5
2222,5
2222,5
2257,3
2257,3
2279,5
2279,5
2310,4
2310,4
2310,4
2342,4
2342,4
2366,6
2383,74
2383,74
2407,6
2407,6
2432,5
2432,5
2464,5
2464,5
2497,4
2497,4
2497,4
2510,15
2510,15
2530,7
2533,66
2533,66
2573,3
2573,3
2607,4
2607,4
2629,6
2629,6
2660,4
2660,4
2660,4
2697,4
2697,4
2739,3
2742,71
2742,71
2769,5
2769,5
2798,5
2798,5
2840,3
2840,3
2877,4
2877,4
2898,7
2898,7
2898,7
2924,5
2929,76
2929,76
2970,3
2970,3
3004,14
3004,14
3030,5
3030,5
3065,4
3065,4
3100,4
3100,4
3100,4
3145,11
3154,121
3154,121
3189,9
3189,9
3231,4
3231,4
3271,3
3271,3
3297,5
3297,5
3297,5
3341,8
3343,119
3343,119
3399,2
3399,2
3427,4
3427,4
3459,4
3459,4
3499,5
3499,5
3532,5
3532,5
3532,5
3569,7
3569,7
3604,5
3612,116
3612,116
3663,4
3663,4
3691,12
3691,12
3724,4
3724,4
3769,16
3769,16
3813,8
3813,8
3859,3
3859,3
3859,3
3898,7
3901,141
3901,141
3936,4
3936,4
3979,6
3979,6
4019,6
4019,6
4056,4
4056,4
4101,3
4101,3
4101,3
