Container,CPU Utilisation,Memory Utilisation,Iteration
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
jdk05-05-1-02,7217.0,3975.0,2.0
jdk05-05-1-01,5280.0,4174.0,2.0
