Time,GC Util
0,0
0,0
404,88
404,88
594,71
594,71
599,8
599,8
737,101
737,101
819,144
819,144
905,150
905,150
1005,83
1005,83
1087,132
1087,132
1148,131
1148,131
1190,142
1190,142
1227,200
1227,200
1263,184
1263,184
1298,161
1298,161
1337,197
1337,197
1373,152
1373,152
1398,166
1398,166
1444,191
1444,191
1488,199
1488,199
1539,156
1539,156
1588,155
1588,155
1630,198
1630,198
1684,192
1684,192
1735,194
1735,194
1782,160
1782,160
1833,200
1833,200
1877,165
1877,165
1932,161
1932,161
1983,202
1983,202
2037,196
2037,196
2089,191
2089,191
2130,131
2130,131
2176,151
2176,151
2225,150
2225,150
2274,95
2274,95
2326,136
2326,136
2379,144
2379,144
2423,150
2423,150
2474,136
2474,136
2513,116
2513,116
2567,147
2567,147
2612,80
2612,80
2658,132
2658,132
2711,154
2711,154
2757,132
2757,132
2817,154
2817,154
2860,154
2860,154
2909,149
2909,149
2960,130
2960,130
3002,139
3002,139
3049,126
3049,126
3094,92
3094,92
3134,93
3134,93
3187,141
3187,141
3228,89
3228,89
3276,153
3276,153
3321,148
3321,148
3374,137
3374,137
3425,139
3425,139
3470,89
3470,89
3521,126
3521,126
3566,126
3566,126
3611,139
3611,139
3662,147
3662,147
3713,141
3713,141
3758,84
3758,84
3813,89
3813,89
3860,129
3860,129
3912,148
3912,148
3955,151
3955,151
4002,131
4002,131
4049,140
4049,140
4089,133
4089,133
4144,144
4144,144
4195,142
4195,142
4242,139
4242,139
4291,132
4291,132
4339,141
4339,141
4388,149
4388,149
4437,79
4437,79
4488,143
4488,143
4540,128
4540,128
4584,82
4584,82
4640,135
4640,135
4682,130
4682,130
4731,149
4731,149
4790,135
4790,135
4829,123
4829,123
4885,141
4885,141
4928,145
4928,145
4975,134
4975,134
5031,131
5031,131
5067,141
5067,141
5122,152
5122,152
5167,129
5167,129
5209,123
5209,123
5258,147
5258,147
5307,145
5307,145
5357,148
5357,148
5404,131
5404,131
5445,147
5445,147
5497,120
5497,120
5542,130
5542,130
5587,84
5587,84
5637,129
5637,129
5690,144
5690,144
5733,135
5733,135
5787,139
5787,139
5832,146
5832,146
5877,149
5877,149
5924,146
5924,146
5974,148
5974,148
6026,151
6026,151
6068,132
6068,132
6115,145
6115,145
6177,148
6177,148
6221,88
6221,88
6272,80
6272,80
6318,148
6318,148
6368,147
6368,147
6428,147
6428,147
6478,131
6478,131
6527,135
6527,135
6565,143
6565,143
6617,145
6617,145
6662,131
6662,131
6706,144
6706,144
6763,140
6763,140
6804,145
6804,145
6855,136
6855,136
6894,90
6894,90
6937,89
6937,89
6985,143
6985,143
7031,141
7031,141
7081,94
7081,94
7124,154
7124,154
