Time,GC Util
0,0
0,0
19,0
19,0
44,14
44,14
55,15
55,15
100,3
100,3
221,1
221,1
298,0
298,0
380,0
380,0
467,0
467,0
482,3
482,3
484,81
484,81
485,71
485,71
486,75
486,75
487,74
487,74
487,44
487,44
488,45
488,45
489,44
489,44
489,45
489,45
490,44
490,44
491,44
491,44
491,44
491,44
492,44
492,44
493,43
493,43
493,44
493,44
494,42
494,42
495,44
495,44
503,55
503,55
650,1
650,1
683,2
683,2
736,1
736,1
768,3
768,3
1055,0
1055,0
1076,6
1076,6
1091,40
1091,40
1100,17
1100,17
1102,90
1102,90
1107,29
1107,29
1125,28
1125,28
1144,6
1144,6
1154,17
1154,17
1167,18
1167,18
1185,14
1185,14
1198,35
1198,35
1211,32
1211,32
1244,7
1244,7
1253,23
1253,23
1281,6
1281,6
1306,14
1306,14
1328,18
1328,18
1345,25
1345,25
1356,209
1356,209
1381,6
1381,6
1413,14
1413,14
1424,27
1424,27
1435,53
1435,53
1453,32
1453,32
1469,22
1469,22
1485,10
1485,10
1503,10
1503,10
1521,19
1521,19
1536,32
1536,32
1536,32
1547,49
1559,195
1559,195
1569,23
1569,23
1581,76
1581,76
1581,76
1595,50
1595,50
1614,27
1623,190
1623,190
1641,20
1641,20
1667,25
1667,25
1925,2
1925,2
1997,53
1997,53
2031,40
2031,40
2059,40
2059,40
2077,179
2077,179
2103,12
2103,12
2131,98
2131,98
2148,30
2148,30
2175,33
2175,33
2175,33
2210,27
2240,133
2240,133
2264,20
2264,20
2294,39
2294,39
2318,42
2318,42
2350,23
2350,23
2350,23
2408,20
2415,195
2415,195
2490,4
