Time,GC Util
0,0
0,0
22,0
22,0
54,9
54,9
68,14
68,14
254,0
254,0
318,3
318,3
336,5
336,5
352,5
352,5
362,7
362,7
380,5
380,5
407,2
407,2
436,2
436,2
472,1
472,1
512,2
512,2
568,1
568,1
612,2
612,2
634,76
634,76
653,9
653,9
663,15
663,15
668,32
668,32
672,38
672,38
676,24
676,24
693,6
693,6
704,11
704,11
724,6
724,6
757,5
757,5
772,10
772,10
797,6
797,6
825,6
825,6
856,5
856,5
871,8
871,8
877,25
877,25
900,64
900,64
915,12
915,12
923,28
923,28
935,20
935,20
935,20
1016,1
1023,103
1023,103
1050,8
1050,8
1054,34
1054,34
1076,9
1076,9
1087,14
1087,14
1099,12
1099,12
1126,125
1126,125
1149,5
1149,5
1156,25
1156,25
1182,6
1182,6
1209,6
1209,6
1223,11
1223,11
1223,11
1246,7
1250,113
1250,113
1280,7
1280,7
1308,5
1308,5
1329,7
1329,7
1359,6
1359,6
1359,6
1374,11
1377,123
1377,123
1397,6
1397,6
1436,4
1436,4
1461,5
1461,5
1461,5
1487,7
1491,113
1491,113
1510,11
1510,11
1532,6
1532,6
1562,7
1562,7
1562,7
1594,7
1597,169
1597,169
1630,4
1630,4
1648,10
1648,10
1666,10
1666,10
1666,10
1703,5
1703,5
1730,5
1734,142
1734,142
1756,15
1756,15
1776,10
1776,10
1796,9
1796,9
1807,14
1807,14
1835,6
1835,6
1856,7
1856,7
1856,7
1889,6
1893,142
1893,142
1906,15
1906,15
1922,10
1922,10
1951,5
1951,5
1979,5
1979,5
1995,12
1995,12
1995,12
2018,5
2022,173
2022,173
2038,8
2038,8
2055,9
2055,9
2077,7
2077,7
2104,5
2104,5
2134,5
2134,5
2134,5
2147,11
2151,120
2151,120
2169,9
2169,9
2198,4
2198,4
2225,6
2225,6
2253,6
2253,6
2270,8
2270,8
2270,8
2287,11
2295,155
2295,155
2330,6
2330,6
2345,11
2345,11
2372,5
2372,5
2392,7
2392,7
2415,6
2415,6
2415,6
2443,5
2443,5
2474,6
2474,6
2493,8
2495,134
2495,134
2520,5
2520,5
2542,7
2542,7
2564,7
2564,7
2583,7
2583,7
2601,10
2601,10
2619,8
2619,8
2656,148
2656,148
2683,5
2683,5
2690,26
2690,26
2713,10
2713,10
2725,17
2725,17
2742,9
2742,9
2770,6
2770,6
2770,6
2800,6
2802,165
2802,165
2828,5
2828,5
2842,11
2842,11
2868,7
2868,7
2894,9
2894,9
2921,6
2921,6
2949,158
2949,158
2965,8
2965,8
2986,11
2986,11
3021,4
3021,4
3045,9
3045,9
3074,5
3074,5
3074,5
3089,11
3092,152
3092,152
3113,6
3113,6
3139,5
3139,5
3165,6
3165,6
