Time,GC Util
0,0
0,0
18,0
18,0
40,17
40,17
56,12
56,12
256,0
256,0
438,1
438,1
583,0
583,0
714,0
714,0
878,0
878,0
1089,0
1089,0
1296,0
1296,0
1442,0
1442,0
1593,0
1593,0
1602,7
1602,7
1608,9
1608,9
1619,4
1619,4
1637,3
1637,3
1661,2
1661,2
1703,2
1703,2
1732,4
1732,4
1754,8
1754,8
3358,0
3358,0
3979,0
3979,0
4003,6
4003,6
4029,4
4029,4
4068,2
4068,2
4100,3
4100,3
4134,4
4134,4
4145,18
4145,18
4149,30
4149,30
4155,17
4155,17
4164,10
4164,10
4166,43
4166,43
4178,4
4178,4
4202,2
4202,2
4236,2
4236,2
4259,5
4259,5
4283,5
4283,5
4308,5
4308,5
4334,5
4334,5
4356,4
4356,4
4370,7
4370,7
4390,5
4390,5
4404,7
4404,7
4427,5
4427,5
4444,6
4444,6
4460,7
4460,7
4489,3
4489,3
4500,18
4500,18
4504,24
4504,24
4508,22
4508,22
4517,12
4517,12
4525,9
4525,9
4532,16
4532,16
4540,12
4540,12
4549,10
4549,10
4558,11
4558,11
4558,11
4569,12
4569,12
4578,14
4587,38
4587,38
4614,9
4614,9
4625,9
4625,9
4628,56
4628,56
4631,55
4631,55
4635,35
4635,35
4639,18
4639,18
4647,10
4647,10
4653,16
4653,16
4660,17
4660,17
4668,14
4668,14
4672,26
4672,26
4703,3
4703,3
4718,11
4718,11
4760,58
4760,58
4764,48
4764,48
4767,40
4767,40
4770,51
4770,51
4773,29
4773,29
4776,23
4776,23
4780,20
4780,20
4783,21
4783,21
4787,25
4787,25
4790,28
4790,28
4795,23
4795,23
4799,22
4799,22
4807,12
4807,12
4807,12
4813,18
4833,85
4833,85
4848,11
4848,11
4859,10
4859,10
4862,62
4862,62
4864,50
4864,50
4868,23
4868,23
4872,16
4872,16
4878,11
4878,11
4889,10
4889,10
4899,10
4899,10
4903,37
4903,37
4906,37
4906,37
4906,37
4914,17
4921,38
4921,38
4939,13
4939,13
4942,56
4942,56
4945,50
4945,50
4949,33
4949,33
4954,14
4954,14
4959,14
4959,14
4964,16
4964,16
4969,20
4969,20
4978,12
4978,12
4992,10
4992,10
4996,36
4996,36
5003,18
5003,18
5024,4
5024,4
5027,42
5027,42
5031,56
5031,56
5035,36
5035,36
5035,36
5041,29
5041,29
5052,11
5055,74
5055,74
5062,30
5062,30
5071,19
5071,19
5103,6
5103,6
5124,7
5124,7
5176,3
5176,3
5184,23
5184,23
5195,15
5195,15
5219,7
5219,7
5244,4
5244,4
5250,34
5250,34
5259,23
5259,23
5293,6
5293,6
5300,31
5300,31
5319,12
5319,12
5319,12
5344,9
5350,29
5350,29
5371,13
5371,13
5401,5
5401,5
5412,7
5412,7
5420,25
5420,25
5430,22
5430,22
5452,10
5452,10
5463,17
5463,17
5483,12
5483,12
5492,14
5492,14
5510,8
5510,8
5523,10
5523,10
5539,9
5539,9
5549,19
5549,19
5568,14
5568,14
5583,4
5583,4
5599,8
5599,8
5610,12
5610,12
5627,7
5627,7
5638,14
5638,14
5671,5
5671,5
5683,10
5683,10
5702,10
5702,10
5715,12
5715,12
5733,13
5733,13
5752,8
5752,8
5807,1
5807,1
5834,6
5834,6
5897,2
5897,2
5908,29
5908,29
5999,69
5999,69
6032,9
6032,9
6062,12
6062,12
6097,10
6097,10
6126,11
6126,11
6153,13
6153,13
6153,13
6185,12
6195,82
6195,82
6224,9
6224,9
6255,13
6255,13
6287,15
6287,15
6322,15
6322,15
6322,15
6368,12
6376,84
6376,84
6410,8
6410,8
6449,14
6449,14
6488,15
6488,15
6530,15
6530,15
6587,83
6587,83
6620,11
6620,11
6672,14
6672,14
6717,15
6717,15
6717,15
6802,6
6808,84
6808,84
6887,4
6887,4
7501,0
7501,0
7507,47
7507,47
7513,43
7513,43
7518,10
7518,10
7523,12
7523,12
7527,12
7527,12
7532,11
7532,11
7537,18
7537,18
7542,10
7542,10
7547,12
7547,12
7552,10
7552,10
7557,11
7557,11
7561,11
7561,11
7566,9
7566,9
7571,11
7571,11
7575,9
7575,9
7580,9
7580,9
7586,6
7586,6
7591,9
7591,9
7596,10
7596,10
7600,9
7600,9
7605,10
7605,10
7610,9
7610,9
7614,9
7614,9
7619,10
7619,10
7624,9
7624,9
7628,9
7628,9
7646,2
7646,2
7684,1
7684,1
7724,1
7724,1
7747,2
7747,2
7762,3
7762,3
7777,3
7777,3
7792,3
7792,3
7807,3
7807,3
7812,8
7812,8
7820,4
7820,4
7836,2
7836,2
7851,2
7851,2
7877,1
7877,1
7903,1
7903,1
8303,0
8303,0
8309,13
8309,13
8652,0
8652,0
8690,1
8690,1
8744,0
8744,0
8780,1
8780,1
8825,1
8825,1
8862,1
8862,1
8893,1
8893,1
8972,0
8972,0
9174,0
9174,0
9606,0
9606,0
9664,1
9664,1
9726,1
9726,1
9800,0
9800,0
10038,0
10038,0
10080,1
10080,1
10121,1
10121,1
10231,0
10231,0
10241,6
10241,6
10251,5
10251,5
10262,5
10262,5
10272,5
10272,5
10282,5
10282,5
10350,0
10350,0
10383,1
10383,1
10399,4
10399,4
10431,1
10431,1
10466,2
10466,2
10499,2
10499,2
10646,0
10646,0
10708,1
10708,1
10766,1
10766,1
10824,0
10824,0
10882,1
10882,1
10939,1
10939,1
10958,4
10958,4
10968,5
10968,5
10979,5
10979,5
10989,5
10989,5
11000,5
