Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,0
0.0,0.0,100,100,100
0,0,100,100,100
1524.0,30.0,100.0,100.0,100
1524.0,30.0,100.0,100.0,100
2222.0,48.0,100.78,100.0,100
2222.0,48.0,100.78,100.0,100
2481.0,32.0,101.56,100.0,100
2481.0,32.0,101.56,100.0,100
5346.0,27.0,102.34,100.0,100
5346.0,27.0,102.34,100.0,100
5497.0,25.0,103.12,100.0,100
5497.0,25.0,103.12,100.0,100
5626.0,28.0,103.91,25.0,100
5626.0,28.0,103.91,25.0,100
5739.0,27.0,104.69,100.0,100
5739.0,27.0,104.69,100.0,100
5804.0,32.0,105.47,100.0,100
5804.0,32.0,105.47,100.0,100
5873.0,35.0,106.25,100.0,100
5873.0,35.0,106.25,100.0,100
5954.0,28.0,107.03,100.0,100
5954.0,28.0,107.03,100.0,100
5994.0,34.0,107.81,100.0,100
5994.0,34.0,107.81,100.0,100
6030.0,28.0,108.59,25.0,100
6030.0,28.0,108.59,25.0,100
6100.0,29.0,109.38,100.0,100
6100.0,29.0,109.38,100.0,100
6165.0,26.0,110.16,100.0,100
6165.0,26.0,110.16,100.0,100
6199.0,27.0,110.94,25.0,100
6199.0,27.0,110.94,25.0,100
6293.0,28.0,111.72,100.0,100
6293.0,28.0,111.72,100.0,100
6319.0,26.0,112.5,100.0,100
6319.0,26.0,112.5,100.0,100
6378.0,24.0,113.28,100.0,100
6378.0,24.0,113.28,100.0,100
6410.0,23.0,114.06,100.0,100
6410.0,23.0,114.06,100.0,100
6443.0,22.0,114.84,100.0,100
6443.0,22.0,114.84,100.0,100
6505.0,29.0,115.62,25.0,100
6505.0,29.0,115.62,25.0,100
6559.0,29.0,116.41,100.0,100
6559.0,29.0,116.41,100.0,100
6613.0,29.0,117.19,100.0,100
6613.0,29.0,117.19,100.0,100
6650.0,34.0,117.97,100.0,100
6650.0,34.0,117.97,100.0,100
6688.0,31.0,118.75,100.0,100
6688.0,31.0,118.75,100.0,100
6710.0,27.0,119.53,100.0,100
6710.0,27.0,119.53,100.0,100
6739.0,26.0,120.31,25.0,100
6739.0,26.0,120.31,25.0,100
6772.0,33.0,121.09,100.0,100
6772.0,33.0,121.09,100.0,100
6816.0,33.0,121.88,100.0,100
6816.0,33.0,121.88,100.0,100
6879.0,30.0,122.66,100.0,100
6879.0,30.0,122.66,100.0,100
6920.0,29.0,123.44,100.0,100
6920.0,29.0,123.44,100.0,100
6961.0,26.0,124.22,100.0,100
6961.0,26.0,124.22,100.0,100
6998.0,24.0,125.0,100.0,100
6998.0,24.0,125.0,100.0,100
7033.0,38.0,125.78,100.0,100
7033.0,38.0,125.78,100.0,100
7104.0,34.0,126.56,100.0,100
7104.0,34.0,126.56,100.0,100
7207.0,27.0,127.34,25.0,100
7207.0,27.0,127.34,25.0,100
7233.0,30.0,128.12,100.0,100
7233.0,30.0,128.12,100.0,100
7287.0,29.0,128.91,100.0,100
7287.0,29.0,128.91,100.0,100
7339.0,42.0,129.69,100.0,100
7339.0,42.0,129.69,100.0,100
7363.0,30.0,130.47,100.0,100
7363.0,30.0,130.47,100.0,100
7399.0,25.0,131.25,100.0,100
7399.0,25.0,131.25,100.0,100
7460.0,31.0,132.03,100.0,100
7460.0,31.0,132.03,100.0,100
7505.0,29.0,132.81,100.0,100
7505.0,29.0,132.81,100.0,100
7543.0,35.0,133.59,100.0,100
7543.0,35.0,133.59,100.0,100
7581.0,29.0,134.38,25.0,100
7581.0,29.0,134.38,25.0,100
7618.0,31.0,135.16,100.0,100
7618.0,31.0,135.16,100.0,100
7671.0,27.0,135.94,100.0,100
7671.0,27.0,135.94,100.0,100
7688.0,26.0,136.72,25.0,100
7688.0,26.0,136.72,25.0,100
7715.0,26.0,137.5,100.0,100
7715.0,26.0,137.5,100.0,100
7754.0,30.0,138.28,100.0,100
7754.0,30.0,138.28,100.0,100
7782.0,27.0,139.06,25.0,100
7782.0,27.0,139.06,25.0,100
7799.0,29.0,139.84,100.0,100
7799.0,29.0,139.84,100.0,100
7834.0,32.0,140.62,100.0,100
7834.0,32.0,140.62,100.0,100
7852.0,31.0,141.41,100.0,100
7852.0,31.0,141.41,100.0,100
7872.0,29.0,142.19,100.0,100
7872.0,29.0,142.19,100.0,100
7907.0,28.0,142.97,100.0,100
7907.0,28.0,142.97,100.0,100
7940.0,34.0,143.75,100.0,100
7940.0,34.0,143.75,100.0,100
7958.0,27.0,144.53,100.0,100
7958.0,27.0,144.53,100.0,100
7979.0,25.0,145.31,100.0,100
7979.0,25.0,145.31,100.0,100
8001.0,24.0,146.09,100.0,100
8001.0,24.0,146.09,100.0,100
8038.0,34.0,146.88,100.0,100
8038.0,34.0,146.88,100.0,100
8057.0,47.0,147.66,100.0,100
8057.0,47.0,147.66,100.0,100
8090.0,33.0,148.44,100.0,100
8090.0,33.0,148.44,100.0,100
8124.0,26.0,149.22,100.0,100
8124.0,26.0,149.22,100.0,100
8161.0,29.0,150.0,100.0,100
8161.0,29.0,150.0,100.0,100
8181.0,35.0,150.78,100.0,100
8181.0,35.0,150.78,100.0,100
8200.0,28.0,151.56,100.0,100
8200.0,28.0,151.56,100.0,100
8246.0,30.0,152.34,100.0,100
8246.0,30.0,152.34,100.0,100
8291.0,28.0,153.12,25.0,100
8291.0,28.0,153.12,25.0,100
8310.0,27.0,153.91,100.0,100
8310.0,27.0,153.91,100.0,100
8348.0,30.0,154.69,100.0,100
8348.0,30.0,154.69,100.0,100
8367.0,33.0,155.47,100.0,100
8367.0,33.0,155.47,100.0,100
8389.0,24.0,156.25,100.0,100
8389.0,24.0,156.25,100.0,100
8420.0,31.0,157.03,100.0,100
8420.0,31.0,157.03,100.0,100
8437.0,35.0,157.81,100.0,100
8437.0,35.0,157.81,100.0,100
8465.0,38.0,158.59,100.0,100
8465.0,38.0,158.59,100.0,100
8545.0,30.0,159.38,100.0,100
8545.0,30.0,159.38,100.0,100
8571.0,27.0,160.16,25.0,100
8571.0,27.0,160.16,25.0,100
8623.0,25.0,160.94,100.0,100
8623.0,25.0,160.94,100.0,100
