Time,GC Util
0,0
0,0
396,78
396,78
593,53
595,48
598,4
598,4
686,62
776,2
778,88
819,5
825,132
907,1
909,165
946,4
949,170
1024,1
1025,158
1082,3
1084,155
1126,4
1128,161
1160,5
1162,157
1189,6
1193,149
1238,3
1240,156
1287,3
1288,159
1325,4
1327,155
1375,3
1377,161
1427,3
1429,167
1455,5
1457,158
1457,158
1508,3
1508,3
1509,161
1559,3
1561,153
1561,153
1592,5
1592,5
1593,162
1593,162
1644,3
1644,3
1646,162
1646,162
1693,3
1693,3
1696,172
1696,172
1726,3
1726,3
1729,162
1729,162
1791,1
1791,1
1792,161
1834,4
1836,163
1868,5
1870,145
1929,3
1931,151
1931,151
1978,146
1978,146
2026,188
2026,188
2071,187
2071,187
2112,129
2112,129
2160,3
2160,3
2162,163
2162,163
2218,116
2218,116
2253,95
2299,5
2302,150
2302,150
2359,122
2392,5
2392,5
2394,149
2394,149
2440,136
2440,136
2484,139
2515,5
2517,155
2569,3
2571,156
2571,156
2613,147
2642,5
2645,174
2645,174
2703,2
2703,2
2704,147
2704,147
2736,5
2736,5
2739,171
2739,171
2774,3
2774,3
2775,160
2775,160
2826,3
2826,3
2828,150
2863,5
2866,175
2866,175
2918,2
2918,2
2920,166
2920,166
2970,136
2993,6
2995,145
3033,5
3035,159
3035,159
3086,108
3110,7
3113,155
3113,155
3157,4
3157,4
3159,156
3159,156
3204,3
3204,3
3206,153
3240,4
3243,156
3243,156
3296,3
3296,3
3298,154
3298,154
3339,160
3369,5
3372,126
3425,3
3427,151
3465,5
3467,153
3467,153
3501,136
3501,136
3551,3
3551,3
3553,159
3584,6
3586,144
3586,144
3636,89
3671,5
3672,155
3672,155
3717,139
3763,4
3765,164
3765,164
3819,136
3846,7
3848,153
3848,153
3899,3
3899,3
3901,151
3901,151
3948,3
3948,3
3949,162
3978,5
3979,152
3979,152
4026,3
4026,3
4028,165
4028,165
4071,4
4071,4
4073,158
4096,7
4098,146
4149,3
4152,163
4152,163
4193,4
4193,4
4195,160
4226,5
4228,153
4228,153
4286,65
4323,6
4324,155
4324,155
4369,139
4369,139
4414,3
4414,3
4416,157
4455,4
4458,131
4458,131
4506,150
4506,150
4550,145
4590,3
4591,156
4591,156
4639,141
4639,141
4688,3
4688,3
4690,154
4715,6
4718,174
4718,174
4758,2
4758,2
4760,153
4760,153
4807,3
4807,3
4809,148
4809,148
4845,127
4845,127
4890,138
4890,138
4938,134
4973,6
4975,156
4975,156
5031,3
5031,3
5033,166
5033,166
5082,129
5082,129
5126,4
5126,4
5129,168
5175,2
5177,150
5217,4
5219,148
5219,148
5265,3
5265,3
5267,156
5313,3
5315,153
5315,153
5349,4
5349,4
