Time,GC Util
0,0
0,0
289,94
289,94
412,9
412,9
577,81
577,81
691,88
691,88
784,90
784,90
875,95
875,95
915,84
915,84
973,85
973,85
1052,96
1052,96
1116,90
1116,90
1192,247
1192,247
1262,241
1262,241
1316,246
1316,246
1326,211
1326,211
1341,255
1341,255
1354,241
1354,241
1367,217
1367,217
1380,232
1380,232
1401,251
1401,251
1418,221
1418,221
1435,258
1435,258
1455,248
1455,248
1476,223
1476,223
1495,255
1495,255
1513,252
1513,252
1530,252
1530,252
1547,21
1547,21
1573,238
1573,238
1589,207
1589,207
1606,257
1606,257
1624,80
1624,80
1644,216
1644,216
1661,254
1661,254
1677,22
1677,22
1698,248
1698,248
1715,172
1715,172
1740,92
1740,92
1766,246
1766,246
1780,160
1780,160
1803,263
1803,263
1816,159
1816,159
1833,196
1833,196
1846,254
1846,254
1863,253
1863,253
1875,245
1875,245
1887,259
1887,259
1902,246
1902,246
1918,260
1918,260
1929,260
1929,260
1945,252
1945,252
1956,19
1956,19
1977,247
1977,247
1990,250
1990,250
2004,171
2004,171
2022,257
2022,257
2032,254
2032,254
2043,258
2043,258
2054,165
2054,165
2068,258
2068,258
2078,248
2078,248
2090,165
2090,165
2104,251
2104,251
2115,257
2115,257
2125,250
2125,250
2132,220
2132,220
2149,252
2149,252
2161,163
2161,163
2176,250
2176,250
2187,249
2187,249
2198,250
2198,250
2207,256
2207,256
2217,255
2217,255
2226,253
2226,253
2236,257
2236,257
2245,208
2245,208
2256,245
2256,245
2265,215
2265,215
2275,242
2275,242
2287,144
2287,144
2303,200
2303,200
2313,198
2313,198
2324,15
2324,15
2338,250
2338,250
2348,17
2348,17
2360,219
2360,219
2370,230
2370,230
2381,257
2381,257
2391,251
2391,251
2401,253
2401,253
2412,261
2412,261
2421,218
2421,218
2432,263
2432,263
2443,251
2443,251
2455,244
2455,244
2467,258
2467,258
2481,227
2481,227
2493,251
2493,251
2505,249
2505,249
2518,259
2518,259
2530,143
2530,143
2547,263
2547,263
2558,231
2558,231
2570,157
2570,157
2585,255
2585,255
2595,248
2595,248
2606,165
2606,165
2621,247
2621,247
2630,240
2630,240
2639,21
2639,21
2652,241
2652,241
2662,255
2662,255
2672,23
2672,23
2686,252
2686,252
2696,155
2696,155
2711,251
2711,251
2720,235
2720,235
2730,261
2730,261
2740,161
2740,161
2754,254
2754,254
2765,176
2765,176
2779,255
2779,255
2788,251
2788,251
2796,220
2796,220
2805,258
2805,258
2815,256
2815,256
2826,258
2826,258
2836,256
2836,256
2853,233
2853,233
2863,198
2863,198
2879,249
2879,249
2891,241
2891,241
2905,245
2905,245
2916,259
2916,259
2926,222
2926,222
2942,247
2942,247
2954,253
