Time,GC Util
0,0
0,0
20,0
20,0
40,19
40,19
53,11
53,11
105,3
105,3
139,5
139,5
182,3
182,3
194,12
194,12
214,7
214,7
246,5
246,5
249,74
249,74
272,7
272,7
282,12
282,12
292,14
292,14
375,1
375,1
395,5
395,5
404,12
404,12
407,37
407,37
430,6
430,6
435,21
435,21
485,3
485,3
526,2
526,2
561,3
561,3
572,6
572,6
588,3
588,3
593,14
593,14
593,14
601,39
607,80
607,80
616,21
616,21
642,11
642,11
642,11
667,7
671,86
671,86
698,9
698,9
720,7
720,7
744,3
744,3
777,23
777,23
806,4
806,4
834,4
834,4
864,4
864,4
891,3
891,3
924,5
924,5
961,3
961,3
998,3
998,3
1033,3
1033,3
1047,11
1047,11
1053,33
1053,33
1056,29
1056,29
1059,31
1059,31
1062,32
1062,32
1065,35
1065,35
1069,56
1069,56
1073,79
1073,79
1077,29
1077,29
1082,24
1082,24
1085,36
1085,36
1089,30
1089,30
1093,39
1093,39
1098,27
1098,27
1102,29
1102,29
1106,34
1106,34
1109,29
1109,29
1113,31
1113,31
1117,34
1117,34
1120,33
1120,33
1126,38
1126,38
1130,28
1130,28
1135,25
1135,25
1140,104
1140,104
1145,34
1145,34
1150,49
1150,49
1154,58
1154,58
1159,38
1159,38
1159,38
1164,50
1164,50
1171,58
1174,159
1174,159
1180,30
1180,30
1185,39
1185,39
1189,50
1189,50
1195,70
1195,70
1200,49
1200,49
1204,46
1204,46
1209,65
1209,65
1215,40
1215,40
1221,38
1221,38
1228,62
1228,62
1235,51
1235,51
1242,51
1242,51
1249,60
1249,60
1257,44
1257,44
1257,44
1265,54
1265,54
1273,43
1277,224
1277,224
1285,19
1285,19
1294,27
1294,27
1304,41
1304,41
1315,38
1315,38
1327,31
1327,31
1340,37
1340,37
1352,25
1352,25
1365,24
1365,24
1380,50
1380,50
1396,20
1396,20
1410,31
1410,31
1425,33
1425,33
1441,28
1441,28
1441,28
1458,35
1458,35
1476,18
1476,18
1501,16
1506,235
1506,235
1522,13
1522,13
1540,28
1540,28
1563,31
1563,31
1586,34
1586,34
1609,26
1609,26
1635,35
1635,35
1661,31
1661,31
1661,31
1687,28
1687,28
1717,16
1723,245
1723,245
1747,7
1747,7
1770,16
1770,16
1792,18
1792,18
1816,26
1816,26
1841,24
1841,24
1862,30
1862,30
1884,37
1884,37
1905,26
1905,26
1926,30
1926,30
1974,15
1974,15
1974,15
2025,20
2025,20
2075,16
2083,317
2083,317
2135,5
2135,5
2187,20
2187,20
2234,13
2234,13
2278,14
2278,14
2321,16
2321,16
2341,26
2341,26
2379,13
2379,13
2415,14
2415,14
2453,12
2453,12
2490,15
2490,15
2529,17
2529,17
2569,17
2569,17
2608,16
2608,16
2650,16
2650,16
2691,17
2691,17
2728,16
2728,16
2763,19
2763,19
2763,19
2801,21
2845,289
2845,289
2886,7
2886,7
2932,14
2932,14
2978,16
2978,16
3043,12
