Time,GC Util
0,0
0,0
420,80
420,80
615,59
615,59
619,8
619,8
718,85
718,85
831,86
831,86
878,88
878,88
962,151
962,151
1050,156
1050,156
1097,134
1097,134
1137,152
1137,152
1194,159
1194,159
1226,159
1226,159
1273,161
1273,161
1321,146
1321,146
1367,162
1367,162
1402,157
1402,157
1478,138
1478,138
1516,158
1516,158
1563,160
1563,160
1629,157
1629,157
1663,149
1663,149
1717,164
1717,164
1766,159
1766,159
1799,164
1799,164
1844,160
1844,160
1905,161
1905,161
1944,160
1944,160
1996,143
1996,143
2050,137
2050,137
2091,154
2091,154
2150,166
2150,166
2195,148
