Time,GC Util
0,0
0,0
407,24
407,24
601,27
601,27
670,22
670,22
715,153
776,21
815,163
815,163
898,37
898,37
1018,268
1058,168
1120,206
1120,206
1198,117
1198,117
1349,58
1349,58
1479,54
1479,54
1596,65
1596,65
1651,226
1736,57
1781,155
1781,155
1852,191
1852,191
1904,175
1984,118
2036,81
2036,81
2101,172
2101,172
0,0
0,0
368,23
368,23
556,37
556,37
637,31
637,31
714,160
756,29
799,124
799,124
871,41
871,41
986,182
1052,166
1135,182
1135,182
1205,52
1205,52
1339,53
1339,53
1476,135
1476,135
1586,111
1586,111
1633,221
1704,163
1766,153
1766,153
1844,159
1844,159
1991,131
1991,131
2139,104
0,0
0,0
360,23
360,23
552,29
552,29
620,24
620,24
717,192
772,66
823,142
823,142
880,141
880,141
1055,42
1055,42
1173,49
1173,49
1259,88
1259,88
1368,117
1368,117
1477,117
1477,117
1581,133
1581,133
1721,112
1721,112
1848,118
1848,118
1989,104
1989,104
2140,117
0,0
0,0
459,19
459,19
658,25
658,25
727,19
727,19
781,106
831,24
877,82
877,82
926,31
926,31
1042,160
1079,102
1157,169
1157,169
1244,47
1244,47
1374,55
1374,55
1517,45
1517,45
1551,182
1599,49
1669,135
1669,135
1724,41
1724,41
1775,174
1821,143
1863,153
1863,153
1927,54
1927,54
1974,195
2034,157
2115,111
2115,111
2192,51
0,0
0,0
416,23
416,23
611,23
611,23
692,23
692,23
775,180
818,27
881,64
881,64
1019,28
1019,28
1118,29
1118,29
1223,35
1223,35
1324,44
1324,44
1455,34
1455,34
1552,39
1552,39
1682,34
1682,34
1812,38
1812,38
1941,38
1941,38
2079,39
2079,39
2256,38
0,0
0,0
400,23
400,23
592,15
592,15
663,22
663,22
714,164
796,24
850,80
850,80
936,31
936,31
1042,181
1101,122
1185,90
1185,90
1261,34
1261,34
1403,41
1403,41
1536,38
1536,38
1577,172
1642,117
1688,79
1688,79
1749,37
1749,37
1814,170
1850,130
1933,79
1933,79
2002,78
2002,78
2131,37
0,0
0,0
367,24
367,24
557,15
557,15
621,23
621,23
712,155
766,30
811,153
811,153
884,35
884,35
1015,39
1015,39
1130,54
1130,54
1233,66
1233,66
1361,126
1361,126
1468,118
1468,118
1590,113
1590,113
1727,138
1727,138
1860,125
1860,125
2009,133
0,0
0,0
403,30
403,30
598,25
598,25
664,30
664,30
740,228
781,36
815,143
815,143
874,151
874,151
1023,44
1023,44
1122,45
1122,45
1189,45
1189,45
1313,111
1313,111
1443,43
1443,43
1555,46
1555,46
1683,95
1683,95
1816,45
1816,45
1926,46
1926,46
2050,112
0,0
0,0
416,25
416,25
786,71
786,71
860,42
860,42
917,125
1002,26
1062,84
1062,84
1103,34
1103,34
1165,161
1210,32
1248,91
1248,91
1298,33
1298,33
1351,157
1380,168
1453,142
1453,142
1511,54
1511,54
1650,54
1650,54
1771,50
1771,50
1867,56
1867,56
1989,47
1989,47
2103,50
2103,50
2244,52
0,0
0,0
350,19
350,19
537,27
537,27
611,21
611,21
674,121
736,20
798,129
798,129
871,40
871,40
959,207
1076,44
1120,161
1120,161
1174,130
1174,130
1268,134
1268,134
1320,176
1372,187
1415,163
1415,163
1493,131
1493,131
1631,133
1631,133
1679,183
1708,197
1774,156
1774,156
1827,189
1827,189
1981,153
1981,153
2168,144
0,0
0,0
365,22
365,22
555,22
555,22
625,19
625,19
678,173
750,22
823,64
823,64
926,31
926,31
1049,170
1096,127
1167,94
1167,94
1240,36
1240,36
1382,36
1382,36
1491,42
1491,42
1543,178
1607,43
1659,84
1659,84
1715,42
1715,42
1784,164
1831,116
1908,93
1908,93
1968,44
1968,44
2102,35
0,0
0,0
422,21
422,21
619,15
619,15
705,16
705,16
783,143
839,26
893,87
893,87
962,22
962,22
1091,25
1091,25
1137,152
1189,87
1235,79
1235,79
1301,34
1301,34
1410,38
1410,38
1508,66
1508,66
1652,34
1652,34
1780,27
1780,27
1913,70
1913,70
2068,69
0,0
0,0
427,28
427,28
622,32
622,32
693,22
693,22
745,133
823,23
898,86
898,86
963,34
963,34
1070,145
1106,120
1191,164
1191,164
1260,38
1260,38
1401,40
1401,40
1536,36
1536,36
1665,39
1665,39
1764,39
1764,39
1825,177
1880,129
1942,89
1942,89
2009,41
2009,41
2132,36
0,0
0,0
404,24
404,24
599,29
599,29
666,17
666,17
710,172
769,25
833,86
833,86
908,33
908,33
963,154
1004,133
1140,81
1140,81
1210,36
1210,36
1338,37
1338,37
1473,39
1473,39
1538,151
1601,36
1649,86
1649,86
1712,38
1712,38
1771,142
1835,112
1898,87
1898,87
1972,102
1972,102
2156,36
0,0
0,0
419,21
419,21
609,29
609,29
690,26
690,26
772,168
806,26
854,79
854,79
915,128
915,128
1085,36
1085,36
1205,40
1205,40
1241,171
1303,148
1368,126
1368,126
1417,44
1417,44
1534,43
1534,43
1641,49
1641,49
1758,48
1758,48
1878,69
1878,69
1983,97
1983,97
2120,70
0,0
0,0
379,26
379,26
562,28
562,28
633,23
633,23
729,147
783,30
810,79
810,79
848,124
848,124
1023,34
1023,34
1066,155
1118,128
1174,149
1174,149
1240,134
1240,134
1356,129
1356,129
1506,50
1506,50
1618,52
1618,52
1754,58
1754,58
1876,51
1876,51
2020,49
2020,49
2169,43
