Time,GC Util
0,0
0,0
20,0
20,0
41,15
41,15
60,9
60,9
332,0
332,0
586,0
586,0
809,0
809,0
1029,0
1029,0
1243,0
1243,0
1523,0
1523,0
1796,0
1796,0
2007,0
2007,0
2163,0
2163,0
2171,8
2171,8
2183,4
2183,4
2197,3
2197,3
2227,2
2227,2
2255,4
2255,4
2291,3
2291,3
2323,4
2323,4
2354,7
2354,7
5105,0
5105,0
5137,5
5137,5
5167,5
5167,5
5208,3
5208,3
5253,2
5253,2
5292,3
5292,3
5316,7
5316,7
5329,14
5329,14
5338,14
5338,14
5347,14
5347,14
5357,8
5357,8
5369,5
5369,5
5405,1
5405,1
5455,1
5455,1
5482,4
5482,4
5512,3
5512,3
5549,3
5549,3
5583,2
5583,2
5601,5
5601,5
5628,4
5628,4
5651,5
5651,5
5677,4
5677,4
5696,6
5696,6
5714,7
5714,7
5743,2
5743,2
5758,7
5758,7
5768,16
5768,16
5775,17
5775,17
5793,9
5793,9
5807,9
5807,9
5819,8
5819,8
5833,8
5833,8
5852,6
5852,6
5867,11
5867,11
5908,2
5908,2
5908,2
5915,28
5915,28
5925,16
5930,69
5930,69
5937,26
5937,26
5948,18
5948,18
5967,7
5967,7
6004,3
6004,3
6027,8
6027,8
6080,48
6080,48
6086,44
6086,44
6090,30
6090,30
6090,30
6100,18
6100,18
6111,9
6111,9
6122,12
6122,12
6168,3
6168,3
6189,9
6189,9
6199,27
6204,82
6204,82
6232,8
6232,8
6242,19
6242,19
6275,3
6275,3
6282,20
6282,20
6290,22
6290,22
6301,19
6301,19
6329,5
6329,5
6345,13
6345,13
6379,5
6379,5
6390,25
6390,25
6400,24
6400,24
6400,24
6420,19
6454,46
6454,46
6514,4
6514,4
6562,2
6562,2
6595,6
6595,6
6633,3
6633,3
6646,15
6646,15
6663,13
6663,13
6699,8
6699,8
6727,9
6727,9
6768,5
6768,5
6795,7
6795,7
6829,5
6829,5
6841,21
6841,21
6854,22
6854,22
6882,9
6882,9
6896,14
6896,14
6922,9
6922,9
6933,15
6933,15
6957,6
6957,6
6984,5
6984,5
6997,9
6997,9
7011,13
7011,13
7044,7
7044,7
7060,13
7060,13
7081,14
7081,14
7081,14
7106,13
7106,13
7126,7
7126,7
7167,5
7167,5
7187,3
7187,3
7211,7
7211,7
7227,10
7227,10
7253,8
7253,8
7271,8
7271,8
7346,2
7346,2
7381,4
7381,4
7476,1
7519,90
7519,90
7645,36
7645,36
7689,12
7689,12
7729,16
7729,16
7789,10
7789,10
7823,17
7823,17
7850,22
7850,22
7850,22
7884,15
7897,196
7897,196
7926,14
7926,14
7956,23
7956,23
7987,26
7987,26
8018,26
8018,26
8018,26
8062,20
8062,20
8102,23
8111,221
8111,221
8147,18
8147,18
8184,25
8184,25
8223,29
8223,29
8266,28
8266,28
8324,17
8324,17
8324,17
8397,13
8404,236
8404,236
8490,3
8490,3
8572,11
8572,11
9244,1
9244,1
9252,90
9252,90
9258,13
9258,13
9263,14
9263,14
9269,17
9269,17
9275,12
9275,12
9280,11
9280,11
9286,14
9286,14
9291,16
9291,16
9297,24
9297,24
9302,14
9302,14
9307,14
9307,14
9313,24
9313,24
9319,12
9319,12
9324,23
9324,23
9329,12
9329,12
9334,14
9334,14
9343,9
9343,9
9350,9
9350,9
9356,9
9356,9
9363,10
9363,10
9371,18
9371,18
9378,10
9378,10
9384,9
9384,9
9390,9
9390,9
9396,22
9396,22
9429,3
9429,3
9488,1
9488,1
9523,2
9523,2
9545,6
9545,6
9566,6
9566,6
9583,3
9583,3
9601,3
9601,3
9619,6
9619,6
9641,2
9641,2
9662,3
9662,3
9694,2
9694,2
9725,2
9725,2
10204,0
10204,0
10213,17
10213,17
10589,0
10589,0
10649,1
10649,1
10701,1
10701,1
10757,1
10757,1
10809,2
10809,2
10848,1
10848,1
11036,0
11036,0
11542,0
11542,0
11605,2
11605,2
11681,2
11681,2
11776,1
11776,1
12039,0
12039,0
12087,1
12087,1
12218,0
12218,0
12243,3
12243,3
12257,10
12257,10
12269,7
12269,7
12280,7
12280,7
12343,1
12343,1
12394,1
12394,1
12419,6
12419,6
12460,2
12460,2
12538,2
12538,2
12620,1
12620,1
12773,1
12773,1
12838,2
12838,2
12896,2
12896,2
12949,4
12949,4
13002,2
13002,2
13026,4
13026,4
13040,7
13040,7
13053,8
13053,8
13066,15
