Container,CPU Utilisation,Memory Utilisation,Iteration
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2583.0,206.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
jdkf-01,2735.0,77.0,14.0
