Time,GC Util
0,0
0,0
413,80
413,80
610,45
612,65
615,2
615,2
700,47
796,3
803,144
834,6
837,138
886,4
890,151
951,1
954,129
1007,3
1010,149
1075,0
1078,86
1119,6
1122,137
1169,3
1172,131
1203,5
1206,136
1239,6
1243,147
1283,2
1286,93
1324,6
1327,146
1351,8
1354,138
1389,5
1392,141
1439,3
1443,112
1483,7
1483,7
1488,155
1488,155
1524,121
1524,121
1578,133
1578,133
1626,2
1626,2
1631,83
1653,15
1656,144
1656,144
1703,4
1703,4
1707,147
1746,6
1750,145
1780,3
1783,79
1783,79
1832,60
1832,60
1871,6
1871,6
1874,146
1897,8
1901,150
1901,150
1939,111
1939,111
1985,2
1985,2
1990,84
1990,84
2025,9
2025,9
2029,142
2029,142
2064,6
2064,6
2067,101
2067,101
2118,133
2118,133
2162,63
2182,11
2184,132
2184,132
2231,104
2231,104
2282,118
2301,8
2305,148
2305,148
2344,109
2344,109
2387,3
2387,3
2389,134
2429,4
2433,145
2433,145
2469,115
2469,115
2508,4
2508,4
2511,137
2511,137
2551,4
2551,4
2557,129
2586,5
2592,127
2592,127
2650,12
2650,12
2650,12
2650,12
2701,143
2701,143
2753,3
2753,3
2756,141
2756,141
2811,3
2811,3
2814,140
2814,140
2877,118
2877,118
2942,113
2942,113
2989,116
2989,116
3065,118
3103,3
3109,128
3170,2
3176,123
3176,123
3230,3
3230,3
3233,92
3233,92
3293,4
3293,4
3296,95
3296,95
3343,5
3343,5
3346,131
3346,131
3413,101
3413,101
3463,67
3512,6
3515,84
3515,84
3573,4
3573,4
3576,99
3576,99
3629,5
3629,5
3635,132
3635,132
3687,3
3687,3
3690,136
3690,136
3740,3
3740,3
3744,149
3744,149
3808,1
3808,1
3811,138
3811,138
3857,3
3857,3
3861,152
3861,152
3920,2
3920,2
3923,133
3923,133
3970,3
3970,3
3972,130
3972,130
4039,121
4039,121
4091,3
4091,3
4095,147
4095,147
4155,1
4155,1
4158,131
4158,131
4207,102
4207,102
4267,4
4267,4
4269,134
4269,134
4318,3
4318,3
4321,135
4367,3
4373,135
4373,135
4431,2
4431,2
4434,137
4486,3
4486,3
4488,91
4488,91
4554,4
4554,4
4557,138
4596,4
4596,4
4599,132
4670,2
4670,2
4672,135
4713,4
4713,4
4716,131
4716,131
4780,2
4780,2
4785,138
4785,138
4836,3
4836,3
4839,139
4900,3
4900,3
4903,138
4903,138
4948,4
4948,4
4950,103
5021,4
5027,129
5027,129
5072,3
5072,3
5074,139
5074,139
5146,58
5193,6
5195,131
5195,131
5245,3
5245,3
5250,134
5250,134
5307,3
5307,3
5312,137
5312,137
5369,2
5369,2
5373,149
5433,2
5437,147
5437,147
5492,2
