Time,GC Util
0,0
0,0
476,79
476,79
479,78
479,78
481,78
481,78
483,80
483,80
486,78
486,78
489,85
489,85
492,84
492,84
497,88
497,88
500,87
500,87
503,88
503,88
507,85
507,85
509,123
509,123
512,158
512,158
514,160
514,160
517,159
517,159
520,162
520,162
522,150
522,150
525,159
525,159
527,161
527,161
530,158
530,158
532,147
532,147
535,157
535,157
537,164
537,164
540,141
540,141
542,155
542,155
544,159
544,159
547,163
547,163
549,161
549,161
552,150
552,150
555,162
555,162
557,144
557,144
560,159
560,159
562,157
562,157
565,152
565,152
567,147
567,147
570,156
570,156
572,161
572,161
576,18
576,18
1038,161
1038,161
1987,140
1987,140
2050,165
2050,165
2086,140
2086,140
2114,139
2114,139
2132,151
2132,151
2159,154
2159,154
2203,156
2203,156
2231,176
2231,176
2253,160
2253,160
2277,157
2277,157
2307,146
2307,146
2335,244
2335,244
2365,239
2365,239
2418,196
2418,196
2473,199
2473,199
2517,174
2517,174
2573,239
2573,239
2619,253
2619,253
2638,255
2638,255
2655,266
2655,266
2674,254
2674,254
2693,257
2693,257
2722,264
2722,264
2765,270
2765,270
2791,259
2791,259
2836,273
2836,273
2886,256
2886,256
2943,268
2943,268
3022,273
3022,273
3114,267
3114,267
3183,267
3183,267
3254,187
3254,187
3318,260
3318,260
3389,257
3389,257
3477,268
3477,268
3553,260
3553,260
3615,260
