Run,Time,JVM
1,9104,JDKE
2,9075,JDKE
3,8976,JDKE
4,9133,JDKE
5,8972,JDKE
6,9537,JDKE
7,9268,JDKE
8,9706,JDKE
9,9571,JDKE
10,9102,JDKE
11,9222,JDKE
12,9627,JDKE
13,9363,JDKE
14,9853,JDKE
15,9429,JDKE
16,8908,JDKE
1,7075,JDK8-9-9
2,6588,JDK8-9-9
3,6868,JDK8-9-9
4,6658,JDK8-9-9
5,6656,JDK8-9-9
6,6541,JDK8-9-9
7,6682,JDK8-9-9
8,6574,JDK8-9-9
9,6471,JDK8-9-9
10,6766,JDK8-9-9
11,6778,JDK8-9-9
12,6528,JDK8-9-9
13,6913,JDK8-9-9
14,6796,JDK8-9-9
15,6698,JDK8-9-9
16,6528,JDK8-9-9
1,7327,JDK5-4-4
2,7354,JDK5-4-4
3,7313,JDK5-4-4
4,7192,JDK5-4-4
5,7342,JDK5-4-4
6,7030,JDK5-4-4
7,7345,JDK5-4-4
8,7028,JDK5-4-4
9,7277,JDK5-4-4
10,7249,JDK5-4-4
11,7502,JDK5-4-4
12,7279,JDK5-4-4
13,7222,JDK5-4-4
14,7133,JDK5-4-4
15,7098,JDK5-4-4
16,6962,JDK5-4-4
1,7907,JDK3-2-1
2,7462,JDK3-2-1
3,7877,JDK3-2-1
4,7748,JDK3-2-1
5,7865,JDK3-2-1
6,7548,JDK3-2-1
7,7385,JDK3-2-1
8,7886,JDK3-2-1
9,7597,JDK3-2-1
10,7779,JDK3-2-1
11,7891,JDK3-2-1
12,7949,JDK3-2-1
13,7792,JDK3-2-1
14,7858,JDK3-2-1
15,7875,JDK3-2-1
16,7883,JDK3-2-1
1,7935,JDK2-3-2
2,7481,JDK2-3-2
3,7625,JDK2-3-2
4,7537,JDK2-3-2
5,8065,JDK2-3-2
6,7699,JDK2-3-2
7,7592,JDK2-3-2
8,7679,JDK2-3-2
9,7541,JDK2-3-2
10,7382,JDK2-3-2
11,7428,JDK2-3-2
12,7566,JDK2-3-2
13,7682,JDK2-3-2
14,7659,JDK2-3-2
15,7538,JDK2-3-2
16,7670,JDK2-3-2
1,7825,JDK3-2-3
2,7650,JDK3-2-3
3,7622,JDK3-2-3
4,7847,JDK3-2-3
5,7841,JDK3-2-3
6,7757,JDK3-2-3
7,7616,JDK3-2-3
8,8429,JDK3-2-3
9,8228,JDK3-2-3
10,7694,JDK3-2-3
11,7617,JDK3-2-3
12,7924,JDK3-2-3
13,7771,JDK3-2-3
14,7808,JDK3-2-3
15,7796,JDK3-2-3
16,7903,JDK3-2-3
1,7255,JDK5-6-7
2,7316,JDK5-6-7
3,7381,JDK5-6-7
4,7360,JDK5-6-7
5,7297,JDK5-6-7
6,7237,JDK5-6-7
7,7161,JDK5-6-7
8,7427,JDK5-6-7
9,7138,JDK5-6-7
10,7179,JDK5-6-7
11,7179,JDK5-6-7
12,7354,JDK5-6-7
13,7258,JDK5-6-7
14,7265,JDK5-6-7
15,6973,JDK5-6-7
16,7222,JDK5-6-7
1,9124,JDK1-1-3
2,8958,JDK1-1-3
3,8972,JDK1-1-3
4,8809,JDK1-1-3
5,9114,JDK1-1-3
6,9358,JDK1-1-3
7,8914,JDK1-1-3
8,8991,JDK1-1-3
9,8802,JDK1-1-3
10,9115,JDK1-1-3
11,9342,JDK1-1-3
12,8960,JDK1-1-3
13,8985,JDK1-1-3
14,8691,JDK1-1-3
15,8982,JDK1-1-3
16,8925,JDK1-1-3
1,9464,JDKF
2,9537,JDKF
3,10075,JDKF
4,9930,JDKF
5,10387,JDKF
6,10036,JDKF
7,9739,JDKF
8,10251,JDKF
9,9583,JDKF
10,9652,JDKF
11,9855,JDKF
12,10478,JDKF
13,10042,JDKF
14,9657,JDKF
15,9773,JDKF
16,10059,JDKF
1,7709,JDK2-2-1
2,7544,JDK2-2-1
3,7621,JDK2-2-1
4,7996,JDK2-2-1
5,7782,JDK2-2-1
6,7663,JDK2-2-1
7,7849,JDK2-2-1
8,7850,JDK2-2-1
9,7745,JDK2-2-1
10,7685,JDK2-2-1
11,7429,JDK2-2-1
12,7716,JDK2-2-1
13,7496,JDK2-2-1
14,7812,JDK2-2-1
15,7520,JDK2-2-1
16,8081,JDK2-2-1
1,7703,JDK2-2-2
2,7603,JDK2-2-2
3,7650,JDK2-2-2
4,7775,JDK2-2-2
5,7562,JDK2-2-2
6,7562,JDK2-2-2
7,7553,JDK2-2-2
8,7398,JDK2-2-2
9,7669,JDK2-2-2
10,7630,JDK2-2-2
11,7797,JDK2-2-2
12,7485,JDK2-2-2
13,7902,JDK2-2-2
14,8205,JDK2-2-2
15,7884,JDK2-2-2
16,7506,JDK2-2-2
