Run,Time,JVM
1,319,JDK3-2-3
2,335,JDK3-2-3
3,829,JDK3-2-3
4,536,JDK3-2-3
5,478,JDK3-2-3
6,655,JDK3-2-3
7,442,JDK3-2-3
8,830,JDK3-2-3
9,737,JDK3-2-3
10,609,JDK3-2-3
11,380,JDK3-2-3
12,376,JDK3-2-3
13,396,JDK3-2-3
14,878,JDK3-2-3
15,598,JDK3-2-3
16,814,JDK3-2-3
1,799,JDK5-4-4
2,505,JDK5-4-4
3,453,JDK5-4-4
4,350,JDK5-4-4
5,379,JDK5-4-4
6,481,JDK5-4-4
7,481,JDK5-4-4
8,346,JDK5-4-4
9,599,JDK5-4-4
10,586,JDK5-4-4
11,863,JDK5-4-4
12,430,JDK5-4-4
13,580,JDK5-4-4
14,485,JDK5-4-4
15,476,JDK5-4-4
16,659,JDK5-4-4
1,553,JDKF
2,629,JDKF
3,765,JDKF
4,634,JDKF
5,421,JDKF
6,775,JDKF
7,260,JDKF
8,506,JDKF
9,727,JDKF
10,270,JDKF
11,328,JDKF
12,317,JDKF
13,245,JDKF
14,384,JDKF
15,748,JDKF
16,502,JDKF
1,372,JDK2-2-2
2,426,JDK2-2-2
3,434,JDK2-2-2
4,713,JDK2-2-2
5,325,JDK2-2-2
6,503,JDK2-2-2
7,553,JDK2-2-2
8,455,JDK2-2-2
9,656,JDK2-2-2
10,785,JDK2-2-2
11,349,JDK2-2-2
12,512,JDK2-2-2
13,390,JDK2-2-2
14,331,JDK2-2-2
15,406,JDK2-2-2
16,354,JDK2-2-2
1,410,JDK1-1-3
2,653,JDK1-1-3
3,525,JDK1-1-3
4,357,JDK1-1-3
5,349,JDK1-1-3
6,423,JDK1-1-3
7,494,JDK1-1-3
8,711,JDK1-1-3
9,470,JDK1-1-3
10,459,JDK1-1-3
11,430,JDK1-1-3
12,416,JDK1-1-3
13,404,JDK1-1-3
14,855,JDK1-1-3
15,444,JDK1-1-3
16,735,JDK1-1-3
1,428,JDK2-3-2
2,756,JDK2-3-2
3,653,JDK2-3-2
4,466,JDK2-3-2
5,551,JDK2-3-2
6,832,JDK2-3-2
7,513,JDK2-3-2
8,473,JDK2-3-2
9,340,JDK2-3-2
10,661,JDK2-3-2
11,1028,JDK2-3-2
12,599,JDK2-3-2
13,490,JDK2-3-2
14,403,JDK2-3-2
15,645,JDK2-3-2
16,652,JDK2-3-2
1,776,JDK5-6-7
2,467,JDK5-6-7
3,431,JDK5-6-7
4,332,JDK5-6-7
5,476,JDK5-6-7
6,538,JDK5-6-7
7,334,JDK5-6-7
8,513,JDK5-6-7
9,339,JDK5-6-7
10,413,JDK5-6-7
11,314,JDK5-6-7
12,368,JDK5-6-7
13,412,JDK5-6-7
14,574,JDK5-6-7
15,663,JDK5-6-7
16,458,JDK5-6-7
1,277,JDKE
2,678,JDKE
3,290,JDKE
4,427,JDKE
5,272,JDKE
6,442,JDKE
7,312,JDKE
8,803,JDKE
9,243,JDKE
10,523,JDKE
11,280,JDKE
12,572,JDKE
13,382,JDKE
14,305,JDKE
15,463,JDKE
16,723,JDKE
1,392,JDK3-2-1
2,348,JDK3-2-1
3,368,JDK3-2-1
4,675,JDK3-2-1
5,542,JDK3-2-1
6,418,JDK3-2-1
7,693,JDK3-2-1
8,808,JDK3-2-1
9,383,JDK3-2-1
10,672,JDK3-2-1
11,329,JDK3-2-1
12,327,JDK3-2-1
13,840,JDK3-2-1
14,409,JDK3-2-1
15,810,JDK3-2-1
16,759,JDK3-2-1
1,409,JDK2-2-1
2,809,JDK2-2-1
3,388,JDK2-2-1
4,604,JDK2-2-1
5,860,JDK2-2-1
6,676,JDK2-2-1
7,588,JDK2-2-1
8,495,JDK2-2-1
9,314,JDK2-2-1
10,427,JDK2-2-1
11,605,JDK2-2-1
12,297,JDK2-2-1
13,328,JDK2-2-1
14,797,JDK2-2-1
15,505,JDK2-2-1
16,433,JDK2-2-1
1,355,JDK8-9-9
2,390,JDK8-9-9
3,369,JDK8-9-9
4,503,JDK8-9-9
5,389,JDK8-9-9
6,366,JDK8-9-9
7,347,JDK8-9-9
8,312,JDK8-9-9
9,754,JDK8-9-9
10,368,JDK8-9-9
11,360,JDK8-9-9
12,353,JDK8-9-9
13,645,JDK8-9-9
14,461,JDK8-9-9
15,346,JDK8-9-9
16,299,JDK8-9-9
