Run,Time,JVM
1,4381,JDK1-1-3
2,3563,JDK1-1-3
3,3610,JDK1-1-3
4,4199,JDK1-1-3
5,3634,JDK1-1-3
6,4059,JDK1-1-3
7,4068,JDK1-1-3
8,4337,JDK1-1-3
9,3983,JDK1-1-3
10,3676,JDK1-1-3
11,3672,JDK1-1-3
12,3717,JDK1-1-3
13,3670,JDK1-1-3
14,4150,JDK1-1-3
15,4134,JDK1-1-3
16,3563,JDK1-1-3
1,4942,JDK2-3-2
2,4838,JDK2-3-2
3,4547,JDK2-3-2
4,4950,JDK2-3-2
5,3865,JDK2-3-2
6,4565,JDK2-3-2
7,4261,JDK2-3-2
8,4918,JDK2-3-2
9,4714,JDK2-3-2
10,4933,JDK2-3-2
11,5105,JDK2-3-2
12,4070,JDK2-3-2
13,4807,JDK2-3-2
14,4698,JDK2-3-2
15,4115,JDK2-3-2
16,4433,JDK2-3-2
1,3316,JDKF
2,3255,JDKF
3,4024,JDKF
4,3878,JDKF
5,3950,JDKF
6,3174,JDKF
7,3423,JDKF
8,3901,JDKF
9,3637,JDKF
10,3446,JDKF
11,3276,JDKF
12,4022,JDKF
13,4038,JDKF
14,3846,JDKF
15,3727,JDKF
16,3757,JDKF
1,4236,JDK5-6-7
2,4144,JDK5-6-7
3,3557,JDK5-6-7
4,4185,JDK5-6-7
5,3524,JDK5-6-7
6,3510,JDK5-6-7
7,4338,JDK5-6-7
8,3518,JDK5-6-7
9,4123,JDK5-6-7
10,3992,JDK5-6-7
11,3745,JDK5-6-7
12,4354,JDK5-6-7
13,3576,JDK5-6-7
14,4148,JDK5-6-7
15,3631,JDK5-6-7
16,4400,JDK5-6-7
1,3697,JDK8-9-9
2,4270,JDK8-9-9
3,4461,JDK8-9-9
4,3684,JDK8-9-9
5,4262,JDK8-9-9
6,4364,JDK8-9-9
7,3671,JDK8-9-9
8,4257,JDK8-9-9
9,4508,JDK8-9-9
10,4275,JDK8-9-9
11,3634,JDK8-9-9
12,4128,JDK8-9-9
13,4541,JDK8-9-9
14,4209,JDK8-9-9
15,3629,JDK8-9-9
16,3992,JDK8-9-9
1,4212,JDKE
2,4055,JDKE
3,3604,JDKE
4,3733,JDKE
5,4347,JDKE
6,4248,JDKE
7,4036,JDKE
8,4219,JDKE
9,3572,JDKE
10,4276,JDKE
11,4230,JDKE
12,3989,JDKE
13,3735,JDKE
14,4642,JDKE
15,3514,JDKE
16,4135,JDKE
1,4254,JDK2-2-1
2,3758,JDK2-2-1
3,3959,JDK2-2-1
4,4249,JDK2-2-1
5,3594,JDK2-2-1
6,3704,JDK2-2-1
7,4425,JDK2-2-1
8,4380,JDK2-2-1
9,4295,JDK2-2-1
10,3945,JDK2-2-1
11,3721,JDK2-2-1
12,4271,JDK2-2-1
13,3508,JDK2-2-1
14,4211,JDK2-2-1
15,4503,JDK2-2-1
16,4255,JDK2-2-1
1,4403,JDK3-2-1
2,4168,JDK3-2-1
3,3466,JDK3-2-1
4,4237,JDK3-2-1
5,4055,JDK3-2-1
6,4392,JDK3-2-1
7,3740,JDK3-2-1
8,3828,JDK3-2-1
9,4051,JDK3-2-1
10,4407,JDK3-2-1
11,3820,JDK3-2-1
12,4254,JDK3-2-1
13,3492,JDK3-2-1
14,4446,JDK3-2-1
15,4177,JDK3-2-1
16,4376,JDK3-2-1
1,4020,JDK3-2-3
2,4213,JDK3-2-3
3,3498,JDK3-2-3
4,4381,JDK3-2-3
5,3629,JDK3-2-3
6,4321,JDK3-2-3
7,3734,JDK3-2-3
8,3657,JDK3-2-3
9,3706,JDK3-2-3
10,3736,JDK3-2-3
11,4320,JDK3-2-3
12,4085,JDK3-2-3
13,3676,JDK3-2-3
14,3403,JDK3-2-3
15,3544,JDK3-2-3
16,4151,JDK3-2-3
1,3448,JDK2-2-2
2,3526,JDK2-2-2
3,4261,JDK2-2-2
4,4229,JDK2-2-2
5,4169,JDK2-2-2
6,4053,JDK2-2-2
7,3559,JDK2-2-2
8,4070,JDK2-2-2
9,4207,JDK2-2-2
10,3708,JDK2-2-2
11,4246,JDK2-2-2
12,4325,JDK2-2-2
13,3463,JDK2-2-2
14,3478,JDK2-2-2
15,4468,JDK2-2-2
16,4020,JDK2-2-2
1,4796,JDK5-4-4
2,5083,JDK5-4-4
3,4136,JDK5-4-4
4,4818,JDK5-4-4
5,4516,JDK5-4-4
6,4469,JDK5-4-4
7,4283,JDK5-4-4
8,3981,JDK5-4-4
9,4298,JDK5-4-4
10,4092,JDK5-4-4
11,4464,JDK5-4-4
12,4687,JDK5-4-4
13,4681,JDK5-4-4
14,4479,JDK5-4-4
15,4677,JDK5-4-4
16,4090,JDK5-4-4
