Run,Time,JVM
1,537,JDK5-4-4
2,569,JDK5-4-4
3,508,JDK5-4-4
4,547,JDK5-4-4
5,471,JDK5-4-4
6,524,JDK5-4-4
7,528,JDK5-4-4
8,744,JDK5-4-4
9,568,JDK5-4-4
10,631,JDK5-4-4
11,494,JDK5-4-4
12,579,JDK5-4-4
13,549,JDK5-4-4
14,532,JDK5-4-4
15,501,JDK5-4-4
16,547,JDK5-4-4
1,500,JDK3-2-1
2,439,JDK3-2-1
3,448,JDK3-2-1
4,422,JDK3-2-1
5,440,JDK3-2-1
6,448,JDK3-2-1
7,427,JDK3-2-1
8,449,JDK3-2-1
9,462,JDK3-2-1
10,461,JDK3-2-1
11,414,JDK3-2-1
12,428,JDK3-2-1
13,438,JDK3-2-1
14,440,JDK3-2-1
15,413,JDK3-2-1
16,440,JDK3-2-1
1,516,JDK8-9-9
2,421,JDK8-9-9
3,627,JDK8-9-9
4,544,JDK8-9-9
5,664,JDK8-9-9
6,1275,JDK8-9-9
7,496,JDK8-9-9
8,470,JDK8-9-9
9,556,JDK8-9-9
10,1063,JDK8-9-9
11,390,JDK8-9-9
12,411,JDK8-9-9
13,412,JDK8-9-9
14,421,JDK8-9-9
15,489,JDK8-9-9
16,417,JDK8-9-9
1,532,JDK5-6-7
2,581,JDK5-6-7
3,414,JDK5-6-7
4,499,JDK5-6-7
5,442,JDK5-6-7
6,430,JDK5-6-7
7,420,JDK5-6-7
8,428,JDK5-6-7
9,412,JDK5-6-7
10,432,JDK5-6-7
11,450,JDK5-6-7
12,438,JDK5-6-7
13,413,JDK5-6-7
14,531,JDK5-6-7
15,474,JDK5-6-7
16,450,JDK5-6-7
1,492,JDK1-1-3
2,558,JDK1-1-3
3,474,JDK1-1-3
4,464,JDK1-1-3
5,419,JDK1-1-3
6,437,JDK1-1-3
7,422,JDK1-1-3
8,458,JDK1-1-3
9,427,JDK1-1-3
10,477,JDK1-1-3
11,509,JDK1-1-3
12,470,JDK1-1-3
13,486,JDK1-1-3
14,411,JDK1-1-3
15,453,JDK1-1-3
16,559,JDK1-1-3
1,383,JDKE
2,447,JDKE
3,455,JDKE
4,439,JDKE
5,423,JDKE
6,552,JDKE
7,542,JDKE
8,422,JDKE
9,474,JDKE
10,410,JDKE
11,401,JDKE
12,442,JDKE
13,456,JDKE
14,547,JDKE
15,518,JDKE
16,455,JDKE
1,383,JDKF
2,381,JDKF
3,367,JDKF
4,353,JDKF
5,364,JDKF
6,353,JDKF
7,381,JDKF
8,381,JDKF
9,339,JDKF
10,361,JDKF
11,336,JDKF
12,375,JDKF
13,354,JDKF
14,313,JDKF
15,374,JDKF
16,380,JDKF
1,509,JDK2-2-2
2,430,JDK2-2-2
3,428,JDK2-2-2
4,444,JDK2-2-2
5,415,JDK2-2-2
6,446,JDK2-2-2
7,421,JDK2-2-2
8,478,JDK2-2-2
9,525,JDK2-2-2
10,552,JDK2-2-2
11,731,JDK2-2-2
12,677,JDK2-2-2
13,576,JDK2-2-2
14,530,JDK2-2-2
15,449,JDK2-2-2
16,455,JDK2-2-2
1,596,JDK2-3-2
2,468,JDK2-3-2
3,553,JDK2-3-2
4,516,JDK2-3-2
5,661,JDK2-3-2
6,534,JDK2-3-2
7,494,JDK2-3-2
8,527,JDK2-3-2
9,539,JDK2-3-2
10,525,JDK2-3-2
11,533,JDK2-3-2
12,618,JDK2-3-2
13,607,JDK2-3-2
14,547,JDK2-3-2
15,528,JDK2-3-2
16,528,JDK2-3-2
1,443,JDK2-2-1
2,417,JDK2-2-1
3,421,JDK2-2-1
4,443,JDK2-2-1
5,413,JDK2-2-1
6,420,JDK2-2-1
7,390,JDK2-2-1
8,407,JDK2-2-1
9,476,JDK2-2-1
10,443,JDK2-2-1
11,529,JDK2-2-1
12,558,JDK2-2-1
13,417,JDK2-2-1
14,426,JDK2-2-1
15,430,JDK2-2-1
16,505,JDK2-2-1
1,397,JDK3-2-3
2,1029,JDK3-2-3
3,466,JDK3-2-3
4,419,JDK3-2-3
5,443,JDK3-2-3
6,440,JDK3-2-3
7,508,JDK3-2-3
8,417,JDK3-2-3
9,421,JDK3-2-3
10,441,JDK3-2-3
11,432,JDK3-2-3
12,404,JDK3-2-3
13,423,JDK3-2-3
14,439,JDK3-2-3
15,588,JDK3-2-3
16,574,JDK3-2-3
