Run,Time,JVM
1,8759,JDK2-2-1
2,8718,JDK2-2-1
3,8930,JDK2-2-1
4,8727,JDK2-2-1
5,8679,JDK2-2-1
6,8622,JDK2-2-1
7,8684,JDK2-2-1
8,8572,JDK2-2-1
9,8851,JDK2-2-1
10,8803,JDK2-2-1
11,8655,JDK2-2-1
12,8607,JDK2-2-1
13,8532,JDK2-2-1
14,8836,JDK2-2-1
15,8821,JDK2-2-1
16,8591,JDK2-2-1
1,8373,JDKF
2,8407,JDKF
3,8380,JDKF
4,8677,JDKF
5,8644,JDKF
6,8589,JDKF
7,8582,JDKF
8,8477,JDKF
9,8524,JDKF
10,8541,JDKF
11,8170,JDKF
12,8451,JDKF
13,8355,JDKF
14,8291,JDKF
15,8347,JDKF
16,8479,JDKF
1,8698,JDK2-2-2
2,8715,JDK2-2-2
3,8770,JDK2-2-2
4,8815,JDK2-2-2
5,8709,JDK2-2-2
6,8676,JDK2-2-2
7,8635,JDK2-2-2
8,8772,JDK2-2-2
9,8601,JDK2-2-2
10,8537,JDK2-2-2
11,8602,JDK2-2-2
12,8772,JDK2-2-2
13,8563,JDK2-2-2
14,8890,JDK2-2-2
15,8632,JDK2-2-2
16,8736,JDK2-2-2
1,8581,JDK3-2-3
2,8641,JDK3-2-3
3,9016,JDK3-2-3
4,8791,JDK3-2-3
5,8650,JDK3-2-3
6,8720,JDK3-2-3
7,8587,JDK3-2-3
8,8782,JDK3-2-3
9,8596,JDK3-2-3
10,8575,JDK3-2-3
11,8825,JDK3-2-3
12,8769,JDK3-2-3
13,8513,JDK3-2-3
14,8718,JDK3-2-3
15,8726,JDK3-2-3
16,8779,JDK3-2-3
1,8598,JDK5-6-7
2,8608,JDK5-6-7
3,8207,JDK5-6-7
4,8382,JDK5-6-7
5,8413,JDK5-6-7
6,8621,JDK5-6-7
7,8590,JDK5-6-7
8,8546,JDK5-6-7
9,8753,JDK5-6-7
10,8519,JDK5-6-7
11,8837,JDK5-6-7
12,8893,JDK5-6-7
13,8550,JDK5-6-7
14,8752,JDK5-6-7
15,8757,JDK5-6-7
16,8673,JDK5-6-7
1,8576,JDK2-3-2
2,8551,JDK2-3-2
3,8446,JDK2-3-2
4,8576,JDK2-3-2
5,8639,JDK2-3-2
6,8620,JDK2-3-2
7,8457,JDK2-3-2
8,8698,JDK2-3-2
9,8626,JDK2-3-2
10,8305,JDK2-3-2
11,8664,JDK2-3-2
12,9294,JDK2-3-2
13,9039,JDK2-3-2
14,8384,JDK2-3-2
15,8650,JDK2-3-2
16,8424,JDK2-3-2
1,8844,JDK1-1-3
2,8739,JDK1-1-3
3,8973,JDK1-1-3
4,9095,JDK1-1-3
5,9398,JDK1-1-3
6,8929,JDK1-1-3
7,8694,JDK1-1-3
8,9112,JDK1-1-3
9,8876,JDK1-1-3
10,8926,JDK1-1-3
11,8897,JDK1-1-3
12,8723,JDK1-1-3
13,9226,JDK1-1-3
14,9040,JDK1-1-3
15,8930,JDK1-1-3
16,8809,JDK1-1-3
1,8847,JDK3-2-1
2,9057,JDK3-2-1
3,8545,JDK3-2-1
4,8538,JDK3-2-1
5,8540,JDK3-2-1
6,8694,JDK3-2-1
7,8772,JDK3-2-1
8,8698,JDK3-2-1
9,8654,JDK3-2-1
10,8799,JDK3-2-1
11,8619,JDK3-2-1
12,8863,JDK3-2-1
13,8747,JDK3-2-1
14,8812,JDK3-2-1
15,8670,JDK3-2-1
16,8447,JDK3-2-1
1,8385,JDK5-4-4
2,9075,JDK5-4-4
3,8432,JDK5-4-4
4,8745,JDK5-4-4
5,8425,JDK5-4-4
6,8906,JDK5-4-4
7,8460,JDK5-4-4
8,8459,JDK5-4-4
9,8268,JDK5-4-4
10,8462,JDK5-4-4
11,8465,JDK5-4-4
12,8610,JDK5-4-4
13,8313,JDK5-4-4
14,8242,JDK5-4-4
15,8434,JDK5-4-4
16,8306,JDK5-4-4
1,8424,JDK8-9-9
2,8482,JDK8-9-9
3,8539,JDK8-9-9
4,8791,JDK8-9-9
5,8378,JDK8-9-9
6,8554,JDK8-9-9
7,8315,JDK8-9-9
8,8225,JDK8-9-9
9,8440,JDK8-9-9
10,8471,JDK8-9-9
11,8590,JDK8-9-9
12,8263,JDK8-9-9
13,8478,JDK8-9-9
14,8520,JDK8-9-9
15,8227,JDK8-9-9
16,8590,JDK8-9-9
1,8422,JDKE
2,8682,JDKE
3,8540,JDKE
4,8629,JDKE
5,8469,JDKE
6,8776,JDKE
7,8643,JDKE
8,8478,JDKE
9,8590,JDKE
10,8524,JDKE
11,8441,JDKE
12,8708,JDKE
13,9149,JDKE
14,8604,JDKE
15,8715,JDKE
16,8299,JDKE
