Run,Time,JVM
1,40923,JDK1-1-3
2,38983,JDK1-1-3
3,39474,JDK1-1-3
4,37694,JDK1-1-3
5,40310,JDK1-1-3
6,38175,JDK1-1-3
7,40292,JDK1-1-3
8,38055,JDK1-1-3
9,38463,JDK1-1-3
10,37609,JDK1-1-3
11,40365,JDK1-1-3
12,38762,JDK1-1-3
13,38704,JDK1-1-3
14,38851,JDK1-1-3
15,39642,JDK1-1-3
16,38656,JDK1-1-3
1,32297,JDK2-2-2
2,31095,JDK2-2-2
3,31954,JDK2-2-2
4,33190,JDK2-2-2
5,31424,JDK2-2-2
6,32041,JDK2-2-2
7,31145,JDK2-2-2
8,31825,JDK2-2-2
9,32184,JDK2-2-2
10,33088,JDK2-2-2
11,31649,JDK2-2-2
12,32290,JDK2-2-2
13,31699,JDK2-2-2
14,32932,JDK2-2-2
15,31266,JDK2-2-2
16,31209,JDK2-2-2
1,23149,JDKF
2,22182,JDKF
3,23389,JDKF
4,22426,JDKF
5,23222,JDKF
6,22535,JDKF
7,23232,JDKF
8,22462,JDKF
9,22951,JDKF
10,23890,JDKF
11,23558,JDKF
12,23292,JDKF
13,22418,JDKF
14,23541,JDKF
15,23539,JDKF
16,26204,JDKF
1,31957,JDK5-4-4
2,31698,JDK5-4-4
3,32598,JDK5-4-4
4,32298,JDK5-4-4
5,33136,JDK5-4-4
6,33042,JDK5-4-4
7,33252,JDK5-4-4
8,32171,JDK5-4-4
9,33130,JDK5-4-4
10,32173,JDK5-4-4
11,32154,JDK5-4-4
12,31299,JDK5-4-4
13,32401,JDK5-4-4
14,32558,JDK5-4-4
15,32142,JDK5-4-4
16,33424,JDK5-4-4
1,31405,JDK3-2-3
2,32272,JDK3-2-3
3,31729,JDK3-2-3
4,32508,JDK3-2-3
5,31520,JDK3-2-3
6,31474,JDK3-2-3
7,31493,JDK3-2-3
8,32255,JDK3-2-3
9,31787,JDK3-2-3
10,31506,JDK3-2-3
11,31670,JDK3-2-3
12,32345,JDK3-2-3
13,33008,JDK3-2-3
14,32637,JDK3-2-3
15,33140,JDK3-2-3
16,31883,JDK3-2-3
1,28851,JDK5-6-7
2,29376,JDK5-6-7
3,28972,JDK5-6-7
4,29904,JDK5-6-7
5,30103,JDK5-6-7
6,28889,JDK5-6-7
7,28995,JDK5-6-7
8,30423,JDK5-6-7
9,28873,JDK5-6-7
10,28852,JDK5-6-7
11,28460,JDK5-6-7
12,29470,JDK5-6-7
13,29557,JDK5-6-7
14,28609,JDK5-6-7
15,30104,JDK5-6-7
16,28802,JDK5-6-7
1,34395,JDK2-3-2
2,35237,JDK2-3-2
3,37892,JDK2-3-2
4,35333,JDK2-3-2
5,35065,JDK2-3-2
6,33929,JDK2-3-2
7,35529,JDK2-3-2
8,35842,JDK2-3-2
9,35484,JDK2-3-2
10,34485,JDK2-3-2
11,35384,JDK2-3-2
12,36308,JDK2-3-2
13,34084,JDK2-3-2
14,35258,JDK2-3-2
15,37378,JDK2-3-2
16,36076,JDK2-3-2
1,33528,JDK3-2-1
2,32707,JDK3-2-1
3,33240,JDK3-2-1
4,32598,JDK3-2-1
5,32513,JDK3-2-1
6,32367,JDK3-2-1
7,32665,JDK3-2-1
8,32832,JDK3-2-1
9,32687,JDK3-2-1
10,33057,JDK3-2-1
11,33038,JDK3-2-1
12,34555,JDK3-2-1
13,32708,JDK3-2-1
14,32798,JDK3-2-1
15,32900,JDK3-2-1
16,32934,JDK3-2-1
1,21882,JDKE
2,21890,JDKE
3,21841,JDKE
4,22292,JDKE
5,20692,JDKE
6,21895,JDKE
7,22025,JDKE
8,21079,JDKE
9,21306,JDKE
10,21746,JDKE
11,22612,JDKE
12,21242,JDKE
13,21874,JDKE
14,21581,JDKE
15,22497,JDKE
16,21993,JDKE
1,26974,JDK8-9-9
2,27214,JDK8-9-9
3,26612,JDK8-9-9
4,27393,JDK8-9-9
5,26745,JDK8-9-9
6,26804,JDK8-9-9
7,26786,JDK8-9-9
8,26458,JDK8-9-9
9,26748,JDK8-9-9
10,26597,JDK8-9-9
11,27126,JDK8-9-9
12,28464,JDK8-9-9
13,27341,JDK8-9-9
14,26982,JDK8-9-9
15,26663,JDK8-9-9
16,26748,JDK8-9-9
1,33329,JDK2-2-1
2,32820,JDK2-2-1
3,32190,JDK2-2-1
4,32482,JDK2-2-1
5,33770,JDK2-2-1
6,32559,JDK2-2-1
7,32250,JDK2-2-1
8,32185,JDK2-2-1
9,32733,JDK2-2-1
10,32219,JDK2-2-1
11,32344,JDK2-2-1
12,32933,JDK2-2-1
13,32270,JDK2-2-1
14,32333,JDK2-2-1
15,32243,JDK2-2-1
16,32644,JDK2-2-1
