Run,Time,JVM
1,10138,JDK3-2-3
2,10696,JDK3-2-3
3,10945,JDK3-2-3
4,11138,JDK3-2-3
5,10610,JDK3-2-3
6,11379,JDK3-2-3
7,10454,JDK3-2-3
8,11424,JDK3-2-3
9,11002,JDK3-2-3
10,10965,JDK3-2-3
11,11429,JDK3-2-3
12,10564,JDK3-2-3
13,11406,JDK3-2-3
14,10970,JDK3-2-3
15,10920,JDK3-2-3
16,10799,JDK3-2-3
1,11025,JDK2-2-1
2,11362,JDK2-2-1
3,10333,JDK2-2-1
4,11816,JDK2-2-1
5,10341,JDK2-2-1
6,10659,JDK2-2-1
7,10604,JDK2-2-1
8,11328,JDK2-2-1
9,11088,JDK2-2-1
10,10103,JDK2-2-1
11,11126,JDK2-2-1
12,10473,JDK2-2-1
13,11750,JDK2-2-1
14,10489,JDK2-2-1
15,11594,JDK2-2-1
16,11059,JDK2-2-1
1,11120,JDK2-3-2
2,11763,JDK2-3-2
3,10672,JDK2-3-2
4,10890,JDK2-3-2
5,11113,JDK2-3-2
6,10983,JDK2-3-2
7,11443,JDK2-3-2
8,10782,JDK2-3-2
9,11294,JDK2-3-2
10,11355,JDK2-3-2
11,11348,JDK2-3-2
12,10657,JDK2-3-2
13,12031,JDK2-3-2
14,11055,JDK2-3-2
15,10511,JDK2-3-2
16,10693,JDK2-3-2
1,5935,JDKE
2,6110,JDKE
3,6293,JDKE
4,6938,JDKE
5,5991,JDKE
6,6817,JDKE
7,6629,JDKE
8,6695,JDKE
9,5785,JDKE
10,6722,JDKE
11,6060,JDKE
12,5891,JDKE
13,6669,JDKE
14,6771,JDKE
15,6580,JDKE
16,5882,JDKE
1,5203,JDKF
2,5944,JDKF
3,6148,JDKF
4,6249,JDKF
5,6246,JDKF
6,6018,JDKF
7,6180,JDKF
8,6105,JDKF
9,5990,JDKF
10,5989,JDKF
11,5715,JDKF
12,6070,JDKF
13,6069,JDKF
14,5179,JDKF
15,6010,JDKF
16,5909,JDKF
1,10132,JDK2-2-2
2,11088,JDK2-2-2
3,11171,JDK2-2-2
4,10900,JDK2-2-2
5,10849,JDK2-2-2
6,9075,JDK2-2-2
7,11478,JDK2-2-2
8,10361,JDK2-2-2
9,11697,JDK2-2-2
10,11290,JDK2-2-2
11,10048,JDK2-2-2
12,11230,JDK2-2-2
13,9593,JDK2-2-2
14,10634,JDK2-2-2
15,10676,JDK2-2-2
16,10309,JDK2-2-2
1,9649,JDK5-6-7
2,9543,JDK5-6-7
3,9472,JDK5-6-7
4,10063,JDK5-6-7
5,9552,JDK5-6-7
6,9868,JDK5-6-7
7,9650,JDK5-6-7
8,8756,JDK5-6-7
9,9669,JDK5-6-7
10,9733,JDK5-6-7
11,9610,JDK5-6-7
12,10334,JDK5-6-7
13,10151,JDK5-6-7
14,10443,JDK5-6-7
15,9722,JDK5-6-7
16,9623,JDK5-6-7
1,14001,JDK1-1-3
2,12806,JDK1-1-3
3,14447,JDK1-1-3
4,14315,JDK1-1-3
5,14392,JDK1-1-3
6,13598,JDK1-1-3
7,13245,JDK1-1-3
8,14236,JDK1-1-3
9,13800,JDK1-1-3
10,14668,JDK1-1-3
11,13294,JDK1-1-3
12,14333,JDK1-1-3
13,14856,JDK1-1-3
14,13372,JDK1-1-3
15,14483,JDK1-1-3
16,12333,JDK1-1-3
1,8404,JDK8-9-9
2,8120,JDK8-9-9
3,8093,JDK8-9-9
4,8613,JDK8-9-9
5,8928,JDK8-9-9
6,8492,JDK8-9-9
7,8808,JDK8-9-9
8,8969,JDK8-9-9
9,8359,JDK8-9-9
10,8524,JDK8-9-9
11,7748,JDK8-9-9
12,8109,JDK8-9-9
13,8244,JDK8-9-9
14,8146,JDK8-9-9
15,8449,JDK8-9-9
16,8976,JDK8-9-9
1,11321,JDK3-2-1
2,11207,JDK3-2-1
3,10823,JDK3-2-1
4,11382,JDK3-2-1
5,11369,JDK3-2-1
6,11225,JDK3-2-1
7,10414,JDK3-2-1
8,11206,JDK3-2-1
9,10751,JDK3-2-1
10,11191,JDK3-2-1
11,10414,JDK3-2-1
12,11043,JDK3-2-1
13,10906,JDK3-2-1
14,10510,JDK3-2-1
15,11440,JDK3-2-1
16,11232,JDK3-2-1
1,10790,JDK5-4-4
2,10552,JDK5-4-4
3,10079,JDK5-4-4
4,9715,JDK5-4-4
5,9796,JDK5-4-4
6,9952,JDK5-4-4
7,10610,JDK5-4-4
8,9698,JDK5-4-4
9,11207,JDK5-4-4
10,9535,JDK5-4-4
11,9526,JDK5-4-4
12,10335,JDK5-4-4
13,9140,JDK5-4-4
14,10047,JDK5-4-4
15,10252,JDK5-4-4
16,9397,JDK5-4-4
