Run,Time,JVM
1,174896,JDK2-2-1
2,175007,JDK2-2-1
3,176468,JDK2-2-1
4,177331,JDK2-2-1
5,170814,JDK2-2-1
6,174959,JDK2-2-1
7,175479,JDK2-2-1
8,175745,JDK2-2-1
9,176533,JDK2-2-1
10,176294,JDK2-2-1
11,172195,JDK2-2-1
12,178587,JDK2-2-1
13,174786,JDK2-2-1
14,173555,JDK2-2-1
15,176810,JDK2-2-1
16,173354,JDK2-2-1
1,175505,JDK8-9-9
2,176117,JDK8-9-9
3,177254,JDK8-9-9
4,171538,JDK8-9-9
5,176336,JDK8-9-9
6,174850,JDK8-9-9
7,174062,JDK8-9-9
8,175854,JDK8-9-9
9,174645,JDK8-9-9
10,177929,JDK8-9-9
11,177142,JDK8-9-9
12,175891,JDK8-9-9
13,175051,JDK8-9-9
14,176066,JDK8-9-9
15,175442,JDK8-9-9
16,172314,JDK8-9-9
1,175414,JDKE
2,174948,JDKE
3,174022,JDKE
4,174222,JDKE
5,175792,JDKE
6,175748,JDKE
7,173931,JDKE
8,177381,JDKE
9,169884,JDKE
10,172303,JDKE
11,171618,JDKE
12,175329,JDKE
13,174933,JDKE
14,175265,JDKE
15,174515,JDKE
16,174712,JDKE
1,175640,JDK3-2-1
2,175421,JDK3-2-1
3,175442,JDK3-2-1
4,175408,JDK3-2-1
5,175160,JDK3-2-1
6,177177,JDK3-2-1
7,176846,JDK3-2-1
8,176376,JDK3-2-1
9,172293,JDK3-2-1
10,171162,JDK3-2-1
11,175639,JDK3-2-1
12,172472,JDK3-2-1
13,176520,JDK3-2-1
14,176272,JDK3-2-1
15,174410,JDK3-2-1
16,174994,JDK3-2-1
1,171715,JDK2-3-2
2,172945,JDK2-3-2
3,171049,JDK2-3-2
4,173634,JDK2-3-2
5,172924,JDK2-3-2
6,169704,JDK2-3-2
7,173673,JDK2-3-2
8,169864,JDK2-3-2
9,177411,JDK2-3-2
10,166323,JDK2-3-2
11,174591,JDK2-3-2
12,168355,JDK2-3-2
13,171175,JDK2-3-2
14,169137,JDK2-3-2
15,172211,JDK2-3-2
16,170631,JDK2-3-2
1,174115,JDK5-6-7
2,174594,JDK5-6-7
3,174754,JDK5-6-7
4,175310,JDK5-6-7
5,173094,JDK5-6-7
6,172107,JDK5-6-7
7,173498,JDK5-6-7
8,175423,JDK5-6-7
9,178432,JDK5-6-7
10,170902,JDK5-6-7
11,176705,JDK5-6-7
12,175251,JDK5-6-7
13,175763,JDK5-6-7
14,176195,JDK5-6-7
15,172579,JDK5-6-7
16,176163,JDK5-6-7
1,168201,JDK3-2-3
2,175303,JDK3-2-3
3,176254,JDK3-2-3
4,174553,JDK3-2-3
5,171950,JDK3-2-3
6,175102,JDK3-2-3
7,176052,JDK3-2-3
8,172275,JDK3-2-3
9,176266,JDK3-2-3
10,176407,JDK3-2-3
11,174668,JDK3-2-3
12,178030,JDK3-2-3
13,174127,JDK3-2-3
14,171260,JDK3-2-3
15,173938,JDK3-2-3
16,176724,JDK3-2-3
1,175759,JDKF
2,169529,JDKF
3,176497,JDKF
4,174063,JDKF
5,174699,JDKF
6,175417,JDKF
7,175512,JDKF
8,174704,JDKF
9,173711,JDKF
10,172339,JDKF
11,174406,JDKF
12,175416,JDKF
13,174625,JDKF
14,175672,JDKF
15,173342,JDKF
16,176458,JDKF
1,171902,JDK5-4-4
2,174526,JDK5-4-4
3,172173,JDK5-4-4
4,173988,JDK5-4-4
5,168627,JDK5-4-4
6,169191,JDK5-4-4
7,172257,JDK5-4-4
8,172084,JDK5-4-4
9,171770,JDK5-4-4
10,177680,JDK5-4-4
11,172514,JDK5-4-4
12,167684,JDK5-4-4
13,172280,JDK5-4-4
14,173352,JDK5-4-4
15,172460,JDK5-4-4
16,170250,JDK5-4-4
1,176809,JDK2-2-2
2,176260,JDK2-2-2
3,176972,JDK2-2-2
4,175712,JDK2-2-2
5,177970,JDK2-2-2
6,175411,JDK2-2-2
7,178255,JDK2-2-2
8,176667,JDK2-2-2
9,173319,JDK2-2-2
10,176352,JDK2-2-2
11,175841,JDK2-2-2
12,176769,JDK2-2-2
13,173331,JDK2-2-2
14,175973,JDK2-2-2
15,171934,JDK2-2-2
16,172112,JDK2-2-2
1,175862,JDK1-1-3
2,177876,JDK1-1-3
3,175928,JDK1-1-3
4,172452,JDK1-1-3
5,171886,JDK1-1-3
6,176711,JDK1-1-3
7,175798,JDK1-1-3
8,174421,JDK1-1-3
9,175953,JDK1-1-3
10,171937,JDK1-1-3
11,175141,JDK1-1-3
12,175144,JDK1-1-3
13,176254,JDK1-1-3
14,171354,JDK1-1-3
15,175392,JDK1-1-3
16,175937,JDK1-1-3
