Run,Time,JVM
1,25913,JDK2-2-2
2,25888,JDK2-2-2
3,25780,JDK2-2-2
4,25579,JDK2-2-2
5,26337,JDK2-2-2
6,25322,JDK2-2-2
7,25805,JDK2-2-2
8,27550,JDK2-2-2
9,26389,JDK2-2-2
10,26606,JDK2-2-2
11,24913,JDK2-2-2
12,25216,JDK2-2-2
13,26009,JDK2-2-2
14,25026,JDK2-2-2
15,25218,JDK2-2-2
16,26432,JDK2-2-2
1,27421,JDKF
2,27304,JDKF
3,25314,JDKF
4,26979,JDKF
5,25959,JDKF
6,25325,JDKF
7,26325,JDKF
8,26996,JDKF
9,26511,JDKF
10,25331,JDKF
11,25435,JDKF
12,25489,JDKF
13,25078,JDKF
14,25589,JDKF
15,26856,JDKF
16,27024,JDKF
1,25473,JDK3-2-3
2,26125,JDK3-2-3
3,25159,JDK3-2-3
4,25920,JDK3-2-3
5,25850,JDK3-2-3
6,25917,JDK3-2-3
7,25558,JDK3-2-3
8,25474,JDK3-2-3
9,25691,JDK3-2-3
10,26806,JDK3-2-3
11,25377,JDK3-2-3
12,25422,JDK3-2-3
13,25541,JDK3-2-3
14,25500,JDK3-2-3
15,25096,JDK3-2-3
16,25017,JDK3-2-3
1,24454,JDKE
2,25890,JDKE
3,27039,JDKE
4,25619,JDKE
5,26516,JDKE
6,25881,JDKE
7,26030,JDKE
8,25465,JDKE
9,26839,JDKE
10,25527,JDKE
11,26100,JDKE
12,25612,JDKE
13,25439,JDKE
14,25866,JDKE
15,25626,JDKE
16,26853,JDKE
1,25548,JDK8-9-9
2,27034,JDK8-9-9
3,28231,JDK8-9-9
4,26172,JDK8-9-9
5,25917,JDK8-9-9
6,27279,JDK8-9-9
7,25972,JDK8-9-9
8,27355,JDK8-9-9
9,28401,JDK8-9-9
10,26437,JDK8-9-9
11,25581,JDK8-9-9
12,25495,JDK8-9-9
13,25572,JDK8-9-9
14,25299,JDK8-9-9
15,25324,JDK8-9-9
16,25681,JDK8-9-9
1,24573,JDK5-4-4
2,26709,JDK5-4-4
3,26404,JDK5-4-4
4,26663,JDK5-4-4
5,25339,JDK5-4-4
6,27526,JDK5-4-4
7,25300,JDK5-4-4
8,25499,JDK5-4-4
9,26955,JDK5-4-4
10,25224,JDK5-4-4
11,26892,JDK5-4-4
12,24593,JDK5-4-4
13,26419,JDK5-4-4
14,25470,JDK5-4-4
15,26940,JDK5-4-4
16,25582,JDK5-4-4
1,25070,JDK1-1-3
2,25651,JDK1-1-3
3,25186,JDK1-1-3
4,25753,JDK1-1-3
5,25602,JDK1-1-3
6,27188,JDK1-1-3
7,25110,JDK1-1-3
8,25921,JDK1-1-3
9,26192,JDK1-1-3
10,27195,JDK1-1-3
11,27245,JDK1-1-3
12,25156,JDK1-1-3
13,26956,JDK1-1-3
14,25776,JDK1-1-3
15,25618,JDK1-1-3
16,25412,JDK1-1-3
1,25060,JDK2-3-2
2,25966,JDK2-3-2
3,25264,JDK2-3-2
4,24708,JDK2-3-2
5,26101,JDK2-3-2
6,25062,JDK2-3-2
7,26134,JDK2-3-2
8,24730,JDK2-3-2
9,26133,JDK2-3-2
10,25637,JDK2-3-2
11,26419,JDK2-3-2
12,25010,JDK2-3-2
13,25063,JDK2-3-2
14,24408,JDK2-3-2
15,25500,JDK2-3-2
16,24877,JDK2-3-2
1,25610,JDK5-6-7
2,27492,JDK5-6-7
3,26169,JDK5-6-7
4,25709,JDK5-6-7
5,25719,JDK5-6-7
6,26116,JDK5-6-7
7,27369,JDK5-6-7
8,26789,JDK5-6-7
9,26790,JDK5-6-7
10,26351,JDK5-6-7
11,25420,JDK5-6-7
12,25141,JDK5-6-7
13,25367,JDK5-6-7
14,25434,JDK5-6-7
15,27410,JDK5-6-7
16,27833,JDK5-6-7
1,25158,JDK3-2-1
2,25738,JDK3-2-1
3,25780,JDK3-2-1
4,27486,JDK3-2-1
5,25300,JDK3-2-1
6,27380,JDK3-2-1
7,26171,JDK3-2-1
8,25630,JDK3-2-1
9,27223,JDK3-2-1
10,25663,JDK3-2-1
11,27913,JDK3-2-1
12,24966,JDK3-2-1
13,27087,JDK3-2-1
14,27027,JDK3-2-1
15,25019,JDK3-2-1
16,25063,JDK3-2-1
1,27208,JDK2-2-1
2,26583,JDK2-2-1
3,26149,JDK2-2-1
4,25604,JDK2-2-1
5,27082,JDK2-2-1
6,26558,JDK2-2-1
7,25373,JDK2-2-1
8,25608,JDK2-2-1
9,26196,JDK2-2-1
10,26693,JDK2-2-1
11,25406,JDK2-2-1
12,25555,JDK2-2-1
13,26004,JDK2-2-1
14,25514,JDK2-2-1
15,25752,JDK2-2-1
16,26795,JDK2-2-1
