Run,Time,JVM
1,1284,JDK8-9-9
2,1434,JDK8-9-9
3,1486,JDK8-9-9
4,1493,JDK8-9-9
5,1423,JDK8-9-9
6,1688,JDK8-9-9
7,1366,JDK8-9-9
8,1398,JDK8-9-9
9,1272,JDK8-9-9
10,1404,JDK8-9-9
11,1430,JDK8-9-9
12,1430,JDK8-9-9
13,1398,JDK8-9-9
14,1356,JDK8-9-9
15,1247,JDK8-9-9
16,1466,JDK8-9-9
1,1339,JDK5-6-7
2,1456,JDK5-6-7
3,2213,JDK5-6-7
4,2391,JDK5-6-7
5,1622,JDK5-6-7
6,1384,JDK5-6-7
7,1678,JDK5-6-7
8,1585,JDK5-6-7
9,1392,JDK5-6-7
10,1508,JDK5-6-7
11,1451,JDK5-6-7
12,1442,JDK5-6-7
13,1415,JDK5-6-7
14,1454,JDK5-6-7
15,1399,JDK5-6-7
16,1414,JDK5-6-7
1,1272,JDK1-1-3
2,1436,JDK1-1-3
3,1476,JDK1-1-3
4,1354,JDK1-1-3
5,1461,JDK1-1-3
6,1378,JDK1-1-3
7,1366,JDK1-1-3
8,1398,JDK1-1-3
9,1411,JDK1-1-3
10,1485,JDK1-1-3
11,1364,JDK1-1-3
12,1276,JDK1-1-3
13,1311,JDK1-1-3
14,1445,JDK1-1-3
15,1472,JDK1-1-3
16,1354,JDK1-1-3
1,1475,JDKF
2,1329,JDKF
3,1302,JDKF
4,1334,JDKF
5,1453,JDKF
6,1247,JDKF
7,1308,JDKF
8,1275,JDKF
9,1329,JDKF
10,1255,JDKF
11,1201,JDKF
12,1321,JDKF
13,1219,JDKF
14,1254,JDKF
15,1259,JDKF
16,1270,JDKF
1,1589,JDK2-3-2
2,1530,JDK2-3-2
3,1583,JDK2-3-2
4,1483,JDK2-3-2
5,1393,JDK2-3-2
6,1363,JDK2-3-2
7,1579,JDK2-3-2
8,1510,JDK2-3-2
9,1508,JDK2-3-2
10,1386,JDK2-3-2
11,1361,JDK2-3-2
12,1499,JDK2-3-2
13,1491,JDK2-3-2
14,1509,JDK2-3-2
15,1421,JDK2-3-2
16,1306,JDK2-3-2
1,1474,JDK5-4-4
2,1396,JDK5-4-4
3,1499,JDK5-4-4
4,1519,JDK5-4-4
5,1487,JDK5-4-4
6,1450,JDK5-4-4
7,1451,JDK5-4-4
8,1530,JDK5-4-4
9,1453,JDK5-4-4
10,1430,JDK5-4-4
11,1425,JDK5-4-4
12,1465,JDK5-4-4
13,1454,JDK5-4-4
14,1427,JDK5-4-4
15,1376,JDK5-4-4
16,1476,JDK5-4-4
1,1421,JDK2-2-2
2,1514,JDK2-2-2
3,1387,JDK2-2-2
4,1374,JDK2-2-2
5,1420,JDK2-2-2
6,1515,JDK2-2-2
7,1569,JDK2-2-2
8,1409,JDK2-2-2
9,1527,JDK2-2-2
10,1692,JDK2-2-2
11,1399,JDK2-2-2
12,1465,JDK2-2-2
13,1358,JDK2-2-2
14,1477,JDK2-2-2
15,1459,JDK2-2-2
16,1382,JDK2-2-2
1,1470,JDK3-2-1
2,1304,JDK3-2-1
3,1408,JDK3-2-1
4,1355,JDK3-2-1
5,1334,JDK3-2-1
6,1401,JDK3-2-1
7,1406,JDK3-2-1
8,1455,JDK3-2-1
9,1447,JDK3-2-1
10,1422,JDK3-2-1
11,1430,JDK3-2-1
12,1306,JDK3-2-1
13,1486,JDK3-2-1
14,1434,JDK3-2-1
15,1418,JDK3-2-1
16,1314,JDK3-2-1
1,1652,JDK3-2-3
2,1477,JDK3-2-3
3,1365,JDK3-2-3
4,1414,JDK3-2-3
5,1410,JDK3-2-3
6,1376,JDK3-2-3
7,1308,JDK3-2-3
8,1363,JDK3-2-3
9,1477,JDK3-2-3
10,1443,JDK3-2-3
11,1837,JDK3-2-3
12,1457,JDK3-2-3
13,1332,JDK3-2-3
14,1355,JDK3-2-3
15,1486,JDK3-2-3
16,1457,JDK3-2-3
1,1361,JDKE
2,1359,JDKE
3,1355,JDKE
4,1354,JDKE
5,1321,JDKE
6,1426,JDKE
7,1318,JDKE
8,1433,JDKE
9,1381,JDKE
10,1350,JDKE
11,1470,JDKE
12,1307,JDKE
13,1369,JDKE
14,1372,JDKE
15,1386,JDKE
16,1456,JDKE
1,1190,JDK2-2-1
2,1475,JDK2-2-1
3,1409,JDK2-2-1
4,1417,JDK2-2-1
5,1472,JDK2-2-1
6,1398,JDK2-2-1
7,1348,JDK2-2-1
8,1391,JDK2-2-1
9,1497,JDK2-2-1
10,1345,JDK2-2-1
11,1359,JDK2-2-1
12,1362,JDK2-2-1
13,1445,JDK2-2-1
14,1474,JDK2-2-1
15,1438,JDK2-2-1
16,1382,JDK2-2-1
