Run,Time,JVM
1,15223,JDK2-2-1
2,15877,JDK2-2-1
3,16344,JDK2-2-1
4,16141,JDK2-2-1
5,16033,JDK2-2-1
6,15607,JDK2-2-1
7,15620,JDK2-2-1
8,15818,JDK2-2-1
9,15915,JDK2-2-1
10,16315,JDK2-2-1
11,16049,JDK2-2-1
12,16229,JDK2-2-1
13,16119,JDK2-2-1
14,15069,JDK2-2-1
15,15539,JDK2-2-1
16,15736,JDK2-2-1
1,15182,JDK3-2-1
2,15937,JDK3-2-1
3,15992,JDK3-2-1
4,16218,JDK3-2-1
5,15402,JDK3-2-1
6,16225,JDK3-2-1
7,15613,JDK3-2-1
8,15918,JDK3-2-1
9,15917,JDK3-2-1
10,15454,JDK3-2-1
11,15741,JDK3-2-1
12,16473,JDK3-2-1
13,15967,JDK3-2-1
14,15398,JDK3-2-1
15,15677,JDK3-2-1
16,15759,JDK3-2-1
1,13616,JDK5-6-7
2,14194,JDK5-6-7
3,14017,JDK5-6-7
4,14701,JDK5-6-7
5,13388,JDK5-6-7
6,14527,JDK5-6-7
7,13996,JDK5-6-7
8,14590,JDK5-6-7
9,14409,JDK5-6-7
10,14350,JDK5-6-7
11,14197,JDK5-6-7
12,13920,JDK5-6-7
13,14106,JDK5-6-7
14,14104,JDK5-6-7
15,14090,JDK5-6-7
16,14643,JDK5-6-7
1,19709,JDK2-3-2
2,20462,JDK2-3-2
3,20127,JDK2-3-2
4,19099,JDK2-3-2
5,20413,JDK2-3-2
6,18328,JDK2-3-2
7,20489,JDK2-3-2
8,18344,JDK2-3-2
9,18329,JDK2-3-2
10,20156,JDK2-3-2
11,20550,JDK2-3-2
12,19538,JDK2-3-2
13,21250,JDK2-3-2
14,19442,JDK2-3-2
15,20543,JDK2-3-2
16,17959,JDK2-3-2
1,17988,JDK1-1-3
2,18281,JDK1-1-3
3,18396,JDK1-1-3
4,20174,JDK1-1-3
5,18939,JDK1-1-3
6,20337,JDK1-1-3
7,18289,JDK1-1-3
8,19139,JDK1-1-3
9,18776,JDK1-1-3
10,18424,JDK1-1-3
11,18396,JDK1-1-3
12,18022,JDK1-1-3
13,19791,JDK1-1-3
14,18719,JDK1-1-3
15,20599,JDK1-1-3
16,20786,JDK1-1-3
1,17263,JDK5-4-4
2,18007,JDK5-4-4
3,18775,JDK5-4-4
4,16814,JDK5-4-4
5,17325,JDK5-4-4
6,17539,JDK5-4-4
7,17889,JDK5-4-4
8,16822,JDK5-4-4
9,17153,JDK5-4-4
10,18605,JDK5-4-4
11,18129,JDK5-4-4
12,17234,JDK5-4-4
13,18678,JDK5-4-4
14,17846,JDK5-4-4
15,18488,JDK5-4-4
16,18520,JDK5-4-4
1,12979,JDK8-9-9
2,13463,JDK8-9-9
3,12923,JDK8-9-9
4,13434,JDK8-9-9
5,13316,JDK8-9-9
6,14035,JDK8-9-9
7,12935,JDK8-9-9
8,13284,JDK8-9-9
9,12944,JDK8-9-9
10,12926,JDK8-9-9
11,13467,JDK8-9-9
12,14079,JDK8-9-9
13,13681,JDK8-9-9
14,13777,JDK8-9-9
15,14059,JDK8-9-9
16,13305,JDK8-9-9
1,9234,JDKE
2,9732,JDKE
3,9453,JDKE
4,9419,JDKE
5,9602,JDKE
6,9780,JDKE
7,9732,JDKE
8,9404,JDKE
9,9680,JDKE
10,9906,JDKE
11,10566,JDKE
12,9936,JDKE
13,9840,JDKE
14,9692,JDKE
15,9912,JDKE
16,10816,JDKE
1,15410,JDK3-2-3
2,15655,JDK3-2-3
3,15030,JDK3-2-3
4,14879,JDK3-2-3
5,15547,JDK3-2-3
6,16051,JDK3-2-3
7,15206,JDK3-2-3
8,15132,JDK3-2-3
9,15144,JDK3-2-3
10,16000,JDK3-2-3
11,15437,JDK3-2-3
12,15761,JDK3-2-3
13,14785,JDK3-2-3
14,14990,JDK3-2-3
15,15278,JDK3-2-3
16,15597,JDK3-2-3
1,15686,JDK2-2-2
2,15779,JDK2-2-2
3,15718,JDK2-2-2
4,15524,JDK2-2-2
5,15055,JDK2-2-2
6,16130,JDK2-2-2
7,15154,JDK2-2-2
8,15674,JDK2-2-2
9,14865,JDK2-2-2
10,15874,JDK2-2-2
11,14790,JDK2-2-2
12,15295,JDK2-2-2
13,14954,JDK2-2-2
14,15863,JDK2-2-2
15,14553,JDK2-2-2
16,15337,JDK2-2-2
1,7491,JDKF
2,7616,JDKF
3,7058,JDKF
4,7170,JDKF
5,7154,JDKF
6,7062,JDKF
7,7093,JDKF
8,7301,JDKF
9,7242,JDKF
10,7110,JDKF
11,7054,JDKF
12,7376,JDKF
13,7675,JDKF
14,6917,JDKF
15,7703,JDKF
16,7486,JDKF
