Run,Time,JVM
1,362,JDK5-6-7
2,597,JDK5-6-7
3,715,JDK5-6-7
4,614,JDK5-6-7
5,540,JDK5-6-7
6,343,JDK5-6-7
7,375,JDK5-6-7
8,557,JDK5-6-7
9,355,JDK5-6-7
10,551,JDK5-6-7
11,367,JDK5-6-7
12,366,JDK5-6-7
13,360,JDK5-6-7
14,315,JDK5-6-7
15,859,JDK5-6-7
16,329,JDK5-6-7
1,379,JDK2-3-2
2,473,JDK2-3-2
3,439,JDK2-3-2
4,443,JDK2-3-2
5,444,JDK2-3-2
6,797,JDK2-3-2
7,383,JDK2-3-2
8,651,JDK2-3-2
9,672,JDK2-3-2
10,410,JDK2-3-2
11,804,JDK2-3-2
12,515,JDK2-3-2
13,719,JDK2-3-2
14,747,JDK2-3-2
15,430,JDK2-3-2
16,634,JDK2-3-2
1,729,JDK5-4-4
2,662,JDK5-4-4
3,648,JDK5-4-4
4,522,JDK5-4-4
5,456,JDK5-4-4
6,755,JDK5-4-4
7,380,JDK5-4-4
8,417,JDK5-4-4
9,415,JDK5-4-4
10,497,JDK5-4-4
11,637,JDK5-4-4
12,541,JDK5-4-4
13,877,JDK5-4-4
14,581,JDK5-4-4
15,596,JDK5-4-4
16,493,JDK5-4-4
1,664,JDKF
2,489,JDKF
3,427,JDKF
4,452,JDKF
5,506,JDKF
6,383,JDKF
7,771,JDKF
8,573,JDKF
9,611,JDKF
10,311,JDKF
11,361,JDKF
12,384,JDKF
13,278,JDKF
14,656,JDKF
15,573,JDKF
16,293,JDKF
1,447,JDK3-2-3
2,533,JDK3-2-3
3,512,JDK3-2-3
4,479,JDK3-2-3
5,403,JDK3-2-3
6,338,JDK3-2-3
7,619,JDK3-2-3
8,505,JDK3-2-3
9,340,JDK3-2-3
10,317,JDK3-2-3
11,899,JDK3-2-3
12,408,JDK3-2-3
13,837,JDK3-2-3
14,739,JDK3-2-3
15,339,JDK3-2-3
16,703,JDK3-2-3
1,380,JDK1-1-3
2,387,JDK1-1-3
3,652,JDK1-1-3
4,591,JDK1-1-3
5,378,JDK1-1-3
6,501,JDK1-1-3
7,483,JDK1-1-3
8,709,JDK1-1-3
9,646,JDK1-1-3
10,522,JDK1-1-3
11,384,JDK1-1-3
12,726,JDK1-1-3
13,613,JDK1-1-3
14,388,JDK1-1-3
15,393,JDK1-1-3
16,397,JDK1-1-3
1,634,JDK2-2-2
2,317,JDK2-2-2
3,409,JDK2-2-2
4,475,JDK2-2-2
5,813,JDK2-2-2
6,410,JDK2-2-2
7,685,JDK2-2-2
8,486,JDK2-2-2
9,346,JDK2-2-2
10,528,JDK2-2-2
11,444,JDK2-2-2
12,335,JDK2-2-2
13,824,JDK2-2-2
14,673,JDK2-2-2
15,363,JDK2-2-2
16,679,JDK2-2-2
1,788,JDK2-2-1
2,560,JDK2-2-1
3,343,JDK2-2-1
4,352,JDK2-2-1
5,350,JDK2-2-1
6,342,JDK2-2-1
7,727,JDK2-2-1
8,396,JDK2-2-1
9,344,JDK2-2-1
10,427,JDK2-2-1
11,711,JDK2-2-1
12,348,JDK2-2-1
13,823,JDK2-2-1
14,837,JDK2-2-1
15,594,JDK2-2-1
16,534,JDK2-2-1
1,372,JDK8-9-9
2,849,JDK8-9-9
3,381,JDK8-9-9
4,612,JDK8-9-9
5,396,JDK8-9-9
6,825,JDK8-9-9
7,315,JDK8-9-9
8,444,JDK8-9-9
9,310,JDK8-9-9
10,459,JDK8-9-9
11,610,JDK8-9-9
12,409,JDK8-9-9
13,336,JDK8-9-9
14,425,JDK8-9-9
15,343,JDK8-9-9
16,353,JDK8-9-9
1,789,JDK3-2-1
2,532,JDK3-2-1
3,735,JDK3-2-1
4,697,JDK3-2-1
5,484,JDK3-2-1
6,343,JDK3-2-1
7,495,JDK3-2-1
8,340,JDK3-2-1
9,714,JDK3-2-1
10,344,JDK3-2-1
11,408,JDK3-2-1
12,316,JDK3-2-1
13,700,JDK3-2-1
14,566,JDK3-2-1
15,518,JDK3-2-1
16,445,JDK3-2-1
1,603,JDKE
2,291,JDKE
3,504,JDKE
4,334,JDKE
5,347,JDKE
6,587,JDKE
7,590,JDKE
8,408,JDKE
9,460,JDKE
10,572,JDKE
11,334,JDKE
12,277,JDKE
13,272,JDKE
14,283,JDKE
15,366,JDKE
16,321,JDKE
