Run,Time,JVM
1,781,JDK5-4-4
2,841,JDK5-4-4
3,818,JDK5-4-4
4,750,JDK5-4-4
5,811,JDK5-4-4
6,751,JDK5-4-4
7,769,JDK5-4-4
8,765,JDK5-4-4
9,795,JDK5-4-4
10,860,JDK5-4-4
11,932,JDK5-4-4
12,765,JDK5-4-4
13,856,JDK5-4-4
14,822,JDK5-4-4
15,799,JDK5-4-4
16,937,JDK5-4-4
1,750,JDK3-2-1
2,850,JDK3-2-1
3,798,JDK3-2-1
4,725,JDK3-2-1
5,781,JDK3-2-1
6,717,JDK3-2-1
7,757,JDK3-2-1
8,817,JDK3-2-1
9,752,JDK3-2-1
10,815,JDK3-2-1
11,820,JDK3-2-1
12,709,JDK3-2-1
13,801,JDK3-2-1
14,769,JDK3-2-1
15,701,JDK3-2-1
16,785,JDK3-2-1
1,848,JDKE
2,790,JDKE
3,828,JDKE
4,744,JDKE
5,745,JDKE
6,760,JDKE
7,751,JDKE
8,819,JDKE
9,798,JDKE
10,729,JDKE
11,773,JDKE
12,741,JDKE
13,799,JDKE
14,778,JDKE
15,691,JDKE
16,741,JDKE
1,749,JDK8-9-9
2,745,JDK8-9-9
3,803,JDK8-9-9
4,813,JDK8-9-9
5,745,JDK8-9-9
6,751,JDK8-9-9
7,689,JDK8-9-9
8,830,JDK8-9-9
9,840,JDK8-9-9
10,776,JDK8-9-9
11,772,JDK8-9-9
12,788,JDK8-9-9
13,770,JDK8-9-9
14,800,JDK8-9-9
15,744,JDK8-9-9
16,738,JDK8-9-9
1,1408,JDKF
2,1364,JDKF
3,1274,JDKF
4,1363,JDKF
5,1256,JDKF
6,1212,JDKF
7,1238,JDKF
8,1243,JDKF
9,1364,JDKF
10,1547,JDKF
11,1375,JDKF
12,1551,JDKF
13,1321,JDKF
14,1247,JDKF
15,1342,JDKF
16,1325,JDKF
1,846,JDK2-2-1
2,797,JDK2-2-1
3,800,JDK2-2-1
4,791,JDK2-2-1
5,896,JDK2-2-1
6,897,JDK2-2-1
7,886,JDK2-2-1
8,861,JDK2-2-1
9,743,JDK2-2-1
10,774,JDK2-2-1
11,771,JDK2-2-1
12,804,JDK2-2-1
13,791,JDK2-2-1
14,886,JDK2-2-1
15,822,JDK2-2-1
16,769,JDK2-2-1
1,814,JDK2-2-2
2,805,JDK2-2-2
3,807,JDK2-2-2
4,791,JDK2-2-2
5,743,JDK2-2-2
6,769,JDK2-2-2
7,800,JDK2-2-2
8,744,JDK2-2-2
9,724,JDK2-2-2
10,759,JDK2-2-2
11,736,JDK2-2-2
12,800,JDK2-2-2
13,742,JDK2-2-2
14,783,JDK2-2-2
15,741,JDK2-2-2
16,778,JDK2-2-2
1,739,JDK2-3-2
2,841,JDK2-3-2
3,854,JDK2-3-2
4,884,JDK2-3-2
5,895,JDK2-3-2
6,830,JDK2-3-2
7,942,JDK2-3-2
8,803,JDK2-3-2
9,1001,JDK2-3-2
10,812,JDK2-3-2
11,826,JDK2-3-2
12,827,JDK2-3-2
13,937,JDK2-3-2
14,817,JDK2-3-2
15,789,JDK2-3-2
16,828,JDK2-3-2
1,872,JDK3-2-3
2,815,JDK3-2-3
3,789,JDK3-2-3
4,744,JDK3-2-3
5,778,JDK3-2-3
6,779,JDK3-2-3
7,787,JDK3-2-3
8,697,JDK3-2-3
9,842,JDK3-2-3
10,787,JDK3-2-3
11,776,JDK3-2-3
12,795,JDK3-2-3
13,826,JDK3-2-3
14,753,JDK3-2-3
15,815,JDK3-2-3
16,816,JDK3-2-3
1,760,JDK5-6-7
2,772,JDK5-6-7
3,718,JDK5-6-7
4,780,JDK5-6-7
5,735,JDK5-6-7
6,809,JDK5-6-7
7,782,JDK5-6-7
8,831,JDK5-6-7
9,735,JDK5-6-7
10,745,JDK5-6-7
11,843,JDK5-6-7
12,754,JDK5-6-7
13,793,JDK5-6-7
14,790,JDK5-6-7
15,846,JDK5-6-7
16,798,JDK5-6-7
1,742,JDK1-1-3
2,804,JDK1-1-3
3,751,JDK1-1-3
4,808,JDK1-1-3
5,764,JDK1-1-3
6,769,JDK1-1-3
7,777,JDK1-1-3
8,794,JDK1-1-3
9,870,JDK1-1-3
10,842,JDK1-1-3
11,842,JDK1-1-3
12,717,JDK1-1-3
13,725,JDK1-1-3
14,744,JDK1-1-3
15,793,JDK1-1-3
16,753,JDK1-1-3
