Run,Time,JVM
1,1419,JDK2-2-1
2,1422,JDK2-2-1
3,1405,JDK2-2-1
4,1373,JDK2-2-1
5,1317,JDK2-2-1
6,1380,JDK2-2-1
7,1403,JDK2-2-1
8,1253,JDK2-2-1
9,1360,JDK2-2-1
10,1425,JDK2-2-1
11,1497,JDK2-2-1
12,1370,JDK2-2-1
13,1416,JDK2-2-1
14,1425,JDK2-2-1
15,1446,JDK2-2-1
16,1419,JDK2-2-1
1,1423,JDKE
2,1344,JDKE
3,1362,JDKE
4,1305,JDKE
5,1327,JDKE
6,1392,JDKE
7,1201,JDKE
8,1279,JDKE
9,1370,JDKE
10,1360,JDKE
11,1336,JDKE
12,1263,JDKE
13,1381,JDKE
14,1274,JDKE
15,1406,JDKE
16,1371,JDKE
1,1458,JDK3-2-3
2,1395,JDK3-2-3
3,1470,JDK3-2-3
4,1555,JDK3-2-3
5,1432,JDK3-2-3
6,1431,JDK3-2-3
7,1484,JDK3-2-3
8,1424,JDK3-2-3
9,1476,JDK3-2-3
10,1370,JDK3-2-3
11,1558,JDK3-2-3
12,1324,JDK3-2-3
13,1389,JDK3-2-3
14,1409,JDK3-2-3
15,1397,JDK3-2-3
16,1345,JDK3-2-3
1,1339,JDK3-2-1
2,1420,JDK3-2-1
3,1477,JDK3-2-1
4,1510,JDK3-2-1
5,1452,JDK3-2-1
6,1424,JDK3-2-1
7,1373,JDK3-2-1
8,1524,JDK3-2-1
9,1408,JDK3-2-1
10,1358,JDK3-2-1
11,1505,JDK3-2-1
12,1411,JDK3-2-1
13,1366,JDK3-2-1
14,1340,JDK3-2-1
15,1440,JDK3-2-1
16,1565,JDK3-2-1
1,1381,JDK2-2-2
2,1425,JDK2-2-2
3,1374,JDK2-2-2
4,1472,JDK2-2-2
5,1459,JDK2-2-2
6,1425,JDK2-2-2
7,1393,JDK2-2-2
8,1385,JDK2-2-2
9,1450,JDK2-2-2
10,1308,JDK2-2-2
11,1398,JDK2-2-2
12,1357,JDK2-2-2
13,1396,JDK2-2-2
14,1509,JDK2-2-2
15,1505,JDK2-2-2
16,1402,JDK2-2-2
1,1471,JDK5-4-4
2,1524,JDK5-4-4
3,1625,JDK5-4-4
4,1600,JDK5-4-4
5,1498,JDK5-4-4
6,1377,JDK5-4-4
7,1445,JDK5-4-4
8,1482,JDK5-4-4
9,1497,JDK5-4-4
10,1359,JDK5-4-4
11,1369,JDK5-4-4
12,1354,JDK5-4-4
13,1486,JDK5-4-4
14,1443,JDK5-4-4
15,1465,JDK5-4-4
16,1479,JDK5-4-4
1,1507,JDK2-3-2
2,1516,JDK2-3-2
3,1498,JDK2-3-2
4,1477,JDK2-3-2
5,1528,JDK2-3-2
6,1492,JDK2-3-2
7,1571,JDK2-3-2
8,1549,JDK2-3-2
9,1373,JDK2-3-2
10,1524,JDK2-3-2
11,1502,JDK2-3-2
12,1367,JDK2-3-2
13,1431,JDK2-3-2
14,1300,JDK2-3-2
15,1611,JDK2-3-2
16,1477,JDK2-3-2
1,1291,JDKF
2,1267,JDKF
3,1278,JDKF
4,1217,JDKF
5,1228,JDKF
6,1296,JDKF
7,1221,JDKF
8,1251,JDKF
9,1283,JDKF
10,1226,JDKF
11,1283,JDKF
12,1257,JDKF
13,1263,JDKF
14,1266,JDKF
15,1242,JDKF
16,1289,JDKF
1,1460,JDK1-1-3
2,1359,JDK1-1-3
3,1425,JDK1-1-3
4,1424,JDK1-1-3
5,1434,JDK1-1-3
6,1306,JDK1-1-3
7,1472,JDK1-1-3
8,1410,JDK1-1-3
9,1450,JDK1-1-3
10,1418,JDK1-1-3
11,1501,JDK1-1-3
12,1413,JDK1-1-3
13,1525,JDK1-1-3
14,1431,JDK1-1-3
15,1445,JDK1-1-3
16,1499,JDK1-1-3
1,1406,JDK8-9-9
2,1459,JDK8-9-9
3,1412,JDK8-9-9
4,1413,JDK8-9-9
5,1387,JDK8-9-9
6,1413,JDK8-9-9
7,1348,JDK8-9-9
8,1376,JDK8-9-9
9,1359,JDK8-9-9
10,1370,JDK8-9-9
11,1454,JDK8-9-9
12,1432,JDK8-9-9
13,1424,JDK8-9-9
14,1303,JDK8-9-9
15,1403,JDK8-9-9
16,1413,JDK8-9-9
1,1394,JDK5-6-7
2,1566,JDK5-6-7
3,1258,JDK5-6-7
4,1393,JDK5-6-7
5,1474,JDK5-6-7
6,1424,JDK5-6-7
7,1381,JDK5-6-7
8,1432,JDK5-6-7
9,1429,JDK5-6-7
10,1435,JDK5-6-7
11,1348,JDK5-6-7
12,1434,JDK5-6-7
13,1525,JDK5-6-7
14,1432,JDK5-6-7
15,1346,JDK5-6-7
16,1442,JDK5-6-7
