Run,Time,JVM
1,2254,JDKE
2,2357,JDKE
3,2446,JDKE
4,2315,JDKE
5,2319,JDKE
6,2448,JDKE
7,2310,JDKE
8,2555,JDKE
9,2286,JDKE
10,2546,JDKE
11,2321,JDKE
12,2385,JDKE
13,2598,JDKE
14,2596,JDKE
15,2376,JDKE
16,2510,JDKE
1,2515,JDK2-2-1
2,2572,JDK2-2-1
3,2497,JDK2-2-1
4,2231,JDK2-2-1
5,2433,JDK2-2-1
6,2400,JDK2-2-1
7,2577,JDK2-2-1
8,2623,JDK2-2-1
9,2501,JDK2-2-1
10,2665,JDK2-2-1
11,2384,JDK2-2-1
12,2405,JDK2-2-1
13,2354,JDK2-2-1
14,2408,JDK2-2-1
15,2742,JDK2-2-1
16,2324,JDK2-2-1
1,2619,JDK2-3-2
2,2378,JDK2-3-2
3,2562,JDK2-3-2
4,2280,JDK2-3-2
5,2513,JDK2-3-2
6,2371,JDK2-3-2
7,2617,JDK2-3-2
8,2508,JDK2-3-2
9,2783,JDK2-3-2
10,2855,JDK2-3-2
11,2799,JDK2-3-2
12,2638,JDK2-3-2
13,2421,JDK2-3-2
14,2965,JDK2-3-2
15,2572,JDK2-3-2
16,2511,JDK2-3-2
1,2417,JDK3-2-1
2,2395,JDK3-2-1
3,2359,JDK3-2-1
4,2375,JDK3-2-1
5,2483,JDK3-2-1
6,2307,JDK3-2-1
7,2457,JDK3-2-1
8,2582,JDK3-2-1
9,2426,JDK3-2-1
10,2355,JDK3-2-1
11,2341,JDK3-2-1
12,2357,JDK3-2-1
13,2482,JDK3-2-1
14,2404,JDK3-2-1
15,2351,JDK3-2-1
16,2266,JDK3-2-1
1,2621,JDK3-2-3
2,2505,JDK3-2-3
3,2564,JDK3-2-3
4,2470,JDK3-2-3
5,2628,JDK3-2-3
6,2395,JDK3-2-3
7,2591,JDK3-2-3
8,2352,JDK3-2-3
9,2487,JDK3-2-3
10,2382,JDK3-2-3
11,2541,JDK3-2-3
12,2513,JDK3-2-3
13,2473,JDK3-2-3
14,2448,JDK3-2-3
15,2648,JDK3-2-3
16,2318,JDK3-2-3
1,2646,JDK5-6-7
2,2441,JDK5-6-7
3,2497,JDK5-6-7
4,2332,JDK5-6-7
5,2364,JDK5-6-7
6,2485,JDK5-6-7
7,2312,JDK5-6-7
8,2413,JDK5-6-7
9,2603,JDK5-6-7
10,2310,JDK5-6-7
11,2411,JDK5-6-7
12,2425,JDK5-6-7
13,2540,JDK5-6-7
14,2261,JDK5-6-7
15,2481,JDK5-6-7
16,2737,JDK5-6-7
1,2479,JDK1-1-3
2,2524,JDK1-1-3
3,2436,JDK1-1-3
4,2386,JDK1-1-3
5,2368,JDK1-1-3
6,2383,JDK1-1-3
7,2348,JDK1-1-3
8,2491,JDK1-1-3
9,2441,JDK1-1-3
10,2377,JDK1-1-3
11,2363,JDK1-1-3
12,2384,JDK1-1-3
13,2453,JDK1-1-3
14,2322,JDK1-1-3
15,2370,JDK1-1-3
16,2332,JDK1-1-3
1,2453,JDK5-4-4
2,2542,JDK5-4-4
3,2532,JDK5-4-4
4,2725,JDK5-4-4
5,2603,JDK5-4-4
6,2674,JDK5-4-4
7,2553,JDK5-4-4
8,2468,JDK5-4-4
9,2817,JDK5-4-4
10,2744,JDK5-4-4
11,2647,JDK5-4-4
12,2565,JDK5-4-4
13,2574,JDK5-4-4
14,2481,JDK5-4-4
15,2369,JDK5-4-4
16,2260,JDK5-4-4
1,3241,JDKF
2,3252,JDKF
3,2917,JDKF
4,3064,JDKF
5,3185,JDKF
6,3058,JDKF
7,2960,JDKF
8,2992,JDKF
9,3236,JDKF
10,3223,JDKF
11,3132,JDKF
12,3206,JDKF
13,3286,JDKF
14,3256,JDKF
15,3146,JDKF
16,3209,JDKF
1,2313,JDK2-2-2
2,2431,JDK2-2-2
3,2474,JDK2-2-2
4,2602,JDK2-2-2
5,2295,JDK2-2-2
6,2537,JDK2-2-2
7,2543,JDK2-2-2
8,2419,JDK2-2-2
9,2359,JDK2-2-2
10,2493,JDK2-2-2
11,2475,JDK2-2-2
12,2358,JDK2-2-2
13,2684,JDK2-2-2
14,2573,JDK2-2-2
15,2618,JDK2-2-2
16,2509,JDK2-2-2
1,2647,JDK8-9-9
2,2350,JDK8-9-9
3,2664,JDK8-9-9
4,2416,JDK8-9-9
5,2428,JDK8-9-9
6,2319,JDK8-9-9
7,2334,JDK8-9-9
8,2533,JDK8-9-9
9,2353,JDK8-9-9
10,2565,JDK8-9-9
11,2292,JDK8-9-9
12,2455,JDK8-9-9
13,2412,JDK8-9-9
14,2450,JDK8-9-9
15,2619,JDK8-9-9
16,2449,JDK8-9-9
