Time,GC Util
0,0
0,0
294,84
420,2
423,3
423,3
599,82
702,1
705,13
705,13
781,14
781,14
799,13
799,13
823,56
823,56
866,40
866,40
916,122
916,122
992,75
992,75
1052,77
1052,77
1062,68
1062,68
1076,130
1076,130
1084,75
1084,75
1093,79
1093,79
1107,128
1107,128
1107,128
1122,127
1122,127
1122,127
1122,127
1137,127
1137,127
1137,127
1137,127
1153,149
1153,149
1171,157
1171,157
1171,157
1185,180
1185,180
1201,173
1201,173
1215,229
1215,229
1228,221
1228,221
1239,105
1239,105
1251,142
1251,142
1264,240
1264,240
1264,240
1264,240
1276,134
1276,134
1276,134
1276,134
1289,123
1289,123
1289,123
1289,123
1301,133
1301,133
1301,133
1301,133
1313,136
1313,136
1313,136
1313,136
1327,141
1327,141
1327,141
1327,141
1340,116
1340,116
1340,116
1340,116
1362,97
1362,97
1362,97
1362,97
1377,178
1377,178
1377,178
1377,178
1394,112
1394,112
1413,150
1413,150
1433,141
1433,141
1452,221
1452,221
1471,203
1471,203
1471,203
1471,203
1489,112
1489,112
1489,112
1507,150
1507,150
1507,150
1526,154
1526,154
1541,202
1541,202
1554,33
1554,33
1554,33
1554,33
1580,335
1580,335
1591,23
1591,23
1593,388
1593,388
1604,17
1604,17
1607,339
1618,18
1618,18
1621,221
1621,221
1636,15
1636,15
1636,15
1636,15
1661,410
1661,410
1672,20
1672,20
1675,362
1675,362
1686,10
1686,10
1688,415
1688,415
1700,154
1700,154
1713,18
1713,18
1713,18
1713,18
1735,367
1735,367
1745,24
1745,24
1747,371
1747,371
1757,26
1757,26
1759,415
1768,19
1768,19
1771,281
1771,281
1784,167
1784,167
1796,24
1796,24
1796,24
1818,328
1829,13
1829,13
1831,373
1843,15
1843,15
1845,379
1859,17
1859,17
1862,245
1862,245
1875,197
1875,197
1891,23
1891,23
1914,152
1914,152
1930,247
1930,247
1945,235
1950,41
1953,256
1953,256
1968,142
1968,142
1968,142
1988,326
1998,11
1998,11
2001,292
2011,16
2011,16
2013,280
2022,19
2022,19
2027,124
2027,124
2040,200
2040,200
2051,212
2051,212
2067,74
2067,74
2067,74
2067,74
2088,260
2096,27
2096,27
2098,349
2106,18
2106,18
2109,255
2119,24
2119,24
2121,153
2121,153
2121,153
2121,153
2132,109
2132,109
2147,146
2147,146
2160,114
2160,114
2160,114
2160,114
2178,341
2178,341
2187,18
2187,18
2189,353
2198,20
2198,20
2200,303
2200,303
2210,22
2210,22
2214,185
2214,185
2226,240
2226,240
2240,156
2240,156
2255,82
2255,82
2255,82
2255,82
2275,352
2283,18
2283,18
2285,353
2294,24
2294,24
2296,324
2305,25
2305,25
2307,136
2307,136
2318,124
2318,124
2335,124
