Container,CPU Utilisation,Memory Utilisation,Iteration
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
jdk8-9-9-01,2366.0,237.0,6.0
