Time,GC Util
0,0
0,0
22,0
22,0
43,16
43,16
59,10
59,10
120,3
120,3
156,5
156,5
202,2
202,2
216,11
216,11
236,7
236,7
268,4
268,4
271,74
271,74
290,9
290,9
302,9
302,9
363,2
363,2
398,4
398,4
424,3
424,3
432,9
432,9
445,8
445,8
467,4
467,4
512,2
512,2
564,2
564,2
624,1
624,1
684,0
684,0
725,1
725,1
752,2
752,2
752,2
786,12
788,77
788,77
810,6
810,6
830,4
830,4
853,4
853,4
870,3
870,3
892,2
892,2
921,7
921,7
958,1
958,1
1005,1
1005,1
1047,1
1047,1
1084,2
1084,2
1137,4
1137,4
1185,1
1185,1
1233,1
1233,1
1277,2
1277,2
1319,2
1319,2
1358,2
1358,2
1379,7
1379,7
1389,9
1389,9
1395,17
1395,17
1402,46
1402,46
1406,29
1406,29
1413,48
1413,48
1418,16
1418,16
1423,12
1423,12
1429,11
1429,11
1436,11
1436,11
1442,15
1442,15
1450,11
1450,11
1460,5
1460,5
1474,10
1474,10
1482,31
1482,31
1486,23
1486,23
1494,43
1494,43
1502,45
1502,45
1516,22
1516,22
1523,10
1523,10
1532,12
1532,12
1543,19
1543,19
1551,20
1551,20
1560,12
1560,12
1569,10
1569,10
1578,15
1578,15
1586,18
1586,18
1605,7
1605,7
1614,18
1614,18
1623,10
1623,10
1634,26
1634,26
1651,14
1651,14
1663,33
1663,33
1673,13
1673,13
1673,13
1687,29
1687,29
1696,15
1696,15
1707,14
1707,14
1720,27
1723,130
1723,130
1735,12
1735,12
1750,31
1750,31
1763,8
1763,8
1774,10
1774,10
1786,22
1786,22
1796,12
1796,12
1805,10
1805,10
1819,8
1819,8
1830,15
1830,15
1840,29
1840,29
1851,27
1851,27
1861,29
1861,29
1869,11
1869,11
1879,20
1879,20
1889,21
1889,21
1899,18
1899,18
1899,18
1910,18
1927,109
1927,109
1937,12
1937,12
1949,22
1949,22
1961,22
1961,22
1973,23
1973,23
1986,19
1986,19
1998,33
1998,33
2014,36
2014,36
2030,26
2030,26
2046,18
2046,18
2061,6
2061,6
2076,6
2076,6
2091,6
2091,6
2107,6
2107,6
2122,6
2122,6
2137,7
2137,7
2151,9
2151,9
2163,20
2163,20
2177,38
2177,38
2192,35
2192,35
2192,35
2210,37
2210,37
2227,14
2233,145
2233,145
2249,8
2249,8
2265,12
2265,12
2283,9
2283,9
2301,9
2301,9
2322,13
2322,13
2342,18
2342,18
2362,20
2362,20
2382,14
2382,14
2403,13
2403,13
2424,16
2424,16
2450,10
2450,10
2481,14
2481,14
2516,6
2516,6
2549,9
2549,9
2585,10
2585,10
2618,17
2618,17
2654,17
2654,17
2654,17
2693,19
2693,19
2734,14
2740,207
2740,207
2770,7
2770,7
2796,22
2796,22
2826,12
2826,12
2852,14
2852,14
2877,20
2877,20
2904,16
2904,16
2930,12
2930,12
2956,10
2956,10
2987,11
2987,11
3015,13
3015,13
3038,22
3038,22
3064,17
3064,17
3088,18
3088,18
3112,19
3112,19
3140,17
3140,17
3178,12
3178,12
3211,15
3211,15
3242,14
3242,14
3270,18
3270,18
3299,12
3299,12
3328,10
3328,10
3355,18
3355,18
3407,8
