Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,0.0,100,100,100,02
0.0,0.0,100,100,100,02
248.0,41.0,100,100,100,02
248.0,41.0,100,100,100,02
671.0,63.0,100,100,100,02
671.0,63.0,100,100,100,02
874.0,150.0,100,100,100,02
956.0,169.0,100,100,100,02
6077.0,219.0,100,100,100,02
6077.0,219.0,100,100,100,02
9898.0,152.0,100,100,100,02
9898.0,152.0,100,100,100,02
18565.0,128.0,100,100,100,02
18565.0,128.0,100,100,100,02
25399.0,134.0,100,100,100,02
25399.0,134.0,100,100,100,02
31096.0,130.0,100,100,100,02
31096.0,130.0,100,100,100,02
34371.0,177.0,100,100,100,02
37413.0,268.0,100,100,100,02
42134.0,95.0,100,100,100,02
42134.0,95.0,100,100,100,02
46098.0,99.0,100,100,100,02
46098.0,99.0,100,100,100,02
55816.0,101.0,100,100,100,02
55816.0,101.0,100,100,100,02
66410.0,85.0,100,100,100,02
66410.0,85.0,100,100,100,02
75930.0,66.0,100,100,100,02
75930.0,66.0,100,100,100,02
85711.0,114.0,100,100,100,02
85711.0,114.0,100,100,100,02
94078.0,181.0,100,100,100,02
94078.0,181.0,100,100,100,02
104885.0,114.0,100,100,100,02
104885.0,114.0,100,100,100,02
116612.0,110.0,100,100,100,02
116612.0,110.0,100,100,100,02
121100.0,113.0,100,100,100,02
124639.0,226.0,100,100,100,02
126349.0,153.0,100,100,100,02
126349.0,153.0,100,100,100,02
126640.0,126.0,100,100,100,02
126640.0,126.0,100,100,100,02
128173.0,132.0,100,100,100,02
128173.0,132.0,100,100,100,02
128627.0,152.0,100,100,100,02
128627.0,152.0,100,100,100,02
128802.0,96.0,100,100,100,02
128937.0,67.0,100,100,100,02
129003.0,190.0,100,100,100,02
129003.0,190.0,100,100,100,02
129066.0,191.0,100,100,100,02
129066.0,191.0,100,100,100,02
129327.0,249.0,100,100,100,02
129327.0,249.0,100,100,100,02
129468.0,176.0,100,100,100,02
129468.0,176.0,100,100,100,02
129585.0,141.0,100,100,100,02
129585.0,141.0,100,100,100,02
129706.0,179.0,100,100,100,02
129706.0,179.0,100,100,100,02
129847.0,146.0,100,100,100,02
129847.0,146.0,100,100,100,02
129904.0,409.0,100,100,100,02
129973.0,185.0,100,100,100,02
130023.0,283.0,100,100,100,02
130023.0,283.0,100,100,100,02
130090.0,140.0,100,100,100,02
130090.0,140.0,100,100,100,02
130163.0,467.0,100,100,100,02
130187.0,127.0,100,100,100,02
130247.0,287.0,100,100,100,02
130247.0,287.0,100,100,100,02
130298.0,183.0,100,100,100,02
130298.0,183.0,100,100,100,02
130438.0,152.0,100,100,100,02
130438.0,152.0,100,100,100,02
130556.0,115.0,100,100,100,02
130556.0,115.0,100,100,100,02
130629.0,173.0,100,100,100,02
130629.0,173.0,100,100,100,02
130727.0,255.0,100,100,100,02
130727.0,255.0,100,100,100,02
130800.0,254.0,100,100,100,02
130800.0,254.0,100,100,100,02
130897.0,107.0,100,100,100,02
130897.0,107.0,100,100,100,02
131293.0,236.0,100,100,100,02
131293.0,236.0,100,100,100,02
131754.0,183.0,100,100,100,02
131754.0,183.0,100,100,100,02
131857.0,140.0,100,100,100,02
131857.0,140.0,100,100,100,02
131946.0,92.0,100,100,100,02
131946.0,92.0,100,100,100,02
131997.0,229.0,100,100,100,02
132034.0,167.0,100,100,100,02
132098.0,97.0,100,100,100,02
132150.0,142.0,100,100,100,02
132212.0,447.0,100,100,100,02
132212.0,447.0,100,100,100,02
132282.0,96.0,100,100,100,02
132282.0,96.0,100,100,100,02
132508.0,210.0,100,100,100,02
132508.0,210.0,100,100,100,02
132872.0,173.0,100,100,100,02
132872.0,173.0,100,100,100,02
134960.0,145.0,100,100,100,02
134960.0,145.0,100,100,100,02
135008.0,161.0,100,100,100,02
135008.0,161.0,100,100,100,02
135059.0,99.0,100,100,100,02
135059.0,99.0,100,100,100,02
135111.0,76.0,100,100,100,02
135111.0,76.0,100,100,100,02
135150.0,231.0,100,100,100,02
135150.0,231.0,100,100,100,02
135192.0,173.0,100,100,100,02
135192.0,173.0,100,100,100,02
135229.0,129.0,100,100,100,02
135229.0,129.0,100,100,100,02
135270.0,92.0,100,100,100,02
135270.0,92.0,100,100,100,02
135309.0,133.0,100,100,100,02
135309.0,133.0,100,100,100,02
135350.0,169.0,100,100,100,02
135350.0,169.0,100,100,100,02
135393.0,260.0,100,100,100,02
135393.0,260.0,100,100,100,02
135438.0,95.0,100,100,100,02
135438.0,95.0,100,100,100,02
135476.0,165.0,100,100,100,02
135476.0,165.0,100,100,100,02
135516.0,166.0,100,100,100,02
135516.0,166.0,100,100,100,02
135565.0,234.0,100,100,100,02
135565.0,234.0,100,100,100,02
135632.0,112.0,100,100,100,02
135632.0,112.0,100,100,100,02
135672.0,219.0,100,100,100,02
135672.0,219.0,100,100,100,02
135715.0,181.0,100,100,100,02
135715.0,181.0,100,100,100,02
135769.0,335.0,100,100,100,02
135769.0,335.0,100,100,100,02
135806.0,140.0,100,100,100,02
135806.0,140.0,100,100,100,02
135841.0,187.0,100,100,100,02
135841.0,187.0,100,100,100,02
135890.0,244.0,100,100,100,02
135890.0,244.0,100,100,100,02
135941.0,141.0,100,100,100,02
135941.0,141.0,100,100,100,02
136164.0,155.0,100,100,100,02
136164.0,155.0,100,100,100,02
136357.0,131.0,100,100,100,02
136357.0,131.0,100,100,100,02
136470.0,49.0,100,100,100,02
136470.0,49.0,100,100,100,02
136532.0,125.0,100,100,100,02
136532.0,125.0,100,100,100,02
136584.0,128.0,100,100,100,02
136584.0,128.0,100,100,100,02
136633.0,160.0,100,100,100,02
136633.0,160.0,100,100,100,02
136686.0,178.0,100,100,100,02
136686.0,178.0,100,100,100,02
136739.0,155.0,100,100,100,02
136739.0,155.0,100,100,100,02
136831.0,158.0,100,100,100,02
136831.0,158.0,100,100,100,02
136886.0,248.0,100,100,100,02
136886.0,248.0,100,100,100,02
137074.0,119.0,100,100,100,02
137074.0,119.0,100,100,100,02
138517.0,100.0,100,100,100,02
138517.0,100.0,100,100,100,02
138568.0,125.0,100,100,100,02
138568.0,125.0,100,100,100,02
139415.0,68.0,100,100,100,02
139415.0,68.0,100,100,100,02
139613.0,71.0,100,100,100,02
139613.0,71.0,100,100,100,02
140023.0,72.0,100,100,100,02
140023.0,72.0,100,100,100,02
140190.0,214.0,100,100,100,02
140377.0,83.0,100,100,100,02
140429.0,43.0,100,100,100,02
140478.0,111.0,100,100,100,02
140533.0,42.0,100,100,100,02
140574.0,203.0,100,100,100,02
140630.0,134.0,100,100,100,02
140630.0,134.0,100,100,100,02
140775.0,45.0,100,100,100,02
140775.0,45.0,100,100,100,02
141112.0,260.0,100,100,100,02
141872.0,215.0,100,100,100,02
143451.0,2.0,100,100,100,02
143552.0,89.0,100,100,100,02
143615.0,73.0,100,100,100,02
143678.0,90.0,100,100,100,02
143769.0,239.0,100,100,100,02
143769.0,239.0,100,100,100,02
143844.0,152.0,100,100,100,02
143844.0,152.0,100,100,100,02
144002.0,209.0,100,100,100,02
144157.0,145.0,100,100,100,02
144286.0,46.0,100,100,100,02
144506.0,83.0,100,100,100,02
145426.0,161.0,100,100,100,02
145426.0,161.0,100,100,100,02
145472.0,149.0,100,100,100,02
145472.0,149.0,100,100,100,02
145557.0,166.0,100,100,100,02
145557.0,166.0,100,100,100,02
145783.0,449.0,100,100,100,02
145930.0,116.0,100,100,100,02
145957.0,85.0,100,100,100,02
145973.0,128.0,100,100,100,02
146003.0,128.0,100,100,100,02
146003.0,128.0,100,100,100,02
146025.0,116.0,100,100,100,02
146025.0,116.0,100,100,100,02
146053.0,214.0,100,100,100,02
146072.0,187.0,100,100,100,02
146102.0,110.0,100,100,100,02
146119.0,165.0,100,100,100,02
146155.0,151.0,100,100,100,02
146155.0,151.0,100,100,100,02
146188.0,176.0,100,100,100,02
146188.0,176.0,100,100,100,02
146507.0,145.0,100,100,100,02
146507.0,145.0,100,100,100,02
146689.0,54.0,100,100,100,02
146689.0,54.0,100,100,100,02
146745.0,115.0,100,100,100,02
146745.0,115.0,100,100,100,02
147022.0,218.0,100,100,100,02
147022.0,218.0,100,100,100,02
147126.0,155.0,100,100,100,02
147126.0,155.0,100,100,100,02
147700.0,130.0,100,100,100,02
147700.0,130.0,100,100,100,02
147849.0,70.0,100,100,100,02
147849.0,70.0,100,100,100,02
147947.0,146.0,100,100,100,02
147947.0,146.0,100,100,100,02
148045.0,177.0,100,100,100,02
148045.0,177.0,100,100,100,02
148145.0,240.0,100,100,100,02
148145.0,240.0,100,100,100,02
148232.0,141.0,100,100,100,02
148232.0,141.0,100,100,100,02
148277.0,229.0,100,100,100,02
148277.0,229.0,100,100,100,02
148319.0,114.0,100,100,100,02
148319.0,114.0,100,100,100,02
148363.0,170.0,100,100,100,02
148363.0,170.0,100,100,100,02
148401.0,153.0,100,100,100,02
148401.0,153.0,100,100,100,02
148468.0,171.0,100,100,100,02
148468.0,171.0,100,100,100,02
148761.0,174.0,100,100,100,02
148761.0,174.0,100,100,100,02
148787.0,191.0,100,100,100,02
148787.0,191.0,100,100,100,02
148812.0,200.0,100,100,100,02
148812.0,200.0,100,100,100,02
148839.0,232.0,100,100,100,02
148839.0,232.0,100,100,100,02
148864.0,219.0,100,100,100,02
148864.0,219.0,100,100,100,02
148889.0,144.0,100,100,100,02
148889.0,144.0,100,100,100,02
148917.0,136.0,100,100,100,02
148917.0,136.0,100,100,100,02
148959.0,262.0,100,100,100,02
148959.0,262.0,100,100,100,02
148989.0,230.0,100,100,100,02
148989.0,230.0,100,100,100,02
149016.0,177.0,100,100,100,02
149016.0,177.0,100,100,100,02
149046.0,210.0,100,100,100,02
149046.0,210.0,100,100,100,02
149085.0,159.0,100,100,100,02
149085.0,159.0,100,100,100,02
149113.0,130.0,100,100,100,02
149113.0,130.0,100,100,100,02
149138.0,150.0,100,100,100,02
149138.0,150.0,100,100,100,02
149165.0,144.0,100,100,100,02
