Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,16.0,100,100,100,02
175.0,0.0,100,100.0,100,02
402.0,163.0,100,100.0,100,02
627.0,212.0,100,100.0,100,02
4000.0,312.0,100,100.0,100,02
6881.0,223.0,100,100.0,100,02
13636.0,188.0,100,100.0,100,02
18664.0,124.0,100,100.0,100,02
22402.0,106.0,100,100.0,100,02
25727.0,106.0,100,100.0,100,02
28189.0,66.0,100,100.0,100,02
30500.0,147.0,100,100.0,100,02
36207.0,79.0,100,100.0,100,02
40903.0,71.0,100,100.0,100,02
42938.0,71.0,100,100.0,100,02
44989.0,104.0,100,100.0,100,02
50213.0,129.0,100,6.25,100,02
52572.0,145.0,100,100.0,100,02
54985.0,138.0,100,100.0,100,02
59048.0,128.0,100,100.0,100,02
61665.0,95.0,100,50.0,100,02
63697.0,128.0,100,100.0,100,02
68155.0,80.0,100,6.25,100,02
70593.0,108.0,100,100.0,100,02
73003.0,108.0,100,6.25,100,02
77176.0,127.0,100,6.25,100,02
79151.0,108.0,100,100.0,100,02
81303.0,163.0,100,6.25,100,02
85680.0,127.0,100,100.0,100,02
87862.0,117.0,100,100.0,100,02
90649.0,160.0,100,100.0,100,02
94555.0,94.0,100,100.0,100,02
97232.0,193.0,100,100.0,100,02
99020.0,140.0,100,6.25,100,02
104109.0,132.0,100,6.25,100,02
106319.0,144.0,100,100.0,100,02
107047.0,125.0,100,100.0,100,02
107560.0,132.0,100,100.0,100,02
108882.0,156.0,100,100.0,100,02
109059.0,214.0,100,100.0,100,02
109362.0,95.0,100,100.0,100,02
109499.0,192.0,100,100.0,100,02
109648.0,142.0,100,100.0,100,02
109854.0,169.0,100,100.0,100,02
109940.0,243.0,100,100.0,100,02
110034.0,260.0,100,100.0,100,02
110334.0,139.0,100,100.0,100,02
110454.0,156.0,100,100.0,100,02
110546.0,148.0,100,6.25,100,02
110652.0,144.0,100,100.0,100,02
110749.0,309.0,100,100.0,100,02
110860.0,185.0,100,100.0,100,02
110972.0,162.0,100,100.0,100,02
111129.0,237.0,100,100.0,100,02
111205.0,73.0,100,100.0,100,02
111278.0,191.0,100,100.0,100,02
111390.0,208.0,100,6.25,100,02
111475.0,138.0,100,100.0,100,02
111592.0,255.0,100,100.0,100,02
111726.0,241.0,100,50.0,100,02
111842.0,83.0,100,100.0,100,02
111980.0,97.0,100,100.0,100,02
