Time,GC Util
0,0
0,0
19,0
19,0
40,16
40,16
59,10
59,10
628,0
628,0
886,0
886,0
1149,0
1149,0
1325,1
1325,1
1550,0
1550,0
1854,0
1854,0
2110,0
2110,0
2299,0
2299,0
2465,0
2465,0
2473,21
2473,21
2488,15
2488,15
2505,13
2505,13
2531,8
2531,8
2578,6
2578,6
2631,5
2631,5
2671,11
2671,11
5554,0
5554,0
5597,8
5597,8
5640,9
5640,9
5699,5
5699,5
5752,5
5752,5
5784,12
5784,12
5803,22
5803,22
5816,24
5816,24
5833,18
5833,18
5907,4
5907,4
5950,4
5950,4
5995,5
5995,5
6045,5
6045,5
6080,6
6080,6
6111,6
6111,6
6155,4
6155,4
6192,5
6192,5
6226,6
6226,6
6250,13
6250,13
6268,33
6268,33
6304,144
6304,144
6323,15
6323,15
6380,5
6380,5
6391,55
6391,55
6407,29
6407,29
6407,29
6434,18
6502,93
6502,93
6665,18
6665,18
6759,3
6759,3
6859,3
6859,3
6957,2
6957,2
7065,2
7065,2
7170,1
7170,1
7249,2
