Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
586.0,32.0,100.0,100.0,100
586.0,32.0,100.0,100.0,100
807.0,27.0,101.56,100.0,100
807.0,27.0,101.56,100.0,100
928.0,14.0,103.12,100.0,100
928.0,14.0,103.12,100.0,100
1051.0,12.0,104.69,100.0,100
1051.0,12.0,104.69,100.0,100
1115.0,10.0,106.25,100.0,100
1115.0,10.0,106.25,100.0,100
1218.0,92.0,107.81,100.0,100
1218.0,92.0,107.81,100.0,100
1291.0,10.0,109.38,100.0,100
1291.0,10.0,109.38,100.0,100
1359.0,10.0,110.94,100.0,100
1359.0,10.0,110.94,100.0,100
1437.0,97.0,112.5,100.0,100
1437.0,97.0,112.5,100.0,100
1502.0,11.0,114.06,100.0,100
1502.0,11.0,114.06,100.0,100
1585.0,12.0,115.62,100.0,100
1585.0,12.0,115.62,100.0,100
1656.0,11.0,117.19,100.0,100
1656.0,11.0,117.19,100.0,100
1730.0,13.0,118.75,100.0,100
1730.0,13.0,118.75,100.0,100
1812.0,12.0,120.31,100.0,100
1812.0,12.0,120.31,100.0,100
1885.0,12.0,121.88,100.0,100
1885.0,12.0,121.88,100.0,100
1966.0,13.0,123.44,100.0,100
1966.0,13.0,123.44,100.0,100
2051.0,14.0,125.0,100.0,100
2051.0,14.0,125.0,100.0,100
2132.0,13.0,126.56,100.0,100
2132.0,13.0,126.56,100.0,100
2239.0,11.0,128.12,100.0,100
2239.0,11.0,128.12,100.0,100
2318.0,11.0,129.69,100.0,100
2318.0,11.0,129.69,100.0,100
2409.0,13.0,131.25,100.0,100
2409.0,13.0,131.25,100.0,100
2522.0,14.0,132.81,100.0,100
2522.0,14.0,132.81,100.0,100
2619.0,49.0,134.38,100.0,100
2619.0,49.0,134.38,100.0,100
2727.0,97.0,135.94,100.0,100
2727.0,97.0,135.94,100.0,100
2845.0,39.0,137.5,100.0,100
2845.0,39.0,137.5,100.0,100
2940.0,51.0,139.06,100.0,100
2940.0,51.0,139.06,100.0,100
3055.0,48.0,140.62,100.0,100
3055.0,48.0,140.62,100.0,100
3169.0,14.0,142.19,100.0,100
3169.0,14.0,142.19,100.0,100
3276.0,27.0,143.75,100.0,100
3276.0,27.0,143.75,100.0,100
3376.0,46.0,145.31,100.0,100
3376.0,46.0,145.31,100.0,100
3489.0,36.0,146.88,100.0,100
3489.0,36.0,146.88,100.0,100
3611.0,14.0,148.44,100.0,100
3611.0,14.0,148.44,100.0,100
3723.0,15.0,150.0,100.0,100
3723.0,15.0,150.0,100.0,100
3825.0,22.0,151.56,100.0,100
3825.0,22.0,151.56,100.0,100
3919.0,13.0,153.12,100.0,100
3919.0,13.0,153.12,100.0,100
4027.0,48.0,154.69,100.0,100
4027.0,48.0,154.69,100.0,100
4144.0,45.0,156.25,100.0,100
4144.0,45.0,156.25,100.0,100
4266.0,16.0,157.81,100.0,100
4266.0,16.0,157.81,100.0,100
4388.0,48.0,159.38,100.0,100
4388.0,48.0,159.38,100.0,100
4516.0,13.0,160.94,100.0,100
4516.0,13.0,160.94,100.0,100
4626.0,39.0,162.5,100.0,100
4626.0,39.0,162.5,100.0,100
4747.0,41.0,164.06,100.0,100
4747.0,41.0,164.06,100.0,100
4878.0,47.0,165.62,100.0,100
4878.0,47.0,165.62,100.0,100
4996.0,13.0,167.19,100.0,100
4996.0,13.0,167.19,100.0,100
5116.0,13.0,168.75,100.0,100
5116.0,13.0,168.75,100.0,100
5237.0,44.0,170.31,100.0,100
5237.0,44.0,170.31,100.0,100
5372.0,14.0,171.88,100.0,100
5372.0,14.0,171.88,100.0,100
5501.0,37.0,173.44,100.0,100
5501.0,37.0,173.44,100.0,100
5626.0,15.0,175.0,100.0,100
5626.0,15.0,175.0,100.0,100
5757.0,12.0,176.56,100.0,100
5757.0,12.0,176.56,100.0,100
5897.0,12.0,178.12,100.0,100
5897.0,12.0,178.12,100.0,100
6022.0,12.0,179.69,100.0,100
6022.0,12.0,179.69,100.0,100
6151.0,12.0,181.25,100.0,100
6151.0,12.0,181.25,100.0,100
6288.0,41.0,182.81,100.0,100
6288.0,41.0,182.81,100.0,100
6446.0,12.0,184.38,100.0,100
6446.0,12.0,184.38,100.0,100
6598.0,13.0,185.94,100.0,100
6598.0,13.0,185.94,100.0,100
6746.0,12.0,187.5,100.0,100
6746.0,12.0,187.5,100.0,100
6888.0,12.0,189.06,100.0,100
6888.0,12.0,189.06,100.0,100
7029.0,13.0,190.62,100.0,100
7029.0,13.0,190.62,100.0,100
7180.0,13.0,192.19,100.0,100
7180.0,13.0,192.19,100.0,100
7326.0,12.0,193.75,100.0,100
7326.0,12.0,193.75,100.0,100
7478.0,33.0,195.31,100.0,100
7478.0,33.0,195.31,100.0,100
7618.0,13.0,196.88,100.0,100
7618.0,13.0,196.88,100.0,100
7771.0,14.0,198.44,100.0,100
7771.0,14.0,198.44,100.0,100
7925.0,48.0,200.0,100.0,100
7925.0,48.0,200.0,100.0,100
8083.0,12.0,201.56,100.0,100
8083.0,12.0,201.56,100.0,100
8267.0,13.0,203.12,100.0,100
8267.0,13.0,203.12,100.0,100
8431.0,13.0,204.69,100.0,100
8431.0,13.0,204.69,100.0,100
8598.0,36.0,206.25,100.0,100
8598.0,36.0,206.25,100.0,100
8749.0,14.0,207.81,100.0,100
8749.0,14.0,207.81,100.0,100
8926.0,13.0,209.38,100.0,100
8926.0,13.0,209.38,100.0,100
9090.0,14.0,210.94,100.0,100
9090.0,14.0,210.94,100.0,100
9254.0,55.0,212.5,100.0,100
9254.0,55.0,212.5,100.0,100
9410.0,13.0,214.06,100.0,100
9410.0,13.0,214.06,100.0,100
9583.0,12.0,215.62,100.0,100
9583.0,12.0,215.62,100.0,100
9745.0,12.0,217.19,100.0,100
9745.0,12.0,217.19,100.0,100
9939.0,41.0,218.75,100.0,100
9939.0,41.0,218.75,100.0,100
10121.0,12.0,220.31,100.0,100
10121.0,12.0,220.31,100.0,100
10301.0,12.0,221.88,100.0,100
10301.0,12.0,221.88,100.0,100
10463.0,13.0,223.44,100.0,100
10463.0,13.0,223.44,100.0,100
10632.0,14.0,225.0,100.0,100
10632.0,14.0,225.0,100.0,100
10811.0,12.0,226.56,100.0,100
10811.0,12.0,226.56,100.0,100
10989.0,13.0,228.12,100.0,100
10989.0,13.0,228.12,100.0,100
11183.0,12.0,229.69,100.0,100
11183.0,12.0,229.69,100.0,100
11360.0,12.0,231.25,12.5,100
11360.0,12.0,231.25,12.5,100
11545.0,33.0,232.81,100.0,100
11545.0,33.0,232.81,100.0,100
11750.0,42.0,234.38,100.0,100
11750.0,42.0,234.38,100.0,100
11942.0,12.0,235.94,100.0,100
11942.0,12.0,235.94,100.0,100
12161.0,32.0,237.5,100.0,100
12161.0,32.0,237.5,100.0,100
12361.0,17.0,239.06,100.0,100
12361.0,17.0,239.06,100.0,100
12533.0,13.0,240.62,100.0,100
12533.0,13.0,240.62,100.0,100
12739.0,108.0,242.19,100.0,100
12739.0,108.0,242.19,100.0,100
12935.0,46.0,243.75,100.0,100
12935.0,46.0,243.75,100.0,100
13117.0,97.0,245.31,100.0,100
13117.0,97.0,245.31,100.0,100
13316.0,47.0,246.88,100.0,100
13316.0,47.0,246.88,100.0,100
13514.0,98.0,248.44,100.0,100
13514.0,98.0,248.44,100.0,100
13709.0,29.0,250.0,100.0,100
13709.0,29.0,250.0,100.0,100
13921.0,23.0,251.56,100.0,100
13921.0,23.0,251.56,100.0,100
14131.0,43.0,253.12,100.0,100
14131.0,43.0,253.12,100.0,100
14315.0,21.0,254.69,100.0,100
14315.0,21.0,254.69,100.0,100
14532.0,49.0,256.25,100.0,100
14532.0,49.0,256.25,100.0,100
14756.0,30.0,257.81,100.0,100
14756.0,30.0,257.81,100.0,100
14982.0,33.0,259.38,100.0,100
14982.0,33.0,259.38,100.0,100
15194.0,21.0,260.94,100.0,100
15194.0,21.0,260.94,100.0,100
15425.0,15.0,262.5,100.0,100
15425.0,15.0,262.5,100.0,100
15643.0,15.0,264.06,100.0,100
15643.0,15.0,264.06,100.0,100
15858.0,14.0,265.62,100.0,100
15858.0,14.0,265.62,100.0,100
16087.0,53.0,267.19,12.5,100
16087.0,53.0,267.19,12.5,100
16307.0,16.0,268.75,100.0,100
16307.0,16.0,268.75,100.0,100
16536.0,38.0,270.31,100.0,100
16536.0,38.0,270.31,100.0,100
16754.0,15.0,271.88,100.0,100
16754.0,15.0,271.88,100.0,100
16987.0,15.0,273.44,100.0,100
16987.0,15.0,273.44,100.0,100
17203.0,49.0,275.0,100.0,100
17203.0,49.0,275.0,100.0,100
17432.0,14.0,276.56,100.0,100
17432.0,14.0,276.56,100.0,100
17649.0,39.0,278.12,100.0,100
17649.0,39.0,278.12,100.0,100
17879.0,36.0,279.69,100.0,100
17879.0,36.0,279.69,100.0,100
18108.0,16.0,281.25,100.0,100
18108.0,16.0,281.25,100.0,100
18341.0,58.0,282.81,100.0,100
18341.0,58.0,282.81,100.0,100
18579.0,41.0,284.38,100.0,100
18579.0,41.0,284.38,100.0,100
18806.0,14.0,285.94,100.0,100
18806.0,14.0,285.94,100.0,100
19041.0,13.0,287.5,100.0,100
19041.0,13.0,287.5,100.0,100
19281.0,13.0,289.06,100.0,100
19281.0,13.0,289.06,100.0,100
19502.0,15.0,290.62,100.0,100
19502.0,15.0,290.62,100.0,100
19748.0,53.0,292.19,100.0,100
19748.0,53.0,292.19,100.0,100
19984.0,18.0,293.75,100.0,100
19984.0,18.0,293.75,100.0,100
20219.0,44.0,295.31,100.0,100
20219.0,44.0,295.31,100.0,100
20457.0,44.0,296.88,100.0,100
20457.0,44.0,296.88,100.0,100
20705.0,16.0,298.44,100.0,100
20705.0,16.0,298.44,100.0,100
20938.0,17.0,300.0,100.0,100
20938.0,17.0,300.0,100.0,100
21168.0,15.0,301.56,100.0,100
21168.0,15.0,301.56,100.0,100
21409.0,16.0,303.12,100.0,100
21409.0,16.0,303.12,100.0,100
21639.0,15.0,304.69,100.0,100
21639.0,15.0,304.69,100.0,100
21878.0,117.0,306.25,100.0,100
21878.0,117.0,306.25,100.0,100
22117.0,15.0,307.81,100.0,100
22117.0,15.0,307.81,100.0,100
22355.0,16.0,309.38,100.0,100
22355.0,16.0,309.38,100.0,100
22600.0,26.0,310.94,100.0,100
22600.0,26.0,310.94,100.0,100
22879.0,50.0,312.5,100.0,100
22879.0,50.0,312.5,100.0,100
23138.0,58.0,314.06,100.0,100
23138.0,58.0,314.06,100.0,100
23422.0,46.0,315.62,100.0,100
23422.0,46.0,315.62,100.0,100
23701.0,18.0,317.19,100.0,100
23701.0,18.0,317.19,100.0,100
23950.0,42.0,318.75,100.0,100
23950.0,42.0,318.75,100.0,100
24210.0,15.0,320.31,100.0,100
24210.0,15.0,320.31,100.0,100
24485.0,16.0,321.88,100.0,100
24485.0,16.0,321.88,100.0,100
24747.0,39.0,323.44,100.0,100
24747.0,39.0,323.44,100.0,100
25021.0,17.0,325.0,100.0,100
25021.0,17.0,325.0,100.0,100
25317.0,74.0,326.56,100.0,100
25317.0,74.0,326.56,100.0,100
25590.0,47.0,328.12,100.0,100
25590.0,47.0,328.12,100.0,100
25870.0,15.0,329.69,100.0,100
25870.0,15.0,329.69,100.0,100
26136.0,16.0,331.25,100.0,100
26136.0,16.0,331.25,100.0,100
26414.0,19.0,332.81,100.0,100
26414.0,19.0,332.81,100.0,100
26667.0,18.0,334.38,100.0,100
