Time,GC Util
0,0
0,0
295,77
295,77
436,9
436,9
592,93
592,93
637,146
637,146
750,149
750,149
821,154
821,154
860,153
860,153
892,251
892,251
934,213
934,213
974,215
974,215
1032,216
1032,216
1078,202
1078,202
1091,209
1091,209
1100,252
1100,252
1106,438
1106,438
1113,361
1113,361
1122,426
1122,426
1133,304
1133,304
1146,259
1146,259
1159,305
1159,305
1171,305
1171,305
1185,294
1185,294
1199,244
1199,244
1212,270
1212,270
1222,294
1222,294
1232,315
1232,315
1243,302
1243,302
1256,298
1256,298
1268,388
1268,388
1280,351
1280,351
1293,383
1293,383
1305,405
1305,405
1318,389
1318,389
1330,411
1330,411
1343,417
1343,417
1357,312
1357,312
1369,408
1369,408
1381,389
1381,389
1394,229
1394,229
1419,380
1419,380
1442,173
1442,173
1467,380
1467,380
1480,339
1480,339
1496,173
1496,173
1526,342
1526,342
1544,79
1544,79
1567,281
1567,281
1585,359
1585,359
1600,102
1600,102
1621,387
1621,387
1634,127
1634,127
1666,346
1666,346
1679,369
1679,369
1691,66
1691,66
1712,368
1712,368
1723,108
1723,108
1741,375
1741,375
1753,187
1753,187
1775,382
1775,382
1787,66
1787,66
1809,380
1809,380
1821,189
1821,189
1843,339
1843,339
1852,393
1852,393
1861,374
1861,374
1869,390
1869,390
1876,363
1876,363
1884,354
1884,354
1893,350
1893,350
1902,363
1902,363
1914,330
1914,330
1924,349
1924,349
1932,362
1932,362
1941,160
1941,160
1957,346
1957,346
1966,192
1966,192
1982,371
1982,371
1990,95
1990,95
2002,345
2002,345
2009,331
2009,331
2017,393
2017,393
2024,346
2024,346
2031,370
2031,370
2039,366
2039,366
2046,368
2046,368
2053,366
2053,366
2061,384
2061,384
2069,369
2069,369
2076,385
2076,385
2084,409
2084,409
2092,352
2092,352
2101,376
2101,376
2109,322
2109,322
2118,333
2118,333
2126,377
2126,377
2135,345
2135,345
2144,354
2144,354
2153,353
2153,353
2162,386
2162,386
2170,398
2170,398
2178,402
2178,402
2187,347
2187,347
2196,333
2196,333
2204,188
2204,188
2219,343
2219,343
2227,374
2227,374
2235,230
2235,230
2251,393
2251,393
2259,349
2259,349
2268,158
2268,158
2284,370
2284,370
2291,171
2291,171
2307,336
2307,336
2315,211
2315,211
2331,348
2331,348
2338,93
2338,93
2351,384
2351,384
2361,168
2361,168
2377,337
2377,337
2385,185
2385,185
2401,358
2401,358
2408,369
2408,369
2416,307
2416,307
2424,330
2424,330
2432,353
2432,353
2440,358
2440,358
2448,299
2448,299
2456,366
2456,366
2464,332
2464,332
2474,348
2474,348
2482,381
2482,381
2494,381
2494,381
2511,379
2511,379
2529,162
2529,162
2543,369
2543,369
2553,152
2553,152
