Time,GC Util
0,0
0,0
304,20
304,20
434,23
434,23
597,19
597,19
684,140
758,86
790,91
790,91
868,36
868,36
1010,33
1010,33
1059,46
1059,46
1076,39
1076,39
1091,41
1091,41
1108,41
1108,41
1125,39
1125,39
1142,39
1142,39
1160,37
1160,37
1179,89
1179,89
1197,40
1197,40
1222,88
1222,88
1244,39
1244,39
1263,45
1263,45
1280,46
1280,46
1296,46
1296,46
1313,47
1313,47
1329,42
1329,42
1348,48
1348,48
1366,46
1366,46
1386,50
1386,50
1408,61
1408,61
1432,91
1432,91
1464,102
1464,102
1501,94
1501,94
1526,106
1526,106
1553,99
1553,99
1576,100
1576,100
1602,92
1602,92
1627,93
1627,93
1652,93
1652,93
1675,96
1675,96
1699,103
1699,103
1722,94
1722,94
1745,91
1745,91
1769,90
1769,90
1789,116
1789,116
1809,103
1809,103
1829,138
1829,138
1849,98
1849,98
1869,106
1869,106
1889,88
1889,88
1910,118
1910,118
1932,118
1932,118
1952,120
1952,120
1972,110
1972,110
2001,112
2001,112
2022,130
2022,130
2043,108
2043,108
2069,85
2069,85
2093,86
2093,86
2116,131
2116,131
2141,92
2141,92
2167,115
2167,115
2194,100
2194,100
2222,96
2222,96
2252,100
2252,100
2284,102
2284,102
2312,90
2312,90
2342,116
2342,116
2368,113
2368,113
2400,123
2400,123
2426,126
2426,126
2453,115
2453,115
2485,107
2485,107
2509,97
2509,97
2532,110
2532,110
2555,113
2555,113
2579,101
2579,101
2604,91
2604,91
2629,113
2629,113
2670,111
2670,111
2698,116
2698,116
2726,111
2726,111
2755,120
2755,120
2782,113
2782,113
2809,91
2809,91
2838,112
2838,112
2867,126
2867,126
2902,107
2902,107
2939,97
2939,97
2980,115
2980,115
3024,122
3024,122
3068,136
3068,136
3112,116
3112,116
3151,113
3151,113
3193,109
3193,109
3235,108
3235,108
3273,127
3273,127
3315,140
3315,140
3351,137
3351,137
3389,135
3389,135
3431,136
3431,136
3476,148
3476,148
3520,144
3520,144
3564,125
3564,125
3611,152
3611,152
3656,142
3656,142
3697,146
3697,146
3738,123
3738,123
3772,152
3772,152
3809,145
3809,145
3842,133
3842,133
3879,134
3879,134
3917,141
3917,141
3955,150
3955,150
3991,156
3991,156
4024,144
4024,144
4056,125
4056,125
4085,146
4085,146
4115,137
4115,137
4143,154
4143,154
4170,128
4170,128
4198,138
4198,138
4226,135
4226,135
4254,128
4254,128
4288,150
4288,150
4323,145
4323,145
4355,138
4355,138
4388,131
4388,131
4420,136
4420,136
4451,142
4451,142
4484,154
4484,154
4515,140
4515,140
4545,126
4545,126
4575,135
4575,135
4607,115
4607,115
4640,153
4640,153
4675,149
4675,149
4708,112
4708,112
4741,138
4741,138
4775,156
4775,156
4808,153
4808,153
4842,141
4842,141
4873,141
4873,141
4906,145
4906,145
4945,131
