Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,0
0,0,100,100,100
78.0,0.0,100,100,100
115.0,33.0,100,100.0,0.05
128.0,41.0,100,100.0,10.0
380.0,0.0,100,100.0,10.0
614.0,0.0,100,100.0,10.0
824.0,0.0,100,100.0,10.0
1016.0,0.0,100,100.0,10.0
1224.0,0.0,100,100.0,10.0
1510.0,0.0,100,100.0,10.0
1777.0,0.0,100,100.0,10.0
1980.0,0.0,100,100.0,10.0
2181.0,0.0,100,100.0,10.0
2190.0,9.0,100,100.0,10.0
2201.0,5.0,100,100.0,10.0
2231.0,2.0,100,100.0,10.0
2277.0,1.0,100,100.0,10.0
2314.0,2.0,100,100.0,10.0
2376.0,1.0,100,100.0,10.0
2438.0,2.0,100,100.0,10.0
2476.0,4.0,100,100.0,10.0
4463.0,0.0,100,100.0,10.0
5313.0,0.0,100,100.0,10.0
5348.0,4.0,100,100.0,10.0
5390.0,3.0,100,100.0,10.0
5444.0,2.0,100,100.0,10.0
5490.0,3.0,100,100.0,10.0
5537.0,3.0,100,100.0,10.0
5557.0,8.0,100,100.0,10.0
5566.0,22.0,100,100.0,10.0
5573.0,15.0,100,100.0,10.0
5584.0,10.0,100,100.0,10.0
5587.0,27.0,100,100.0,10.0
5602.0,5.0,100,100.0,10.0
5628.0,2.0,100,100.0,10.0
5684.0,1.0,100,100.0,10.0
5711.0,4.0,100,100.0,10.0
5740.0,4.0,100,100.0,10.0
5776.0,5.0,100,100.0,10.0
5812.0,2.0,100,100.0,10.0
5840.0,3.0,100,100.0,10.0
5863.0,5.0,100,100.0,10.0
5887.0,5.0,100,100.0,10.0
5903.0,8.0,100,100.0,10.0
5933.0,4.0,100,100.0,10.0
5953.0,8.0,100,100.0,10.0
5974.0,7.0,100,100.0,10.0
6002.0,5.0,100,100.0,10.0
6012.0,19.0,100,100.0,10.0
6020.0,16.0,100,100.0,10.0
6024.0,31.0,100,100.0,10.0
6032.0,19.0,100,100.0,10.0
6066.0,27.0,101.56,100.0,10.0
6076.0,173.0,101.56,100.0,10.0
6084.0,12.0,101.56,100.0,70.4
6093.0,16.0,101.56,100.0,10.0
6103.0,10.0,101.56,100.0,10.0
6115.0,10.0,101.56,100.0,10.0
6142.0,5.0,101.56,100.0,10.0
6161.0,7.0,101.56,100.0,10.0
6205.0,3.0,101.56,100.0,10.0
6225.0,6.0,101.56,100.0,10.0
6229.0,44.0,101.56,100.0,10.0
6232.0,40.0,101.56,12.5,10.0
6239.0,18.0,101.56,100.0,10.0
6243.0,20.0,101.56,100.0,10.0
6252.0,10.0,101.56,100.0,10.0
6257.0,21.0,101.56,100.0,10.0
6273.0,7.0,101.56,100.0,10.0
6287.0,10.0,101.56,100.0,10.0
6293.0,20.0,101.56,100.0,10.0
6351.0,2.0,101.56,100.0,10.0
6418.0,132.0,24944.53,100.0,10.0
6465.0,25.0,24944.53,100.0,10.0
6474.0,39.0,24944.53,100.0,10.0
6478.0,91.0,24944.53,100.0,10.0
6484.0,76.0,24944.53,100.0,12.0
6492.0,33.0,24944.53,100.0,11.6
6503.0,25.0,24944.53,100.0,10.0
6514.0,26.0,24944.53,100.0,10.0
6526.0,20.0,24944.53,100.0,10.0
6547.0,14.0,24944.53,100.0,10.0
6608.0,6.0,24944.53,100.0,10.0
6615.0,72.0,24944.53,100.0,10.0
6626.0,40.0,24944.53,12.5,12.4
6653.0,6.0,24944.53,100.0,10.0
6671.0,27.0,24944.53,100.0,10.0
6695.0,14.0,24944.53,100.0,10.0
6704.0,46.0,24944.53,100.0,10.0
6715.0,34.0,24944.53,100.0,10.0
6743.0,15.0,24944.53,100.0,10.0
6783.0,6.0,24944.53,100.0,10.0
6798.0,16.0,24944.53,100.0,10.0
6810.0,31.0,24944.53,100.0,10.0
6833.0,23.0,24944.53,100.0,10.0
6890.0,7.0,24944.53,100.0,10.0
6965.0,10.0,24944.53,100.0,10.0
7000.0,22.0,24944.53,100.0,10.0
7045.0,10.0,24944.53,100.0,10.0
7063.0,24.0,24944.53,100.0,10.0
7114.0,11.0,24944.53,100.0,10.0
7153.0,10.0,24944.53,100.0,10.0
7196.0,11.0,24944.53,100.0,10.0
7240.0,10.0,24944.53,100.0,10.0
7255.0,37.0,24944.53,100.0,10.0
7285.0,18.0,24944.53,100.0,10.0
7302.0,25.0,24944.53,100.0,10.0
7331.0,20.0,24944.53,100.0,10.0
7347.0,32.0,24944.53,100.0,10.0
7380.0,11.0,24944.53,100.0,10.0
7399.0,17.0,24944.53,100.0,10.0
7428.0,16.0,24944.53,100.0,10.0
7455.0,9.0,24944.53,100.0,10.0
7476.0,4.0,24944.53,100.0,10.0
7503.0,7.0,24944.53,100.0,10.0
7540.0,6.0,24944.53,100.0,10.0
7569.0,4.0,24944.53,100.0,10.0
7598.0,9.0,24944.53,100.0,10.0
7620.0,10.0,24944.53,100.0,10.0
7645.0,9.0,24944.53,100.0,10.0
7701.0,4.0,24944.53,100.0,10.0
7781.0,2.0,24944.53,100.0,10.0
7955.0,1.0,24944.53,100.0,10.0
8079.0,2.0,24944.53,100.0,10.0
8150.0,4.0,24944.53,100.0,10.0
8200.0,8.0,24944.53,100.0,10.0
8241.0,13.0,24944.53,100.0,10.0
8272.0,19.0,24944.53,100.0,10.0
8303.0,16.0,24944.53,100.0,10.0
8333.0,16.0,24944.53,100.0,10.0
8362.0,19.0,24944.53,100.0,10.0
8387.0,21.0,24944.53,100.0,10.0
8414.0,22.0,24944.53,100.0,10.0
8440.0,22.0,24944.53,100.0,10.0
8469.0,21.0,24944.53,100.0,10.0
8499.0,23.0,24944.53,100.0,10.0
8527.0,22.0,24944.53,100.0,10.0
8552.0,26.0,24944.53,100.0,10.0
8578.0,23.0,24944.53,100.0,10.0
8625.0,13.0,24944.53,100.0,10.0
8685.0,15.0,24944.53,100.0,10.0
8788.0,6.0,24944.53,100.0,10.0
8849.0,10.0,24944.53,100.0,10.0
8933.0,5.0,24944.53,100.0,10.0
9011.0,7.0,24944.53,100.0,10.0
10289.0,0.0,24944.53,100.0,10.0
10295.0,23.0,24944.53,100.0,10.0
10300.0,15.0,24944.53,100.0,10.0
10304.0,16.0,24944.53,100.0,10.0
10308.0,16.0,24944.53,100.0,10.0
10312.0,17.0,24944.53,100.0,10.0
10317.0,19.0,24944.53,100.0,10.0
10321.0,14.0,24944.53,100.0,10.0
10325.0,14.0,24944.53,100.0,10.0
10329.0,14.0,24944.53,100.0,10.0
10333.0,14.0,24944.53,100.0,10.0
10337.0,15.0,24944.53,100.0,10.0
10342.0,14.0,24944.53,100.0,10.0
10346.0,15.0,24944.53,100.0,10.0
10350.0,15.0,24944.53,100.0,10.0
10355.0,14.0,24944.53,100.0,10.0
10359.0,13.0,24944.53,100.0,10.0
10364.0,14.0,24944.53,100.0,10.0
