Time,GC Util
0,0
0,0
19,0
19,0
38,17
38,17
54,10
54,10
102,3
102,3
222,1
222,1
294,0
294,0
383,0
383,0
470,0
470,0
488,3
488,3
489,74
489,74
490,74
490,74
491,80
491,80
492,78
492,78
493,44
493,44
493,46
493,46
494,45
494,45
495,43
495,43
496,44
496,44
496,45
496,45
497,44
497,44
498,44
498,44
498,43
498,43
499,44
499,44
500,42
500,42
500,43
500,43
501,43
501,43
502,43
502,43
503,43
503,43
503,43
503,43
504,42
504,42
505,43
505,43
505,43
505,43
506,44
506,44
507,43
507,43
507,43
507,43
508,42
508,42
509,44
509,44
510,43
510,43
510,43
510,43
511,43
511,43
512,41
512,41
512,45
512,45
513,44
513,44
514,43
514,43
515,44
515,44
515,43
515,43
516,42
516,42
517,43
517,43
517,43
517,43
518,43
518,43
519,44
519,44
519,43
519,43
520,43
520,43
521,44
521,44
521,44
521,44
522,41
522,41
523,44
523,44
524,43
524,43
524,46
524,46
525,43
525,43
526,43
526,43
526,43
526,43
527,44
527,44
528,42
528,42
529,39
529,39
529,43
529,43
530,44
530,44
531,43
531,43
531,44
531,44
532,38
532,38
533,42
533,42
534,44
534,44
534,44
534,44
535,43
535,43
536,43
536,43
536,44
536,44
537,43
537,43
538,43
538,43
539,44
539,44
539,43
539,43
540,41
540,41
541,44
541,44
541,43
541,43
542,43
542,43
543,43
543,43
543,43
543,43
544,39
544,39
545,44
545,44
546,43
546,43
546,43
546,43
547,42
547,42
548,42
548,42
549,40
549,40
549,44
549,44
550,44
550,44
551,43
551,43
551,44
551,44
552,40
552,40
553,45
553,45
554,36
554,36
555,41
555,41
555,49
555,49
556,42
556,42
557,44
557,44
558,44
558,44
558,42
558,42
559,44
559,44
560,44
560,44
560,45
560,45
561,43
561,43
562,44
562,44
562,43
562,43
563,44
563,44
568,61
568,61
901,0
901,0
924,3
924,3
959,2
959,2
1001,2
1001,2
1301,0
1301,0
1805,0
1805,0
1829,4
1829,4
1842,45
1842,45
1854,43
1854,43
1865,15
1865,15
1886,8
1886,8
1907,27
1907,27
1938,20
1938,20
1965,15
1965,15
1981,23
1981,23
1995,25
1995,25
2015,27
2015,27
2038,15
2038,15
2067,15
2067,15
2093,12
2093,12
2119,21
2119,21
2132,35
2132,35
2132,35
2147,26
2147,26
2159,34
2173,103
2173,103
2187,18
2187,18
2201,25
2201,25
2224,22
2224,22
2244,10
2244,10
2268,29
2268,29
2289,22
2289,22
2314,17
2314,17
2345,24
2345,24
2372,6
2372,6
2391,11
2391,11
2391,11
2403,46
2403,46
2417,41
2426,233
2426,233
2432,49
2432,49
2445,75
2445,75
2445,75
2458,77
2458,77
2481,50
2487,198
2487,198
2510,14
2510,14
2540,41
2540,41
2540,41
2576,28
2594,190
2594,190
2615,17
2615,17
2642,50
2642,50
2676,40
2676,40
2676,40
2715,40
2734,144
2734,144
2781,5
2781,5
2824,15
2824,15
2866,10
2866,10
2925,10
2925,10
2948,31
2948,31
2986,34
2986,34
3018,38
3018,38
3053,35
3053,35
3098,131
3098,131
3130,9
3130,9
3188,5
3188,5
3238,6
3238,6
3310,11
3310,11
3368,9
