Time,GC Util
0,0
0,0
19,0
19,0
38,17
38,17
54,10
54,10
147,1
147,1
224,2
224,2
236,6
236,6
245,7
245,7
253,9
253,9
275,4
275,4
298,3
298,3
326,2
326,2
363,2
363,2
385,3
385,3
436,1
436,1
485,2
485,2
514,65
514,65
532,11
532,11
552,8
552,8
565,11
565,11
576,46
576,46
601,6
601,6
646,2
646,2
678,16
678,16
714,16
714,16
725,11
725,11
744,11
744,11
775,14
775,14
789,20
789,20
809,16
809,16
848,8
848,8
894,6
894,6
932,12
932,12
932,12
973,9
973,9
1001,14
1009,175
1009,175
1047,6
1047,6
1105,5
1105,5
1130,13
1130,13
1154,8
1154,8
1178,17
1178,17
1199,33
1199,33
1214,26
1214,26
1234,6
1234,6
1260,3
1260,3
1278,29
1278,29
1297,20
1297,20
1297,20
1328,20
1328,20
1353,16
1358,229
1358,229
1386,8
1386,8
1408,14
1408,14
1436,9
1436,9
1455,18
1455,18
1484,18
1484,18
1510,12
1510,12
1534,20
1534,20
1560,20
1560,20
1560,20
1586,5
1591,160
1591,160
1615,4
1615,4
1640,12
1640,12
1672,6
1672,6
1697,18
1697,18
1728,8
1728,8
1763,17
1763,17
1787,11
1787,11
1816,4
1816,4
1845,12
1845,12
1878,7
1878,7
1910,8
1910,8
1932,10
1932,10
1969,8
1969,8
2000,10
2000,10
2029,9
2029,9
2067,3
2067,3
2098,11
2098,11
2098,11
2142,8
2142,8
2166,5
2171,232
2171,232
2209,5
2209,5
2236,10
2236,10
2275,14
2275,14
2310,9
2310,9
2348,9
2348,9
2381,5
2381,5
2409,8
2409,8
2445,6
2445,6
2475,11
2475,11
2522,5
2522,5
2554,9
2554,9
2587,8
2587,8
2621,4
2621,4
2645,4
2645,4
2682,2
2682,2
2713,5
2713,5
2750,7
2750,7
2788,7
2788,7
2788,7
2817,4
2852,220
2852,220
2885,7
2885,7
2916,3
2916,3
2949,3
2949,3
2979,8
2979,8
3010,12
3010,12
3039,3
3039,3
3076,3
3076,3
3111,7
3111,7
3145,12
3145,12
3174,3
3174,3
3208,11
3208,11
3241,2
3241,2
3265,10
3265,10
3304,4
3304,4
3340,8
3340,8
3381,6
3381,6
3409,9
3409,9
3444,7
3444,7
3485,6
3485,6
3520,11
3520,11
3553,11
3553,11
3553,11
3587,3
3587,3
3622,9
3626,215
3626,215
3654,8
3654,8
3695,2
3695,2
3722,13
3722,13
3758,2
3758,2
3789,7
3789,7
3824,3
3824,3
3853,3
3853,3
3880,3
3880,3
3925,8
3925,8
3953,7
3953,7
3990,10
3990,10
4023,7
4023,7
4053,8
4053,8
4090,6
4090,6
4117,4
4117,4
4152,5
4152,5
4183,6
4183,6
4220,2
4220,2
4257,5
4257,5
4292,7
4292,7
4330,3
4330,3
4360,3
4360,3
4394,4
4394,4
4424,6
4424,6
4457,5
4457,5
4499,4
4499,4
4534,9
4534,9
4579,4
4579,4
4604,4
4604,4
4647,4
4647,4
4679,6
4679,6
4710,9
4710,9
4740,8
4740,8
4773,5
4773,5
4805,6
4805,6
4844,4
4844,4
4874,6
4874,6
4909,9
4909,9
4939,9
4939,9
4967,6
4967,6
4995,8
4995,8
5035,5
5035,5
5064,3
5064,3
5102,2
5102,2
5132,12
5132,12
5158,11
5158,11
5197,9
5197,9
5224,12
5224,12
5264,5
5264,5
5290,6
5290,6
5320,7
5320,7
5347,8
5347,8
5373,10
5373,10
5412,4
5412,4
5438,9
5438,9
5473,5
5473,5
5508,2
5508,2
5539,6
5539,6
5570,3
5570,3
5605,7
5605,7
5639,4
5639,4
5668,13
5668,13
5703,5
5703,5
5729,7
5729,7
5757,6
5757,6
5796,5
5796,5
5822,7
5822,7
5859,5
5859,5
5883,4
5883,4
5912,8
5912,8
5947,2
5947,2
5974,9
5974,9
6007,4
6007,4
6045,3
6045,3
6081,7
6081,7
6134,11
6134,11
6167,10
6167,10
6208,4
6208,4
6249,10
6249,10
6290,3
6290,3
6321,4
6321,4
6374,4
6374,4
6411,5
6411,5
6447,6
6447,6
6472,4
6472,4
6510,5
6510,5
6541,3
6541,3
6576,2
6576,2
6622,4
6622,4
6663,4
6663,4
6709,2
6709,2
6749,3
6749,3
6790,3
6790,3
6829,2
6829,2
6864,4
6864,4
6894,3
6894,3
6931,6
6931,6
6965,3
6965,3
6999,3
6999,3
7041,4
7041,4
7071,3
7071,3
7113,4
7113,4
7146,11
7146,11
7185,2
7185,2
7217,3
7217,3
7252,7
7252,7
7279,6
7279,6
7317,4
7317,4
7356,5
7356,5
7390,5
7390,5
7423,5
7423,5
7463,3
7463,3
7497,5
7497,5
7534,5
7534,5
7568,5
7568,5
7604,3
7604,3
7641,5
7641,5
7676,7
7676,7
7719,2
7719,2
7751,6
7751,6
7789,3
7789,3
7820,6
7820,6
7859,5
7859,5
7892,5
7892,5
7954,2
7954,2
8012,2
8012,2
8061,4
8061,4
8114,4
8114,4
8151,3
8151,3
8201,4
8201,4
8231,4
8231,4
8268,3
8268,3
8303,7
8303,7
8346,5
8346,5
8375,4
8375,4
8415,6
8415,6
8454,5
8454,5
8491,7
8491,7
8526,14
8526,14
8567,6
8567,6
8600,6
8600,6
8633,3
8633,3
8679,2
8679,2
8716,5
8716,5
8766,5
8766,5
8797,4
8797,4
8838,3
8838,3
8883,5
8883,5
8927,3
8927,3
8961,7
